"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",352.05
"2","ABREU E LIMA","260005402A",416.92
"3","AFOGADOS DA INGAZEIRA","260010401A",15.03
"4","AFRÂNIO","260020301A",0
"5","AGRESTINA","260030201A",161.57
"6","ALAGOINHA","260060901U",0
"7","ALIANÇA","260070801A",250.84
"8","ALTINHO","260080701A",102.4
"9","ALTINHO","260080701C",104.6
"10","ALTINHO","260080702A",120.74
"11","AMARAJI","260090601A",426.13
"12","ANGELIM","260100301A",141.85
"13","ARARIPINA","260110201A",0
"14","ARAÇOIABA","260105201A",302.91
"15","ARCOVERDE","260120101C",56
"16","BARRA DE GUABIRABA","260130001A",250
"17","BARRA DE GUABIRABA","260130002A",274.51
"18","BARREIROS","260140901A",330.94
"19","BARREIROS","260140902A",345.14
"20","BARREIROS","260140903A",373.6
"21","BELO JARDIM","260170601C",28.2
"22","BELÉM DE MARIA","260150802A",229.78
"23","BETÂNIA","260180501A",46.1
"24","BEZERROS","260190401A",146.61
"25","BEZERROS","260190401C",43
"26","BOM CONSELHO","260210001C",75.8
"27","BONITO","260230801A",240.75
"28","BREJINHO","260250601A",13.69
"29","BREJO DA MADRE DE DEUS","260260501C",59
"30","BREJÃO","260240701C",0
"31","BUENOS AIRES","260270401A",201.43
"32","BUÍQUE","260280301A",84.15
"33","CABO DE SANTO AGOSTINHO","260290202A",415.86
"34","CABO DE SANTO AGOSTINHO","260290203A",456.08
"35","CABO DE SANTO AGOSTINHO","260290204A",251.25
"36","CABO DE SANTO AGOSTINHO","260290205A",376
"37","CABROBÓ","260300901A",18.59
"38","CABROBÓ","260300901C",0
"39","CACHOEIRINHA","260310801A",82.84
"40","CACHOEIRINHA","260310802A",92.08
"41","CAETÉS","260320701A",95.15
"42","CAETÉS","260320701C",40.2
"43","CALÇADO","260330601A",92.14
"44","CAMARAGIBE","260345401A",413.89
"45","CAMARAGIBE","260345402A",381.03
"46","CAMARAGIBE","260345403A",426.71
"47","CAMARAGIBE","260345404A",424
"48","CAMARAGIBE","260345405A",180.22
