"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",436.27
"2","ABREU E LIMA","260005402A",485.38
"3","AFOGADOS DA INGAZEIRA","260010401A",0
"4","AGRESTINA","260030201A",191.01
"5","ALIANÇA","260070801A",334.6
"6","ALTINHO","260080701A",186.4
"7","AMARAJI","260090601A",616.13
"8","ANGELIM","260100301A",168.64
"9","ARAÇOIABA","260105201A",373.45
"10","BARRA DE GUABIRABA","260130001A",304.35
"11","BARRA DE GUABIRABA","260130016H",297.4
"12","BARREIROS","260140901A",545.75
"13","BARREIROS","260140902A",536.28
"14","BARREIROS","260140917H",463.4
"15","BELO JARDIM","260170601C",45.2
"16","BELÉM DE MARIA","260150802A",345.52
"17","BEZERROS","260190401A",111.89
"18","BOM CONSELHO","260210001C",131.4
"19","BOM JARDIM","260220901A",269.09
"20","BONITO","260230801A",382.15
"21","BONITO","260230802A",687.37
"22","BREJO DA MADRE DE DEUS","260260501C",40.2
"23","BREJÃO","260240701C",198.6
"24","BUENOS AIRES","260270401A",295.16
"25","BUÍQUE","260280301A",159.2
"26","CABO DE SANTO AGOSTINHO","260290203A",144.15
"27","CABO DE SANTO AGOSTINHO","260290204A",500.03
"28","CABROBÓ","260300901A",21.09
"29","CACHOEIRINHA","260310801A",148.18
"30","CAETÉS","260320701A",109.09
"31","CAETÉS","260320701C",70.2
"32","CAMARAGIBE","260345401A",461.59
"33","CAMARAGIBE","260345401G",74.4
"34","CAMARAGIBE","260345404A",419.89
"35","CAMARAGIBE","260345405A",408.12
"36","CAMARAGIBE","260345406A",274.3
"37","CAMOCIM DE SÃO FÉLIX","260350401A",277.72
"38","CAMUTANGA","260360301A",314.22
"39","CAPOEIRAS","260380101A",119.59
"40","CARNAUBEIRA DA PENHA","260392601U",34.4
"41","CARNAÍBA","260390001C",24.6
"42","CARUARU","260410601A",111.87
"43","CARUARU","260410602A",103.61
"44","CARUARU","260410607A",113.8
"45","CATENDE","260420502A",336.91
"46","CHÃ DE ALEGRIA","260440301A",303.38
"47","CHÃ GRANDE","260450201A",6
"48","CONDADO","260460101A",328.36
"49","CORRENTES","260470001A",108.89
"50","CORTÊS","260480901A",541.63
"51","CUMARU","260490801A",210.03
"52","CUSTÓDIA","260510301A",38.71
"53","DORMENTES","260515201A",7.86
"54","ESCADA","260520201A",258.97
"55","FEIRA NOVA","260540001A",250.93
"56","FERREIROS","260550901A",279.13
"57","FLORES","260560801A",19.89
"58","FLORESTA","260570701A",10.8
"59","FLORESTA","260570701C",12.6
"60","FREI MIGUELINHO","260580601A",99.71
"61","GAMELEIRA","260590501A",389.5
"62","GAMELEIRA","260590518H",377.8
"63","GARANHUNS","260600201C",79.8
"64","GLÓRIA DO GOITÁ","260610102A",351.26
"65","GOIANA","260620001A",324.2
"66","GOIANA","260620002A",333.6
"67","GOIANA","260620003A",471.23
"68","GRANITO","260630901C",0.2
"69","IATI","260650701A",133.63
"70","IATI","260650701C",81.4
"71","IBIMIRIM","260660601A",36.82
"72","IGARASSU","260680403A",302.14
"73","IGARASSU","260680405A",539.97
"74","IGUARACI","260690301C",62
"75","ILHA DE ITAMARACÁ","260760401A",626.6
"76","INAJÁ","260700001A",45.79
"77","IPOJUCA","260720801A",529.34
"78","IPOJUCA","260720804A",0
"79","IPOJUCA","260720805A",471.43
"80","IPUBI","260730702A",29.58
"81","IPUBI","260730703A",6.77
"82","ITAMBÉ","260765301A",347.47
"83","ITAMBÉ","260765302A",156.55
"84","ITAPETIM","260770301A",72.28
"85","ITAQUITINGA","260780201A",302.88
"86","ITAÍBA","260750501A",174.03
"87","ITAÍBA","260750501U",32
"88","JABOATÃO DOS GUARARAPES","260790101A",562.58
"89","JABOATÃO DOS GUARARAPES","260790101G",406
"90","JABOATÃO DOS GUARARAPES","260790102A",0
"91","JABOATÃO DOS GUARARAPES","260790102G",133.4
"92","JABOATÃO DOS GUARARAPES","260790103A",17.32
"93","JABOATÃO DOS GUARARAPES","260790103G",531.8
"94","JABOATÃO DOS GUARARAPES","260790104A",71.19
"95","JABOATÃO DOS GUARARAPES","260790106A",288.26
"96","JABOATÃO DOS GUARARAPES","260790107A",493.43
"97","JABOATÃO DOS GUARARAPES","260790108A",498.69
"98","JABOATÃO DOS GUARARAPES","260790109A",506.96
"99","JABOATÃO DOS GUARARAPES","260790115H",520.8
"100","JABOATÃO DOS GUARARAPES","260790119H",545.6
"101","JAQUEIRA","260795001A",285.58
"102","JATOBÁ","260805701A",58.89
"103","JOAQUIM NABUCO","260820602A",421.23
"104","JOÃO ALFREDO","260810701A",0
"105","JUCATI","260825501A",81.9
"106","JUPI","260830501A",126.06
"107","LAGOA DE ITAENGA","260850301A",252.27
"108","LAGOA DO CARRO","260845301A",303.01
"109","LAGOA DO OURO","260860201A",104.03
"110","LAGOA DOS GATOS","260870101A",183.54
"111","LAGOA GRANDE","260875001A",10
"112","LAJEDO","260880001A",113.4
"113","LIMOEIRO","260890901A",284.05
"114","MACAPARANA","260900601A",219.2
"115","MACHADOS","260910501A",133.72
"116","MARAIAL","260920401A",209.99
"117","MIRANDIBA","260930301C",52.8
"118","MOREILÂNDIA","261430301A",27.77
"119","MORENO","260940201A",0.99
"120","MORENO","260940202A",458.69
"121","NAZARÉ DA MATA","260950101A",49.41
"122","NAZARÉ DA MATA","260950102A",233.72
"123","NAZARÉ DA MATA","260950103A",271.81
"124","OLINDA","260960001A",456.22
"125","OLINDA","260960001G",413.8
"126","OLINDA","260960003A",465.86
"127","OLINDA","260960004A",460.21
"128","OLINDA","260960005A",469.96
"129","OROBÓ","260970901C",221
"130","OROCÓ","260980801A",12.45
"131","OURICURI","260990701C",0
"132","PALMARES","261000402A",196.91
"133","PALMARES","261000403A",384.56
"134","PALMEIRINA","261010301A",259.61
"135","PANELAS","261020201A",120.79
