"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",437.51
"2","ABREU E LIMA","260005402A",445.96
"3","AFOGADOS DA INGAZEIRA","260010401A",0
"4","AFRÂNIO","260020301U",34
"5","AGRESTINA","260030201A",161.87
"6","ALIANÇA","260070801A",255.99
"7","ALTINHO","260080701A",158
"8","ALTINHO","260080701C",129.6
"9","ALTINHO","260080702A",196.06
"10","AMARAJI","260090601A",381.23
"11","ARAÇOIABA","260105201A",327.84
"12","ARCOVERDE","260120101C",32.6
"13","BARRA DE GUABIRABA","260130001A",262.86
"14","BARREIROS","260140901A",359.34
"15","BARREIROS","260140902A",593.9
"16","BELÉM DE MARIA","260150802A",257.64
"17","BEZERROS","260190401A",155.76
"18","BOM CONSELHO","260210001C",192
"19","BONITO","260230801A",327.74
"20","BONITO","260230802A",466.32
"21","BUENOS AIRES","260270401A",270.37
"22","BUÍQUE","260280301A",300.01
"23","CABO DE SANTO AGOSTINHO","260290202A",459.95
"24","CABO DE SANTO AGOSTINHO","260290203A",535.4
"25","CABO DE SANTO AGOSTINHO","260290204A",457.54
"26","CABO DE SANTO AGOSTINHO","260290205A",483.68
"27","CABROBÓ","260300901A",27.05
"28","CACHOEIRINHA","260310801A",158.05
"29","CAETÉS","260320701A",222.41
"30","CAETÉS","260320701C",180.6
"31","CALÇADO","260330601A",199.62
"32","CAMARAGIBE","260345401A",232.67
"33","CAMARAGIBE","260345401G",486.2
"34","CAMARAGIBE","260345404A",438.1
"35","CAMARAGIBE","260345405A",452.04
"36","CAMARAGIBE","260345406A",392.89
"37","CAPOEIRAS","260380101A",223.97
"38","CARNAUBEIRA DA PENHA","260392601U",16.2
"39","CARNAÍBA","260390001C",0
"40","CARUARU","260410601A",122.73
"41","CARUARU","260410602A",0
"42","CARUARU","260410605A",149.61
"43","CARUARU","260410607A",148.2
"44","CASINHAS","260415501A",176.63
"45","CATENDE","260420502A",264.67
"46","CATENDE","260420503A",0
"47","CHÃ DE ALEGRIA","260440301A",277.14
"48","CHÃ GRANDE","260450201A",281.8
"49","CONDADO","260460101A",64.94
"50","CORRENTES","260470001A",308.69
"51","CORTÊS","260480901A",332.78
"52","CUSTÓDIA","260510301A",82.12
"53","CUSTÓDIA","260510301C",21.4
"54","DORMENTES","260515201A",24.85
"55","ESCADA","260520201A",403.07
"56","FEIRA NOVA","260540001A",212.07
"57","FERREIROS","260550901A",176.87
