"","municipio","codEstacao","PrecM"
"1","ABREU E LIMA","260005401A",259.27
"2","ABREU E LIMA","260005402A",269.16
"3","AGRESTINA","260030201A",154.63
"4","ALIANÇA","260070801A",178.04
"5","ALTINHO","260080701A",125.4
"6","ALTINHO","260080701C",118
"7","ALTINHO","260080702A",143.45
"8","AMARAJI","260090601A",385.77
"9","ANGELIM","260100301A",145.66
"10","ARARIPINA","260110201A",0
"11","ARAÇOIABA","260105201A",212.59
"12","ARCOVERDE","260120101C",8.2
"13","BARRA DE GUABIRABA","260130001A",231.35
"14","BARREIROS","260140901A",0.8
"15","BARREIROS","260140902A",433.96
"16","BELO JARDIM","260170601C",35.6
"17","BELÉM DE MARIA","260150802A",23.02
"18","BEZERROS","260190401A",162.88
"19","BEZERROS","260190401C",0
"20","BOM CONSELHO","260210001C",113
"21","BOM JARDIM","260220901A",220.89
"22","BONITO","260230801A",278.31
"23","BONITO","260230802A",393.52
"24","BREJO DA MADRE DE DEUS","260260501C",0
"25","BREJÃO","260240701C",0
"26","BUENOS AIRES","260270401A",171.99
"27","BUÍQUE","260280301A",113.18
"28","CABO DE SANTO AGOSTINHO","260290201G",359.6
"29","CABO DE SANTO AGOSTINHO","260290202A",278.14
"30","CABO DE SANTO AGOSTINHO","260290203A",309.46
"31","CABO DE SANTO AGOSTINHO","260290205A",269.02
"32","CABROBÓ","260300901C",0
"33","CABROBÓ","260300902A",16.25
"34","CACHOEIRINHA","260310801A",40.53
"35","CACHOEIRINHA","260310802A",107.31
"36","CAETÉS","260320701A",112.04
"37","CALUMBI","260340501A",31.74
"38","CALÇADO","260330601A",130.75
"39","CAMARAGIBE","260345401A",324.72
"40","CAMARAGIBE","260345404A",313.14
"41","CAMARAGIBE","260345405A",313.39
"42","CAMARAGIBE","260345406A",298.99
"43","CAMOCIM DE SÃO FÉLIX","260350401A",214.46
"44","CAMUTANGA","260360301A",14.3
"45","CANHOTINHO","260370201C",0
"46","CAPOEIRAS","260380101A",125.59
"47","CARUARU","260410601A",122.5
"48","CARUARU","260410602A",117.46
"49","CARUARU","260410603A",121.75
"50","CARUARU","260410605A",27.06
"51","CARUARU","260410606A",177.55
"52","CARUARU","260410607A",97
"53","CARUARU","260410608A",137.56
"54","CASINHAS","260415501A",190.1
"55","CATENDE","260420502A",259.79
"56","CATENDE","260420503A",274
"57","CATENDE","260420504A",296.29
"58","CHÃ DE ALEGRIA","260440301A",190.68
"59","CHÃ GRANDE","260450201A",321.4
"60","CONDADO","260460101A",142.31
"61","CORRENTES","260470001A",193.66
"62","CORTÊS","260480901A",389.14
"63","CUMARU","260490801A",165.42
"64","CUSTÓDIA","260510301A",36.24
"65","DORMENTES","260515201A",0
"66","DORMENTES","260515201C",1.2
"67","ESCADA","260520201A",1.96
"68","ESCADA","260520202A",366.45
"69","FEIRA NOVA","260540001A",125.98
"70","FERREIROS","260550901A",242.96
"71","FLORES","260560801A",12.67
"72","FLORESTA","260570701A",27.4
"73","FLORESTA","260570702A",3.37
"74","GAMELEIRA","260590501A",398.91
"75","GAMELEIRA","260590502A",471.09
"76","GLÓRIA DO GOITÁ","260610101A",184.85
"77","GLÓRIA DO GOITÁ","260610102A",156.28
"78","GOIANA","260620001A",187.8
"79","GOIANA","260620002A",225.4
"80","GOIANA","260620003A",243.72
"81","GRANITO","260630901C",0
"82","IATI","260650701A",86.78
"83","IGARASSU","260680403A",248.6
"84","IGARASSU","260680404A",244.02
"85","IGARASSU","260680405A",306.37
"86","IGARASSU","260680406A",277.06
"87","ILHA DE ITAMARACÁ","260760401A",226.38
"88","IPOJUCA","260720801G",130.4
"89","IPOJUCA","260720805A",143.77
"90","IPUBI","260730701A",6.76
"91","ITACURUBA","260740601A",2.57
"92","ITACURUBA","260740601C",13
"93","ITAMBÉ","260765301A",172.92
"94","ITAMBÉ","260765302A",212.89
"95","ITAPISSUMA","260775201A",251.41
"96","ITAQUITINGA","260780201A",192.69
"97","ITAÍBA","260750501U",85.8
"98","JABOATÃO DOS GUARARAPES","260790101A",264.35
"99","JABOATÃO DOS GUARARAPES","260790101G",270.2
"100","JABOATÃO DOS GUARARAPES","260790102A",199.74
"101","JABOATÃO DOS GUARARAPES","260790102G",369.8
"102","JABOATÃO DOS GUARARAPES","260790103A",268.7
"103","JABOATÃO DOS GUARARAPES","260790103G",326.6
"104","JABOATÃO DOS GUARARAPES","260790104A",282.92
"105","JABOATÃO DOS GUARARAPES","260790106A",208.44
"106","JABOATÃO DOS GUARARAPES","260790107A",304
"107","JABOATÃO DOS GUARARAPES","260790109A",222.56
"108","JAQUEIRA","260795001A",261.03
"109","JAQUEIRA","260795002A",267.74
"110","JAQUEIRA","260795004H",0.6
"111","JATAÚBA","260800801C",2
"112","JOAQUIM NABUCO","260820602A",280
"113","JOÃO ALFREDO","260810701A",0.2
"114","JUPI","260830501A",18.81
"115","JUREMA","260840401A",140.2
"116","JUREMA","260840401C",0
"117","LAGOA DE ITAENGA","260850301A",191.69
"118","LAGOA DO CARRO","260845301A",176.63
"119","LAGOA DO OURO","260860201A",138.64
"120","LAGOA DOS GATOS","260870101A",174.73
"121","LAGOA GRANDE","260875001A",56.09
"122","LAJEDO","260880001A",110.6
"123","LIMOEIRO","260890901A",169.45
"124","MACAPARANA","260900601A",13
"125","MACHADOS","260910501A",243.63
"126","MARAIAL","260920401A",22.66
"127","MARAIAL","260920402A",337.79
"128","MIRANDIBA","260930301C",22.6
"129","MORENO","260940201A",73.96
"130","MORENO","260940202A",240.34
"131","NAZARÉ DA MATA","260950101A",179.84
"132","NAZARÉ DA MATA","260950102A",167.27
"133","NAZARÉ DA MATA","260950103A",138.98
"134","NAZARÉ DA MATA","260950104A",166.67
"135","OLINDA","260960001A",287.21
"136","OLINDA","260960001G",277.4
"137","OLINDA","260960002A",324.16
"138","OLINDA","260960003A",317.43
"139","OLINDA","260960004A",267.84
"140","OLINDA","260960005A",276.57
"141","OROBÓ","260970901C",203
"142","OROCÓ","260980801A",10.49
"143","OROCÓ","260980801C",0
"144","PALMARES","261000402A",260.19
"145","PALMARES","261000403A",375.51
"146","PALMEIRINA","261010301A",189.97
"147","PANELAS","261020201A",16.4
"148","PARANATAMA","261030101A",120.58
"149","PARNAMIRIM","261040001C",16
"150","PARNAMIRIM","261040002A",14.26
"151","PASSIRA","261050901A",169.62
"152","PAUDALHO","261060801A",194.42
"153","PAUDALHO","261060802A",170.36
"154","PAULISTA","261070702A",246.02
"155","PAULISTA","261070703A",191.26
"156","PAULISTA","261070704A",182.39
"157","PAULISTA","261070705A",295.25
"158","PAULISTA","261070707A",335.4
"159","PEDRA","261080601A",139.86
"160","PEDRA","261080601C",3.6
"161","PETROLINA","261110101A",4.6
"162","PETROLINA","261110101C",10.4
"163","PETROLINA","261110102A",7.4
"164","PETROLINA","261110102C",0.8
"165","PETROLINA","261110103A",5.4
"166","PETROLINA","261110103C",22.8
"167","PETROLINA","261110104A",6
"168","PETROLINA","261110105A",14.54
"169","POMBOS","261130901A",145
"170","POMBOS","261130902A",212.96
"171","POÇÃO","261120001A",54.2
"172","PRIMAVERA","261140801A",5.51
"173","PRIMAVERA","261140802A",398.98
"174","QUIPAPÁ","261150701A",175.64
"175","QUIPAPÁ","261150702A",264.02
"176","QUIPAPÁ","261150704A",216.54
"177","RECIFE","261160601A",321.86
"178","RECIFE","261160603A",121.66
"179","RECIFE","261160603G",318.2
"180","RECIFE","261160604A",322.7
"181","RECIFE","261160604G",190.6
"182","RECIFE","261160605A",311.54
"183","RECIFE","261160605G",359.4
"184","RECIFE","261160606A",318.15
"185","RECIFE","261160606G",302.2
"186","RECIFE","261160607A",268.73
"187","RECIFE","261160607G",324.4
"188","RECIFE","261160608A",345.79
"189","RECIFE","261160609A",297.73
"190","RECIFE","261160609G",6.4
"191","RECIFE","261160610A",1055.3
"192","RECIFE","261160610G",348
"193","RECIFE","261160613A",291.65
"194","RECIFE","261160614A",199.67
"195","RECIFE","261160615A",304.84
"196","RECIFE","261160617A",250.37
"197","RECIFE","261160618A",290.89
"198","RECIFE","261160619A",224.65
"199","RECIFE","261160620A",310.2
"200","RECIFE","261160621A",304.4
"201","RECIFE","261160622A",265
"202","RECIFE","261160623A",268.28
"203","RIACHO DAS ALMAS","261170501A",143.44
"204","RIBEIRÃO","261180401A",318.53
"205","RIBEIRÃO","261180402A",321.69
"206","RIO FORMOSO","261190301A",388.05
"207","RIO FORMOSO","261190303A",409.52
"208","SAIRÉ","261200001A",265
"209","SALGADINHO","261210901C",211.8
"210","SALOÁ","261230701A",78.68
"211","SANHARÓ","261240601A",106.6
"212","SANHARÓ","261240601C",0
"213","SANTA CRUZ DO CAPIBARIBE","261250501A",104.56
"214","SANTA MARIA DO CAMBUCÁ","261270301A",253.55
"215","SERRA TALHADA","261390901C",7.2
"216","SERTÂNIA","261410501A",13.21
"217","SIRINHAÉM","261420401A",285.04
"218","SIRINHAÉM","261420402A",375.12
"219","SÃO BENEDITO DO SUL","261290101A",237.61
"220","SÃO BENEDITO DO SUL","261290102A",249.32
"221","SÃO BENTO DO UNA","261300801C",76.4
"222","SÃO CAITANO","261310701A",112.99
"223","SÃO JOAQUIM DO MONTE","261330501U",231.2
"224","SÃO JOAQUIM DO MONTE","261330502A",244.88
"225","SÃO JOSÉ DA COROA GRANDE","261340401A",399.78
"226","SÃO JOSÉ DO BELMONTE","261350302A",47.15
"227","SÃO JOSÉ DO EGITO","261360201C",0.6
"228","SÃO JOÃO","261320601A",124.68
"229","SÃO LOURENÇO DA MATA","261370101A",255.14
"230","SÃO LOURENÇO DA MATA","261370102A",212.13
"231","SÃO LOURENÇO DA MATA","261370103A",209.66
"232","SÃO LOURENÇO DA MATA","261370104A",287.2
"233","SÃO LOURENÇO DA MATA","261370105A",243.66
"234","SÃO VICENTE FERRER","261380001A",204.51
"235","TACAIMBÓ","261470901A",78.6
"236","TACAIMBÓ","261470902A",80.67
"237","TAMANDARÉ","261485701A",374.93
"238","TAMANDARÉ","261485702A",332.79
"239","TAQUARITINGA DO NORTE","261500301C",27.4
"240","TEREZINHA","261510201A",100.64
"241","TIMBAÚBA","261530001A",147.19
"242","TIMBAÚBA","261530002A",182.67
"243","TORITAMA","261540901A",123.14
"244","TRACUNHAÉM","261550801A",149.16
"245","TUPANATINGA","261580501A",757.08
"246","TUPARETAMA","261590401C",0
"247","VICÊNCIA","261630801A",224.69
"248","VICÊNCIA","261630802A",201.42
"249","VITÓRIA DE SANTO ANTÃO","261640703A",0
"250","VITÓRIA DE SANTO ANTÃO","261640704A",190.51
"251","VITÓRIA DE SANTO ANTÃO","261640705A",40.14
"252","XEXÉU","261650601A",23.24
"253","XEXÉU","261650602A",442.76
"254","ÁGUA PRETA","260040101A",282.39
"255","ÁGUAS BELAS","260050002A",128.38
