"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",91.6
"2","ALAGOINHA","250050201A",119.4
"3","BARRA DE SANTANA","250157501C",26.8
"4","BAYEUX","250180701A",0
"5","BAYEUX","250180702A",288.4
"6","BAYEUX","250180703A",273.6
"7","CAAPORÃ","250300101A",293.2
"8","CABEDELO","250320901A",165.6
"9","CABEDELO","250320902A",292.8
"10","CABEDELO","250320903A",220.6
"11","CAMPINA GRANDE","250400901A",65.2
"12","CAMPINA GRANDE","250400901C",39.2
"13","CAMPINA GRANDE","250400902A",76.2
"14","CAMPINA GRANDE","250400903A",43.4
"15","CAMPINA GRANDE","250400904A",36.2
"16","CAMPINA GRANDE","250400905A",73.6
"17","CAMPINA GRANDE","250400906A",29.4
"18","CAMPINA GRANDE","250400907A",44.4
"19","CONCEIÇÃO","250440501C",46
"20","CONDADO","250450401C",0
"21","COREMAS","250480101A",293.4
"22","ESPERANÇA","250600401C",53.8
"23","ITAPORANGA","250700202U",1
"24","JOÃO PESSOA","250750701A",360.2
"25","JOÃO PESSOA","250750702A",321.4
"26","JOÃO PESSOA","250750703A",295.6
"27","JOÃO PESSOA","250750704A",221.4
"28","JOÃO PESSOA","250750705A",252.2
"29","JOÃO PESSOA","250750706A",241
"30","JOÃO PESSOA","250750707A",253.6
"31","JURU","250800001C",60.2
"32","MARI","250910701A",138
"33","MATARACA","250930501A",186.8
"34","MULUNGU","250980001A",31.6
"35","PATOS","251080801A",233.4
"36","PATOS","251080801C",185.4
"37","PATOS","251080802A",193.8
"38","PITIMBU","251190501A",140
"39","POMBAL","251210101C",7
"40","REMÍGIO","251270501C",79.8
"41","SANTA TERESINHA","251380201C",0
"42","SAPÉ","251530201A",117
"43","SOLEDADE","251610201C",33.8
"44","SOLÂNEA","251600301C",71.4
"45","SOUSA","251620101A",231.6
"46","SOUSA","251620102A",219
"47","SÃO BENTO","251390101A",220.4
"48","SÃO MAMEDE","251490901C",0
"49","UMBUZEIRO","251700101C",32
