"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",61.6
"2","ALAGOINHA","250050201A",66.8
"3","BAYEUX","250180701A",62.8
"4","BAYEUX","250180702A",55.4
"5","BAYEUX","250180703A",68
"6","CAAPORÃ","250300101A",99.2
"7","CABEDELO","250320901A",46.8
"8","CABEDELO","250320902A",27.2
"9","CABEDELO","250320903A",52.6
"10","CAMPINA GRANDE","250400901A",37.8
"11","CAMPINA GRANDE","250400902A",13.2
"12","CAMPINA GRANDE","250400903A",11
"13","CAMPINA GRANDE","250400904A",12.2
"14","CAMPINA GRANDE","250400905A",34.8
"15","CAMPINA GRANDE","250400906A",39.2
"16","CAMPINA GRANDE","250400907A",26.8
"17","JOÃO PESSOA","250750701A",37
"18","JOÃO PESSOA","250750702A",48.6
"19","JOÃO PESSOA","250750703A",36.8
"20","JOÃO PESSOA","250750704A",33.2
"21","JOÃO PESSOA","250750705A",28.6
"22","JOÃO PESSOA","250750706A",36.6
"23","JOÃO PESSOA","250750707A",41.2
"24","MARI","250910701A",29
"25","MATARACA","250930501A",42.4
"26","MULUNGU","250980001A",30.2
"27","PITIMBU","251190501A",87.8
"28","SAPÉ","251530201A",41.2
