"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",131.8
"2","ALAGOINHA","250050201A",97.4
"3","BARRA DE SANTANA","250157501C",23.2
"4","BAYEUX","250180701A",214.6
"5","BAYEUX","250180702A",191.6
"6","BAYEUX","250180703A",154.8
"7","CAAPORÃ","250300101A",127
"8","CABEDELO","250320901A",133.8
"9","CABEDELO","250320902A",132
"10","CABEDELO","250320903A",136.2
"11","CAMPINA GRANDE","250400901A",89.2
"12","CAMPINA GRANDE","250400902A",73.4
"13","CAMPINA GRANDE","250400903A",92.4
"14","CAMPINA GRANDE","250400904A",65.8
"15","CAMPINA GRANDE","250400905A",85.4
"16","CAMPINA GRANDE","250400906A",59.6
"17","CAMPINA GRANDE","250400907A",60
"18","CONDADO","250450401C",0
"19","COREMAS","250480101A",205.6
"20","ESPERANÇA","250600401C",0
"21","ITAPORANGA","250700202U",0
"22","JOÃO PESSOA","250750701A",52.8
"23","JOÃO PESSOA","250750702A",158.8
"24","JOÃO PESSOA","250750703A",207.8
"25","JOÃO PESSOA","250750704A",137.8
"26","JOÃO PESSOA","250750705A",190.6
"27","JOÃO PESSOA","250750706A",117.8
"28","JOÃO PESSOA","250750707A",229.4
"29","MARI","250910701A",76.6
"30","MATARACA","250930501A",158.6
"31","MONTEIRO","250970101C",8
"32","MULUNGU","250980001A",66.4
"33","PATOS","251080801A",92.4
"34","PATOS","251080802A",102.2
"35","PITIMBU","251190501A",85.6
"36","QUEIMADAS","251250702U",35.2
"37","REMÍGIO","251270501C",36
"38","SANTA TERESINHA","251380201C",0
"39","SAPÉ","251530201A",76.2
"40","SOUSA","251620101A",116.2
"41","SOUSA","251620102A",134.4
"42","SÃO BENTO","251390101A",128.2
"43","SÃO MAMEDE","251490901C",0
