"","municipio","codEstacao","PrecM"
"1","ALAGOA GRANDE","250030401A",119
"2","ALAGOINHA","250050201A",154.2
"3","BARRA DE SANTANA","250157501C",76.6
"4","BAYEUX","250180701A",206.6
"5","BAYEUX","250180702A",255.2
"6","BAYEUX","250180703A",200.8
"7","CAAPORÃ","250300101A",221.6
"8","CABEDELO","250320901A",0
"9","CABEDELO","250320902A",224.2
"10","CABEDELO","250320903A",198.4
"11","CAMALAÚ","250390201C",0
"12","CAMPINA GRANDE","250400901A",53.8
"13","CAMPINA GRANDE","250400901C",38
"14","CAMPINA GRANDE","250400902A",35.8
"15","CAMPINA GRANDE","250400903A",46.8
"16","CAMPINA GRANDE","250400904A",58.6
"17","CAMPINA GRANDE","250400905A",54.2
"18","CAMPINA GRANDE","250400906A",48.8
"19","CAMPINA GRANDE","250400907A",88.2
"20","CONCEIÇÃO","250440501C",36.2
"21","COREMAS","250480101A",333.6
"22","ESPERANÇA","250600401C",17.6
"23","JOÃO PESSOA","250750701A",219.6
"24","JOÃO PESSOA","250750702A",254.4
"25","JOÃO PESSOA","250750703A",202.2
"26","JOÃO PESSOA","250750704A",276.6
"27","JOÃO PESSOA","250750705A",279.2
"28","JOÃO PESSOA","250750706A",245.2
"29","JOÃO PESSOA","250750707A",178.4
"30","JUAZEIRINHO","250770501C",47
"31","JUNCO DO SERIDÓ","250780401C",0
"32","MARI","250910701A",25.4
"33","MASSARANDUBA","250920601C",106.4
"34","MATARACA","250930501A",0.4
"35","MONTEIRO","250970101C",23.4
"36","MULUNGU","250980001A",64
"37","PATOS","251080801A",288.6
"38","PATOS","251080801C",238
"39","PATOS","251080802A",273
"40","POMBAL","251210101C",318.2
"41","REMÍGIO","251270501C",64.8
"42","SANTA TERESINHA","251380201C",0
"43","SANTANA DE MANGUEIRA","251350501C",58.6
"44","SANTANA DOS GARROTES","251360401C",14.4
"45","SAPÉ","251530201A",76.2
"46","SOLEDADE","251610201C",39.6
"47","SOLÂNEA","251600301C",37.2
"48","SOUSA","251620101A",216.8
"49","SOUSA","251620102A",2.8
"50","SÃO BENTO","251390101A",280.2
"51","SÃO JOSÉ DA LAGOA TAPADA","251420602U",107
"52","SÃO MAMEDE","251490901C",2.6
"53","UIRAÚNA","251690401C",0
"54","UMBUZEIRO","251700101C",44.4
