"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",0
"2","AMONTADA","230075401A",134.51
"3","AMONTADA","230075402A",481.98
"4","AMONTADA","230075403A",140.95
"5","AURORA","230170301A",182.8
"6","BARBALHA","230190101C",1
"7","BATURITÉ","230210701A",390.2
"8","BELA CRUZ","230230501A",201.24
"9","BOA VIAGEM","230240401A",141.39
"10","CANINDÉ","230280001A",66.8
"11","CANINDÉ","230280002A",172.4
"12","CARIDADE","230300601A",209
"13","CARIRIAÇU","230320401C",0
"14","CAUCAIA","230370901A",484.87
"15","CAUCAIA","230370902A",479.56
"16","CAUCAIA","230370903A",451.61
"17","CAUCAIA","230370903H",257
"18","CAUCAIA","230370904A",190.03
"19","CAUCAIA","230370905A",571.78
"20","CAUCAIA","230370906A",475.03
"21","CHAVAL","230390701A",235.4
"22","COREAÚ","230400401A",292.4
"23","CRATEÚS","230410301A",141.4
"24","CRATEÚS","230410302A",146.6
"25","CRATO","230420201A",88.35
"26","CRATO","230420204H",180.6
"27","FORQUILHA","230435001A",129.58
"28","FORTALEZA","230440001A",400.19
"29","FORTALEZA","230440004A",227.79
"30","FORTALEZA","230440005H",0.2
"31","FORTALEZA","230440006A",455.12
"32","FORTALEZA","230440007A",300.22
"33","FORTALEZA","230440009A",71.81
"34","FORTALEZA","230440011A",462.81
"35","FORTALEZA","230440014A",472.14
"36","FORTALEZA","230440015A",38.03
"37","FORTALEZA","230440016A",486.21
"38","GRANJA","230470701A",266.2
"39","GRANJA","230470702A",343.8
"40","GROAÍRAS","230490506H",168.4
"41","ICÓ","230540701A",0
"42","ICÓ","230540701C",0.8
"43","ICÓ","230540702A",157
"44","IGUATU","230550601A",172
"45","IPUEIRAS","230590201U",143.6
"46","IRAUÇUBA","230610801A",78.33
"47","IRAUÇUBA","230610801C",0
"48","ITAIÇABA","230620701A",297.4
"49","JAGUARUANA","230700701A",0
"50","JAGUARUANA","230700704A",243.2
"51","JAGUARUANA","230700705A",243.38
"52","JAGUARUANA","230700706A",19.44
"53","JATI","230720501C",0
"54","JUAZEIRO DO NORTE","230730401A",178.54
"55","LAVRAS DA MANGABEIRA","230750201A",142
"56","LIMOEIRO DO NORTE","230760101A",168.02
"57","MADALENA","230763501A",118.4
"58","MARACANAÚ","230765002A",376.4
"59","MARACANAÚ","230765003A",391.8
"60","MARACANAÚ","230765004A",377.4
"61","MARANGUAPE","230770001A",451.8
"62","MARCO","230780901A",214.97
"63","MASSAPÊ","230800501A",197.61
"64","MAURITI","230810401A",138.73
"65","MERUOCA","230820301A",231.2
"66","MISSÃO VELHA","230840101A",243
"67","MORADA NOVA","230870802A",12.2
"68","MORADA NOVA","230870803A",222.8
"69","MORADA NOVA","230870804A",203.75
"70","MORADA NOVA","230870805A",220.02
"71","MORADA NOVA","230870809H",1118.4
"72","MORAÚJO","230880701A",231.6
"73","MORRINHOS","230890601A",0.6
"74","PACOTI","230980501A",22.6
"75","PACUJÁ","230990401A",184.2
"76","PEDRA BRANCA","231050601A",133.95
"77","PEDRA BRANCA","231050602A",182.79
"78","QUIXELÔ","231135501C",0
"79","QUIXERAMOBIM","231140501A",0
"80","QUIXERÉ","231150401A",214.4
"81","REDENÇÃO","231160301C",0.2
"82","RUSSAS","231180101A",266.2
"83","RUSSAS","231180102A",342.6
"84","SANTANA DO ACARAÚ","231200701A",145.56
"85","SENADOR POMPEU","231270001A",224.01
"86","SENADOR POMPEU","231270001C",0
"87","SOBRAL","231290801A",137.7
"88","SOBRAL","231290802A",772.72
"89","TABULEIRO DO NORTE","231310401A",165.4
"90","TABULEIRO DO NORTE","231310401C",0.2
"91","UMARI","231370801C",0
"92","VIÇOSA DO CEARÁ","231410201A",195.8
"93","VIÇOSA DO CEARÁ","231410202A",171.4
