"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",248
"2","ACARAÚ","230020002A",0
"3","ACOPIARA","230030901U",109.6
"4","ALTO SANTO","230070501C",80.2
"5","AMONTADA","230075401A",130.8
"6","AMONTADA","230075401H",78
"7","AMONTADA","230075402A",86.54
"8","AMONTADA","230075403A",106.98
"9","ARATUBA","230140601C",158.2
"10","ASSARÉ","230160401C",91.2
"11","AURORA","230170301A",175.35
"12","AURORA","230170301U",201.2
"13","BANABUIÚ","230185101C",133.4
"14","BARBALHA","230190101C",40.8
"15","BARRO","230200801C",54.8
"16","BATURITÉ","230210701A",146.2
"17","BATURITÉ","230210701C",67.2
"18","BELA CRUZ","230230501A",255.77
"19","BOA VIAGEM","230240401A",49.34
"20","BOA VIAGEM","230240401C",52.6
"21","BREJO SANTO","230250301C",158.6
"22","CANINDÉ","230280001A",31.4
"23","CANINDÉ","230280001C",27
"24","CANINDÉ","230280002A",28.2
"25","CAPISTRANO","230290901C",92.2
"26","CARIDADE","230300601A",153.4
"27","CARIÚS","230330301U",0.4
"28","CATARINA","230360001C",97.2
"29","CAUCAIA","230370901A",320.78
"30","CAUCAIA","230370902A",258.56
"31","CAUCAIA","230370903A",1.2
"32","CAUCAIA","230370903H",312.6
"33","CAUCAIA","230370904A",329.48
"34","CAUCAIA","230370905A",391.13
"35","CAUCAIA","230370906A",325.7
"36","CEDRO","230380801U",72.2
"37","CHAVAL","230390701A",163.4
"38","COREAÚ","230400401C",1.4
"39","CRATEÚS","230410302A",144.2
"40","CRATO","230420201A",71.73
"41","CRATO","230420201C",11.2
"42","CRATO","230420202A",16.48
"43","CRATO","230420204H",80.4
"44","FARIAS BRITO","230430101C",4.4
"45","FORQUILHA","230435001A",149.38
"46","FORQUILHA","230435001C",140.6
"47","FORTALEZA","230440001A",322.07
"48","FORTALEZA","230440002A",249.24
"49","FORTALEZA","230440003A",346.08
"50","FORTALEZA","230440004A",311.87
"51","FORTALEZA","230440005A",284.86
"52","FORTALEZA","230440005H",342
"53","FORTALEZA","230440007A",1.4
"54","FORTALEZA","230440008A",0
"55","FORTALEZA","230440009A",306.96
"56","FORTALEZA","230440010A",196.54
"57","FORTALEZA","230440011A",315.37
"58","FORTALEZA","230440012A",57.66
"59","FORTALEZA","230440014A",268.61
"60","FORTALEZA","230440015A",343.87
"61","FORTALEZA","230440016A",299.34
"62","FRECHEIRINHA","230450901C",150.8
"63","GRANJA","230470701A",141.6
"64","GRANJA","230470702A",229
"65","GROAÍRAS","230490506H",168.8
"66","GUARACIABA DO NORTE","230500101C",195.2
"67","IBICUITINGA","230533201C",15.4
"68","ICÓ","230540701A",104.2
"69","ICÓ","230540701C",25.6
"70","ICÓ","230540702A",116.4
"71","IGUATU","230550601A",89
"72","IGUATU","230550601C",93.6
"73","IGUATU","230550602A",120.4
"74","IPUEIRAS","230590201U",15.6
"75","IRACEMA","230600901C",0.8
"76","IRAUÇUBA","230610801A",61.56
"77","ITAIÇABA","230620701A",103.2
"78","ITAPAGÉ","230630601C",69.2
"79","ITAPIÚNA","230650401U",134.4
"80","ITATIRA","230660301C",63.6
"81","JAGUARETAMA","230670201C",21.6
"82","JAGUARIBARA","230680101C",119.4
"83","JAGUARIBE","230690001C",55
"84","JAGUARUANA","230700701A",6
"85","JAGUARUANA","230700701C",26
"86","JAGUARUANA","230700702A",94.4
"87","JAGUARUANA","230700703A",169.63
"88","JAGUARUANA","230700704A",138.57
"89","JAGUARUANA","230700705A",113.82
"90","JAGUARUANA","230700706A",120.07
"91","JATI","230720501C",103.6
"92","JUAZEIRO DO NORTE","230730401A",86.57
