"","municipio","codEstacao","PrecM"
"1","ACARAÚ","230020001A",413.4
"2","ACARAÚ","230020002A",338.2
"3","ALCÂNTARAS","230050701C",39.6
"4","ALTO SANTO","230070501C",14.8
"5","AMONTADA","230075401A",166.76
"6","AMONTADA","230075401H",0.4
"7","AMONTADA","230075402A",155.51
"8","AMONTADA","230075403A",227.42
"9","APUIARÉS","230090301U",48.4
"10","ARACATI","230110901C",0
"11","ARATUBA","230140601C",1.8
"12","ASSARÉ","230160401C",3.2
"13","AURORA","230170301A",135.83
"14","AURORA","230170301U",155
"15","BANABUIÚ","230185101C",0
"16","BARBALHA","230190101C",178.6
"17","BARRO","230200801C",84.2
"18","BATURITÉ","230210701A",232.2
"19","BATURITÉ","230210701C",127
"20","BOA VIAGEM","230240401A",87.55
"21","CAMPOS SALES","230270101C",155.6
"22","CANINDÉ","230280001A",143
"23","CANINDÉ","230280001C",3.2
"24","CANINDÉ","230280002A",168
"25","CARIDADE","230300601A",131
"26","CARIRIAÇU","230320401C",0
"27","CARIRÉ","230310501C",0
"28","CATARINA","230360001C",96.6
"29","CAUCAIA","230370901A",472.88
"30","CAUCAIA","230370902A",482.37
"31","CAUCAIA","230370903A",498.61
"32","CAUCAIA","230370904A",0
"33","CEDRO","230380801U",836.4
"34","CHAVAL","230390701A",371
"35","COREAÚ","230400401A",265.4
"36","COREAÚ","230400401C",279.8
"37","CRATEÚS","230410301A",250.2
"38","CRATEÚS","230410302A",0
"39","CRATO","230420201A",276.85
"40","CRATO","230420202A",44.82
"41","FARIAS BRITO","230430101C",5
"42","FORQUILHA","230435001A",249.85
"43","FORQUILHA","230435001C",122.2
"44","FORTALEZA","230440004A",484.54
"45","FORTALEZA","230440005H",0
"46","FORTALEZA","230440012A",0
"47","FORTALEZA","230440015A",107.6
"48","FORTALEZA","230440016A",436.03
"49","FRECHEIRINHA","230450901C",1.4
"50","GENERAL SAMPAIO","230460801C",1.4
"51","GRANJA","230470702A",377.2
"52","GUARACIABA DO NORTE","230500101C",411
"53","IBICUITINGA","230533201C",0
"54","ICAPUÍ","230535701C",234
"55","ICÓ","230540701A",115.2
"56","ICÓ","230540701C",180.4
"57","IGUATU","230550601A",214.6
"58","IGUATU","230550602A",154.6
"59","IRAUÇUBA","230610801A",103.06
"60","ITAIÇABA","230620701A",201.6
"61","ITAPAGÉ","230630601C",131.2
"62","ITAPIPOCA","230640501C",2.2
"63","ITAPIÚNA","230650401U",0.8
"64","ITATIRA","230660301C",24
"65","JAGUARETAMA","230670201C",0
"66","JAGUARIBARA","230680101C",92.6
"67","JAGUARIBE","230690001C",162.6
"68","JAGUARUANA","230700701A",24.72
"69","JAGUARUANA","230700701C",0.4
"70","JAGUARUANA","230700702A",109.57
"71","JAGUARUANA","230700703A",94.34
"72","JAGUARUANA","230700704A",87.26
"73","JAGUARUANA","230700705A",117.3
"74","JAGUARUANA","230700706A",120.89
"75","JATI","230720501C",154.8
"76","JUAZEIRO DO NORTE","230730401A",187.14
"77","JUAZEIRO DO NORTE","230730401C",68.2
"78","JUCÁS","230740301C",177.8
"79","LAVRAS DA MANGABEIRA","230750201C",0.4
"80","LIMOEIRO DO NORTE","230760101A",0
"81","LIMOEIRO DO NORTE","230760101C",76.8
"82","MADALENA","230763501A",123
"83","MARACANAÚ","230765001A",406
"84","MARACANAÚ","230765002A",341.4
"85","MARACANAÚ","230765003A",381
"86","MARACANAÚ","230765004A",388.4
"87","MARANGUAPE","230770001A",297.6
"88","MARANGUAPE","230770002A",155.4
"89","MARCO","230780901A",242.67
"90","MAURITI","230810401A",122.27
"91","MAURITI","230810401C",5
"92","MERUOCA","230820301A",236.8
"93","MILAGRES","230830201C",180.8
"94","MILHÃ","230835101C",124.2
"95","MISSÃO VELHA","230840101A",156.4
"96","MISSÃO VELHA","230840101C",47
"97","MORADA NOVA","230870801C",73
"98","MORADA NOVA","230870802A",81.5
"99","MORADA NOVA","230870803A",14.22
"100","MORADA NOVA","230870804A",75.82
"101","MORADA NOVA","230870805A",71.65
"102","MORAÚJO","230880701A",325.8
"103","MORRINHOS","230890601A",249.14
"104","NOVA RUSSAS","230930001C",104.6
"105","OCARA","230945801C",2.4
"106","PACAJUS","230960701C",0
"107","PACOTI","230980501A",202.2
"108","PACUJÁ","230990401A",250
"109","PEDRA BRANCA","231050601A",129.35
"110","PEDRA BRANCA","231050601C",69.2
"111","PEDRA BRANCA","231050602A",40.61
"112","PENTECOSTE","231070401C",74.2
"113","PIQUET CARNEIRO","231090201C",46.4
"114","QUIXADÁ","231130601C",3
"115","QUIXELÔ","231135501C",0
"116","QUIXERAMOBIM","231140501C",107.8
"117","QUIXERÉ","231150401A",86
"118","REDENÇÃO","231160301C",145.2
"119","RERIUTABA","231170201C",255
"120","RUSSAS","231180101A",147.8
"121","RUSSAS","231180102A",140.8
"122","SALITRE","231195901U",92.4
"123","SANTANA DO ACARAÚ","231200702H",0
"124","SANTANA DO CARIRI","231210601C",300
"125","SENADOR POMPEU","231270001A",108.88
"126","SENADOR POMPEU","231270001C",0
"127","SOBRAL","231290801A",209.26
"128","SOBRAL","231290803A",166.56
"129","SOLONÓPOLE","231300501C",133.8
"130","SÃO BENEDITO","231230401C",2.6
"131","TABULEIRO DO NORTE","231310401A",99.4
"132","TABULEIRO DO NORTE","231310401C",76.4
"133","TARRAFAS","231325201C",5
"134","TAUÁ","231330201C",13.8
"135","TEJUÇUOCA","231335101C",0
"136","UMARI","231370801C",31
"137","UMIRIM","231375701C",0
"138","VIÇOSA DO CEARÁ","231410201A",342.6
"139","VIÇOSA DO CEARÁ","231410202A",326.2
"140","VÁRZEA ALEGRE","231400301C",74.6
