"","municipio","codEstacao","Dia","PrecD"
"1","AQUIDABÃ","280020901C","03",2
"2","AQUIDABÃ","280020901C","05",0.6
"3","AQUIDABÃ","280020901C","06",0.2
"4","AQUIDABÃ","280020901C","09",0.2
"5","AQUIDABÃ","280020901C","10",9.4
"6","AQUIDABÃ","280020901C","11",7.6
"7","AQUIDABÃ","280020901C","12",2.2
"8","AQUIDABÃ","280020901C","13",0.6
"9","AQUIDABÃ","280020901C","14",8.6
"10","AQUIDABÃ","280020901C","15",4.6
"11","AQUIDABÃ","280020901C","16",3.8
"12","AQUIDABÃ","280020901C","17",0.6
"13","AQUIDABÃ","280020901C","18",0.2
"14","AQUIDABÃ","280020901C","19",3.8
"15","AQUIDABÃ","280020901C","23",0.2
"16","AQUIDABÃ","280020901C","27",0.2
"17","AQUIDABÃ","280020901C","31",0.4
"18","ARACAJU","280030801A","25",0.2
"19","ARACAJU","280030801A","26",0
"20","ARACAJU","280030801A","27",0
"21","ARACAJU","280030801A","28",0
"22","ARACAJU","280030801A","29",0
"23","ARACAJU","280030801A","30",0
"24","ARACAJU","280030801A","31",0.4
"25","ARACAJU","280030802A","25",1.4
"26","ARACAJU","280030802A","26",0
"27","ARACAJU","280030802A","27",0
"28","ARACAJU","280030802A","28",0
"29","ARACAJU","280030802A","29",0
"30","ARACAJU","280030802A","30",0
"31","ARACAJU","280030802A","31",0
"32","ARACAJU","280030803A","25",3.4
"33","ARACAJU","280030803A","26",0
"34","ARACAJU","280030803A","27",0
"35","ARACAJU","280030803A","28",0
"36","ARACAJU","280030803A","29",0
"37","ARACAJU","280030803A","30",0.4
"38","ARACAJU","280030803A","31",0.2
"39","ARACAJU","280030804A","25",0.4
"40","ARACAJU","280030804A","26",0
"41","ARACAJU","280030804A","27",0
"42","ARACAJU","280030804A","28",0
"43","ARACAJU","280030804A","29",0
"44","ARACAJU","280030804A","30",0
"45","ARACAJU","280030804A","31",0.2
"46","CANHOBA","280110801C","03",1.4
"47","CANHOBA","280110801C","06",0.2
"48","CANHOBA","280110801C","10",4
"49","CANHOBA","280110801C","11",8.6
"50","CANHOBA","280110801C","12",0.2
"51","CANHOBA","280110801C","13",0.2
"52","CANHOBA","280110801C","14",6.6
"53","CANHOBA","280110801C","15",2.4
"54","CANHOBA","280110801C","17",0.2
"55","CANHOBA","280110801C","19",5.6
"56","CANHOBA","280110801C","20",1.2
"57","CANHOBA","280110801C","22",0.2
"58","CANHOBA","280110801C","23",0.2
"59","CANHOBA","280110801C","27",0.2
"60","CANHOBA","280110801C","31",0.8
"61","CARIRA","280140501C","03",1.2
"62","CARIRA","280140501C","06",0.2
