"","municipio","codEstacao","Dia","PrecD"
"1","ACARAÚ","230020001A","01",0
"2","ACARAÚ","230020001A","02",2.8
"3","ACARAÚ","230020001A","03",0
"4","ACARAÚ","230020001A","04",0
"5","ACARAÚ","230020001A","05",0
"6","ACARAÚ","230020001A","06",0
"7","ACARAÚ","230020001A","07",0
"8","ACARAÚ","230020001A","08",0
"9","ACARAÚ","230020001A","09",0
"10","ACARAÚ","230020001A","10",3.4
"11","ACARAÚ","230020001A","11",2.2
"12","ACARAÚ","230020001A","12",12.8
"13","ACARAÚ","230020001A","13",7.4
"14","ACARAÚ","230020001A","14",0.6
"15","ACARAÚ","230020001A","15",0
"16","ACARAÚ","230020001A","16",0
"17","ACARAÚ","230020001A","17",0
"18","ACARAÚ","230020001A","18",0.2
"19","ACARAÚ","230020001A","19",0
"20","ACARAÚ","230020001A","20",0
"21","ACARAÚ","230020001A","21",0
"22","ACARAÚ","230020001A","22",0
"23","ACARAÚ","230020001A","23",0
"24","ACARAÚ","230020001A","24",0
"25","ACARAÚ","230020001A","25",0
"26","ACARAÚ","230020001A","26",0
"27","ACARAÚ","230020001A","27",0
"28","ACARAÚ","230020001A","28",0
"29","ACARAÚ","230020001A","29",0
"30","ACARAÚ","230020001A","30",0
"31","ACARAÚ","230020002A","01",0
"32","ACARAÚ","230020002A","02",4.8
"33","ACARAÚ","230020002A","03",0
"34","ACARAÚ","230020002A","04",0
"35","ACARAÚ","230020002A","05",0
"36","ACARAÚ","230020002A","06",0
"37","ACARAÚ","230020002A","07",0
"38","ACARAÚ","230020002A","08",0.6
"39","ACARAÚ","230020002A","09",0
"40","ACARAÚ","230020002A","10",2
"41","ACARAÚ","230020002A","11",2.2
"42","ACARAÚ","230020002A","12",12.8
"43","ACARAÚ","230020002A","13",8.2
"44","ACARAÚ","230020002A","14",0.8
"45","ACARAÚ","230020002A","15",0
"46","ACARAÚ","230020002A","16",0.2
"47","ACARAÚ","230020002A","17",0
"48","ACARAÚ","230020002A","18",0.2
"49","ACARAÚ","230020002A","19",0
"50","ACARAÚ","230020002A","20",0
"51","ACARAÚ","230020002A","21",0
"52","ACARAÚ","230020002A","22",0
"53","ACARAÚ","230020002A","23",0
"54","ACARAÚ","230020002A","24",0
"55","ACARAÚ","230020002A","25",0
"56","ACARAÚ","230020002A","26",0
"57","ACARAÚ","230020002A","27",0
"58","ACARAÚ","230020002A","28",0
"59","ACARAÚ","230020002A","29",0
"60","ACARAÚ","230020002A","30",0
"61","ALCÂNTARAS","230050701C","01",0
"62","ALCÂNTARAS","230050701C","02",0.2
"63","ALCÂNTARAS","230050701C","03",0.2
"64","ALCÂNTARAS","230050701C","04",0
"65","ALCÂNTARAS","230050701C","05",0.2
"66","ALCÂNTARAS","230050701C","06",0
"67","ALCÂNTARAS","230050701C","07",0
"68","ALCÂNTARAS","230050701C","08",0
"69","ALCÂNTARAS","230050701C","09",6.6
"70","ALCÂNTARAS","230050701C","10",0.2
"71","ALCÂNTARAS","230050701C","11",0
"72","ALCÂNTARAS","230050701C","12",2.4
"73","ALCÂNTARAS","230050701C","13",0.2
"74","ALCÂNTARAS","230050701C","14",4.8
"75","ALCÂNTARAS","230050701C","15",0.2
"76","ALCÂNTARAS","230050701C","16",0
"77","ALCÂNTARAS","230050701C","17",3.4
"78","ALCÂNTARAS","230050701C","18",0
"79","ALCÂNTARAS","230050701C","19",0
"80","ALCÂNTARAS","230050701C","20",0
"81","ALCÂNTARAS","230050701C","21",0
"82","ALCÂNTARAS","230050701C","22",0
"83","ALCÂNTARAS","230050701C","23",0
"84","ALCÂNTARAS","230050701C","24",0
"85","ALCÂNTARAS","230050701C","25",0.2
"86","ALCÂNTARAS","230050701C","26",0
"87","ALCÂNTARAS","230050701C","27",0
"88","ALCÂNTARAS","230050701C","28",0.2
"89","ALCÂNTARAS","230050701C","29",0
"90","ALCÂNTARAS","230050701C","30",0
"91","ALTO SANTO","230070501C","02",0
"92","ALTO SANTO","230070501C","03",0
"93","ALTO SANTO","230070501C","04",0
"94","ALTO SANTO","230070501C","05",0
"95","ALTO SANTO","230070501C","06",0
"96","ALTO SANTO","230070501C","07",0
"97","ALTO SANTO","230070501C","09",0
"98","ALTO SANTO","230070501C","10",0
"99","ALTO SANTO","230070501C","11",0
"100","ALTO SANTO","230070501C","12",0
"101","ALTO SANTO","230070501C","13",0
"102","ALTO SANTO","230070501C","16",0.2
"103","ALTO SANTO","230070501C","17",0.6
"104","ALTO SANTO","230070501C","18",0.4
"105","ALTO SANTO","230070501C","19",0.2
"106","ALTO SANTO","230070501C","20",0
"107","ALTO SANTO","230070501C","22",0
"108","ALTO SANTO","230070501C","23",0
"109","ALTO SANTO","230070501C","24",0
"110","ALTO SANTO","230070501C","25",0
"111","ALTO SANTO","230070501C","26",0
"112","ALTO SANTO","230070501C","27",0
"113","ALTO SANTO","230070501C","28",0
"114","ALTO SANTO","230070501C","29",0
"115","ALTO SANTO","230070501C","30",0
"116","AMONTADA","230075401A","01",0
"117","AMONTADA","230075401A","02",0
"118","AMONTADA","230075401A","03",0
"119","AMONTADA","230075401A","04",0
"120","AMONTADA","230075401A","05",0
"121","AMONTADA","230075401A","06",0
"122","AMONTADA","230075401A","07",0
"123","AMONTADA","230075401A","08",0
"124","AMONTADA","230075401A","09",0
"125","AMONTADA","230075401A","10",0
"126","AMONTADA","230075401A","11",0
"127","AMONTADA","230075401A","12",35.24
"128","AMONTADA","230075401A","13",0.8
"129","AMONTADA","230075401A","14",0.4
"130","AMONTADA","230075401A","15",0
"131","AMONTADA","230075401A","16",0
"132","AMONTADA","230075401A","17",0.2
"133","AMONTADA","230075401A","18",0
"134","AMONTADA","230075401A","19",0
"135","AMONTADA","230075401A","20",0
"136","AMONTADA","230075401A","21",0
"137","AMONTADA","230075401A","22",0
"138","AMONTADA","230075401A","23",0
"139","AMONTADA","230075401A","24",0
"140","AMONTADA","230075401A","25",0
"141","AMONTADA","230075401A","26",0
"142","AMONTADA","230075401A","27",0
"143","AMONTADA","230075401A","28",0
"144","AMONTADA","230075401A","29",0
"145","AMONTADA","230075401A","30",0
"146","AMONTADA","230075401H","01",0
"147","AMONTADA","230075401H","04",0
"148","AMONTADA","230075401H","05",0
"149","AMONTADA","230075401H","07",0
"150","AMONTADA","230075401H","08",0
"151","AMONTADA","230075401H","09",0
"152","AMONTADA","230075401H","10",0
"153","AMONTADA","230075401H","11",0
"154","AMONTADA","230075401H","13",0
"155","AMONTADA","230075401H","15",0
"156","AMONTADA","230075401H","17",0
"157","AMONTADA","230075401H","18",0
"158","AMONTADA","230075401H","19",0
"159","AMONTADA","230075401H","20",0
"160","AMONTADA","230075401H","21",0
"161","AMONTADA","230075401H","22",0
"162","AMONTADA","230075401H","25",0
"163","AMONTADA","230075401H","26",0
"164","AMONTADA","230075401H","27",0
"165","AMONTADA","230075401H","28",0
"166","AMONTADA","230075402A","01",0
"167","AMONTADA","230075402A","02",0
"168","AMONTADA","230075402A","03",0
"169","AMONTADA","230075402A","04",0
"170","AMONTADA","230075402A","05",0
"171","AMONTADA","230075402A","06",0
"172","AMONTADA","230075402A","07",0
"173","AMONTADA","230075402A","08",0
"174","AMONTADA","230075402A","09",0
"175","AMONTADA","230075402A","10",0
"176","AMONTADA","230075403A","01",0
"177","AMONTADA","230075403A","02",0
"178","AMONTADA","230075403A","03",0
"179","AMONTADA","230075403A","04",0
"180","AMONTADA","230075403A","05",0
"181","AMONTADA","230075403A","06",0
"182","AMONTADA","230075403A","07",0
"183","AMONTADA","230075403A","08",0
"184","AMONTADA","230075403A","09",0
"185","AMONTADA","230075403A","10",0
"186","AMONTADA","230075403A","11",0.2
"187","AMONTADA","230075403A","12",23.83
"188","AMONTADA","230075403A","13",2.96
"189","AMONTADA","230075403A","14",6.49
"190","AMONTADA","230075403A","15",0
"191","AMONTADA","230075403A","16",0
"192","AMONTADA","230075403A","17",0.2
"193","AMONTADA","230075403A","18",0
"194","AMONTADA","230075403A","19",0
"195","AMONTADA","230075403A","20",0
"196","AMONTADA","230075403A","21",0
"197","AMONTADA","230075403A","22",0
"198","AMONTADA","230075403A","23",0
"199","AMONTADA","230075403A","24",0
"200","AMONTADA","230075403A","25",0
"201","AMONTADA","230075403A","26",0
"202","AMONTADA","230075403A","27",0
"203","AMONTADA","230075403A","28",0
"204","AMONTADA","230075403A","29",0
"205","AMONTADA","230075403A","30",0
"206","ARACATI","230110901C","02",0
"207","ARACATI","230110901C","03",0
"208","ARACATI","230110901C","06",0
"209","ARACATI","230110901C","07",0
"210","ARACATI","230110901C","08",0
"211","ARACATI","230110901C","09",0
"212","ARACATI","230110901C","10",0
"213","ARACATI","230110901C","11",0
"214","ARACATI","230110901C","12",0
"215","ARACATI","230110901C","13",0
"216","ARACATI","230110901C","21",0
"217","ARACATI","230110901C","22",0
"218","ARACATI","230110901C","23",0
"219","ARACATI","230110901C","24",0
"220","ARACATI","230110901C","25",0
"221","ARACATI","230110901C","26",0
"222","ARACATI","230110901C","27",0
"223","ARACATI","230110901C","28",0
"224","ARACATI","230110901C","29",0
"225","ARACATI","230110901C","30",0
"226","ARATUBA","230140601C","11",0.2
"227","ARATUBA","230140601C","12",2.4
"228","ARATUBA","230140601C","14",0
"229","ARATUBA","230140601C","15",0
"230","ARATUBA","230140601C","22",0
"231","ARATUBA","230140601C","25",0
"232","ARATUBA","230140601C","29",0
"233","ARATUBA","230140601C","30",0
"234","ASSARÉ","230160401C","01",0
"235","ASSARÉ","230160401C","02",0
"236","ASSARÉ","230160401C","03",0
"237","ASSARÉ","230160401C","04",0
"238","ASSARÉ","230160401C","05",0
"239","ASSARÉ","230160401C","06",0
"240","ASSARÉ","230160401C","07",0
"241","ASSARÉ","230160401C","08",0
"242","ASSARÉ","230160401C","09",0
"243","ASSARÉ","230160401C","10",0
"244","ASSARÉ","230160401C","11",0
"245","ASSARÉ","230160401C","12",0
"246","ASSARÉ","230160401C","13",0
"247","ASSARÉ","230160401C","14",0
"248","ASSARÉ","230160401C","15",0
"249","ASSARÉ","230160401C","16",0
"250","ASSARÉ","230160401C","17",0
"251","ASSARÉ","230160401C","18",0.2
"252","ASSARÉ","230160401C","19",0
"253","ASSARÉ","230160401C","20",0
"254","ASSARÉ","230160401C","21",0
"255","ASSARÉ","230160401C","22",0
"256","ASSARÉ","230160401C","23",0
"257","ASSARÉ","230160401C","24",0
"258","ASSARÉ","230160401C","25",0
"259","ASSARÉ","230160401C","26",0
"260","ASSARÉ","230160401C","27",0
"261","ASSARÉ","230160401C","28",0
"262","ASSARÉ","230160401C","29",0
"263","ASSARÉ","230160401C","30",0
"264","AURORA","230170301A","01",0
"265","AURORA","230170301A","02",0
"266","AURORA","230170301A","03",0
"267","AURORA","230170301A","04",0
"268","AURORA","230170301A","05",0
"269","AURORA","230170301A","06",0
"270","AURORA","230170301A","07",0
"271","AURORA","230170301A","08",0
"272","AURORA","230170301A","09",0
"273","AURORA","230170301A","10",0
"274","AURORA","230170301A","11",0
"275","AURORA","230170301A","12",0
"276","AURORA","230170301A","13",0.2
"277","AURORA","230170301A","14",0
"278","AURORA","230170301A","15",0
"279","AURORA","230170301A","16",0
"280","AURORA","230170301A","17",0.98
"281","AURORA","230170301A","18",22.63
"282","AURORA","230170301A","19",0
"283","AURORA","230170301A","20",0
"284","AURORA","230170301A","21",0
