"","municipio","codEstacao","PrecM"
"1","ALTO LONGÁ","220030101A",8.2
"2","BARRAS","220120001A",46.29
"3","BATALHA","220150701A",44.6
"4","BOQUEIRÃO DO PIAUÍ","220194501A",100.4
"5","BURITI DOS LOPES","220200001A",65.6
"6","CAJUEIRO DA PRAIA","220208301A",33
"7","CAMPO MAIOR","220220801A",26.36
"8","CASTELO DO PIAUÍ","220260401A",24.6
"9","CAXINGÓ","220265301A",112
"10","COCAL","220270301A",81.2
"11","ESPERANTINA","220370101A",114.88
"12","FLORIANO","220390901A",0
"13","FLORIANO","220390902A",0
"14","ILHA GRANDE","220465901A",18.4
"15","LUZILÂNDIA","220580501A",58.4
"16","MATIAS OLÍMPIO","220610001A",80
"17","MIGUEL ALVES","220620901A",84.2
"18","PARNAÍBA","220770201A",11.8
"19","PARNAÍBA","220770202A",18.4
"20","PARNAÍBA","220770203A",12.8
"21","PIRACURUCA","220830401A",60.8
"22","SANTA CRUZ DOS MILAGRES","220915301A",0
"23","SÃO JOSÉ DO DIVINO","221005201A",71
"24","TERESINA","221100101A",26.6
"25","TERESINA","221100102A",37
"26","TERESINA","221100103A",23.6
"27","TERESINA","221100104A",22
"28","UNIÃO","221110001A",41.8
"29","URUÇUÍ","221120901A",0
