"","municipio","codEstacao","PrecM"
"1","ALAGOINHA DO PIAUÍ","220025101C",0
"2","ALTO LONGÁ","220030101A",12
"3","ALVORADA DO GURGUÉIA","220045901C",0
"4","ASSUNÇÃO DO PIAUÍ","220105101C",0.6
"5","AVELINO LOPES","220110101C",0
"6","BATALHA","220150701A",56.4
"7","BETÂNIA DO PIAUÍ","220173901C",0.8
"8","BOQUEIRÃO DO PIAUÍ","220194501A",33.2
"9","BURITI DOS LOPES","220200001A",116.4
"10","BURITI DOS MONTES","220202601C",0
"11","CAJUEIRO DA PRAIA","220208301A",13.8
"12","CAMPO MAIOR","220220801A",3.17
"13","CANTO DO BURITI","220230701C",0
"14","CASTELO DO PIAUÍ","220260401A",1.8
"15","CASTELO DO PIAUÍ","220260401C",0.6
"16","CAXINGÓ","220265301A",50.6
"17","COCAL","220270301A",76.8
"18","COLÔNIA DO PIAUÍ","220277801C",3.6
"19","CURIMATÁ","220320601C",0
"20","DIRCEU ARCOVERDE","220335401C",0
"21","FLORESTA DO PIAUÍ","220385901C",0
"22","FLORIANO","220390901A",0
"23","FLORIANO","220390902A",0
"24","FRONTEIRAS","220430301C",8.8
"25","ILHA GRANDE","220465901A",31.2
"26","JACOBINA DO PIAUÍ","220515101C",0
"27","LUZILÂNDIA","220580501A",27.6
"28","MASSAPÊ DO PIAUÍ","220605001C",0
"29","MATIAS OLÍMPIO","220610001A",4
"30","MIGUEL ALVES","220620901A",144.8
"31","OEIRAS","220700901C",0
"32","PALMEIRAIS","220750402A",2.57
"33","PARNAÍBA","220770201A",57
"34","PARNAÍBA","220770202A",28.6
"35","PARNAÍBA","220770203A",52.2
"36","PICOS","220800701C",0
"37","PIRACURUCA","220830401A",24
"38","PIRACURUCA","220830401C",16.8
"39","PORTO","220850202A",133.37
"40","SANTA CRUZ DOS MILAGRES","220915301A",9.6
"41","SANTA ROSA DO PIAUÍ","220937701C",0
"42","SÃO FRANCISCO DE ASSIS DO PIAUÍ","220965801C",7.2
"43","SÃO JOSÉ DO DIVINO","221005201A",85.2
"44","SÃO JOSÉ DO PIAUÍ","221020101C",0
"45","SÃO JULIÃO","221030001C",13.8
"46","SÃO LOURENÇO DO PIAUÍ","221035901C",5.8
"47","TERESINA","221100101A",64.4
"48","TERESINA","221100102A",0
"49","TERESINA","221100103A",49
"50","TERESINA","221100104A",36
"51","UNIÃO","221110001A",49.4
"52","URUÇUÍ","221120901A",1
"53","WALL FERRAZ","221170401C",0.2
