"","municipio","codEstacao","PrecM"
"1","BARRA DE SÃO MIGUEL","270060701A",158.02
"2","BRANQUINHA","270110001A",33.6
"3","CAJUEIRO","270130801A",178.2
"4","CAMPESTRE","270135701A",148.8
"5","CAPELA","270170401A",161.31
"6","COLÔNIA LEOPOLDINA","270210801A",139.8
"7","CORURIPE","270230602A",236.6
"8","CORURIPE","270230603A",235.4
"9","DELMIRO GOUVEIA","270240501C",70.6
"10","FELIZ DESERTO","270270201A",204.6
"11","INHAPI","270330401C",1.4
"12","JOAQUIM GOMES","270380901A",236.6
"13","LIMOEIRO DE ANADIA","270420301A",140.6
"14","MACEIÓ","270430202A",113.53
"15","MACEIÓ","270430203A",220.65
"16","MACEIÓ","270430205A",227.07
"17","MACEIÓ","270430207A",215.67
"18","MACEIÓ","270430209A",210.5
"19","MACEIÓ","270430210A",188.23
"20","MACEIÓ","270430211A",183.94
"21","MACEIÓ","270430212A",167.74
"22","MACEIÓ","270430213A",223.2
"23","MACEIÓ","270430215A",258.2
"24","MACEIÓ","270430216A",280.4
"25","MACEIÓ","270430217A",258.4
"26","MACEIÓ","270430218A",210
"27","MARAGOGI","270450001A",204.38
"28","MARECHAL DEODORO","270470801A",102.53
"29","MATRIZ DE CAMARAGIBE","270510101A",227.4
"30","MURICI","270550701A",3.6
"31","MURICI","270550702H",104.8
"32","OURO BRANCO","270610901C",0
"33","PALMEIRA DOS ÍNDIOS","270630701U",124
"34","PARIPUEIRA","270644801A",201.6
"35","PAULO JACINTO","270660401A",82.84
"36","PIRANHAS","270710701C",1.6
"37","QUEBRANGULO","270760201A",96.78
"38","SANTANA DO MUNDAÚ","270810501A",188.74
"39","SATUBA","270890701A",262.47
"40","SÃO JOSÉ DA LAJE","270830301A",171.13
"41","SÃO JOSÉ DA TAPERA","270840201C",23.2
"42","SÃO LUÍS DO QUITUNDE","270850101A",233.1
"43","SÃO MIGUEL DOS CAMPOS","270860001A",212.8
"44","SÃO MIGUEL DOS CAMPOS","270860002A",185.4
"45","UNIÃO DOS PALMARES","270930101A",177.47
"46","UNIÃO DOS PALMARES","270930102A",164.84
"47","UNIÃO DOS PALMARES","270930103A",161.16
"48","VIÇOSA","270940001A",182.4
