"","municipio","codEstacao","PrecM"
"1","ARAPIRACA","270030001C",73.4
"2","BARRA DE SÃO MIGUEL","270060701A",141.29
"3","BRANQUINHA","270110001A",0
"4","CAJUEIRO","270130801A",126.2
"5","CAMPESTRE","270135701A",114
"6","CANAPI","270160501C",20
"7","CAPELA","270170401A",190.48
"8","COLÔNIA LEOPOLDINA","270210801A",114.8
"9","CORURIPE","270230603A",112.4
"10","CRAÍBAS","270235501C",43.2
"11","DELMIRO GOUVEIA","270240501C",14.2
"12","ESTRELA DE ALAGOAS","270255301C",0
"13","FELIZ DESERTO","270270201A",121.4
"14","INHAPI","270330401C",29.8
"15","JOAQUIM GOMES","270380901A",136.6
"16","LIMOEIRO DE ANADIA","270420301A",81.6
"17","MACEIÓ","270430202A",133.48
"18","MACEIÓ","270430203A",1.4
"19","MACEIÓ","270430205A",147.65
"20","MACEIÓ","270430207A",139.79
"21","MACEIÓ","270430209A",138.43
"22","MACEIÓ","270430210A",123.26
"23","MACEIÓ","270430211A",127.72
"24","MACEIÓ","270430212A",143.43
"25","MACEIÓ","270430213A",159
"26","MACEIÓ","270430215A",167
"27","MACEIÓ","270430216A",161.2
"28","MACEIÓ","270430217A",170.4
"29","MACEIÓ","270430218A",144.6
"30","MAJOR ISIDORO","270440101C",28.6
"31","MARAGOGI","270450001A",254.07
"32","MARAVILHA","270460901C",20
"33","MARECHAL DEODORO","270470801A",172.19
"34","MATRIZ DE CAMARAGIBE","270510101A",145.8
"35","OURO BRANCO","270610901C",24.4
"36","PALMEIRA DOS ÍNDIOS","270630701U",59.8
"37","PARIPUEIRA","270644801A",265.2
"38","PAULO JACINTO","270660401A",49.35
"39","PIRANHAS","270710701C",26.4
"40","QUEBRANGULO","270760201A",86.62
"41","SANTANA DO IPANEMA","270800601U",12.4
"42","SANTANA DO MUNDAÚ","270810501A",93.95
"43","SATUBA","270890701A",138.65
"44","SENADOR RUI PALMEIRA","270895601C",21.2
"45","SÃO JOSÉ DA LAJE","270830301A",85.39
"46","SÃO JOSÉ DA TAPERA","270840201C",47.8
"47","SÃO LUÍS DO QUITUNDE","270850101A",234.86
"48","SÃO MIGUEL DOS CAMPOS","270860001A",160
"49","SÃO MIGUEL DOS CAMPOS","270860002A",94.4
"50","TRAIPU","270920201C",57.4
"51","UNIÃO DOS PALMARES","270930101A",72.17
"52","UNIÃO DOS PALMARES","270930102A",10.14
"53","UNIÃO DOS PALMARES","270930103A",88.52
"54","VIÇOSA","270940001A",109
