"","municipio","codEstacao","PrecM"
"1","ARAPIRACA","270030001C",107.2
"2","BRANQUINHA","270110001A",67.32
"3","CAJUEIRO","270130801A",390.2
"4","CAMPESTRE","270135701A",342.4
"5","CAPELA","270170401A",383.3
"6","COLÔNIA LEOPOLDINA","270210801A",30.6
"7","CORURIPE","270230602A",41.4
"8","CORURIPE","270230603A",33.2
"9","DELMIRO GOUVEIA","270240501C",80
"10","FELIZ DESERTO","270270201A",42
"11","GIRAU DO PONCIANO","270290001C",15
"12","INHAPI","270330401C",5.4
"13","JOAQUIM GOMES","270380901A",48.4
"14","LIMOEIRO DE ANADIA","270420301A",19
"15","MACEIÓ","270430202A",338.08
"16","MACEIÓ","270430203A",242.15
"17","MACEIÓ","270430207A",254.96
"18","MACEIÓ","270430209A",31.6
"19","MACEIÓ","270430210A",422.18
"20","MACEIÓ","270430211A",222.78
"21","MACEIÓ","270430212A",41.6
"22","MACEIÓ","270430213A",439
"23","MACEIÓ","270430214A",360.6
"24","MACEIÓ","270430215A",426.2
"25","MACEIÓ","270430216A",411.2
"26","MACEIÓ","270430217A",349
"27","MACEIÓ","270430218A",261.2
"28","MAJOR ISIDORO","270440101C",9
"29","MARAVILHA","270460901C",137.6
"30","MATRIZ DE CAMARAGIBE","270510101A",431.6
"31","MATRIZ DE CAMARAGIBE","270510101H",417.2
"32","MURICI","270550701A",389.21
"33","OLHO D'ÁGUA DAS FLORES","270570501C",173
"34","PALMEIRA DOS ÍNDIOS","270630701U",214.6
"35","PARIPUEIRA","270644801A",343.4
"36","PAULO JACINTO","270660401A",128.2
"37","PIRANHAS","270710701C",90.8
"38","QUEBRANGULO","270760201A",314.51
"39","QUEBRANGULO","270760203H",245.6
"40","SANTANA DO MUNDAÚ","270810501A",302.23
"41","SATUBA","270890701A",372.98
"42","SENADOR RUI PALMEIRA","270895601C",19.8
"43","SÃO JOSÉ DA TAPERA","270840201C",84
"44","SÃO LUÍS DO QUITUNDE","270850101A",28.8
"45","SÃO LUÍS DO QUITUNDE","270850104H",565.2
"46","SÃO MIGUEL DOS CAMPOS","270860001A",53.6
"47","SÃO MIGUEL DOS CAMPOS","270860002A",55.2
"48","UNIÃO DOS PALMARES","270930101A",338.6
"49","UNIÃO DOS PALMARES","270930102A",7.09
"50","VIÇOSA","270940001A",32.2
