"","municipio","codEstacao","PrecM"
"1","ARAPIRACA","270030001C",159.2
"2","BARRA DE SÃO MIGUEL","270060701A",151.73
"3","BRANQUINHA","270110001A",19.88
"4","CAJUEIRO","270130801A",96.8
"5","CAMPESTRE","270135701A",334.8
"6","CANAPI","270160501C",120.6
"7","CAPELA","270170401A",284.05
"8","COLÔNIA LEOPOLDINA","270210801A",321.6
"9","CORURIPE","270230602A",185.2
"10","CORURIPE","270230603A",95.2
"11","CRAÍBAS","270235501C",0
"12","DELMIRO GOUVEIA","270240501C",147
"13","FELIZ DESERTO","270270201A",228.8
"14","JOAQUIM GOMES","270380901A",299.8
"15","LIMOEIRO DE ANADIA","270420301A",166.8
"16","MACEIÓ","270430202A",244.39
"17","MACEIÓ","270430203A",197.65
"18","MACEIÓ","270430205A",268.85
"19","MACEIÓ","270430207A",188.28
"20","MACEIÓ","270430209A",192.13
"21","MACEIÓ","270430210A",232.81
"22","MACEIÓ","270430211A",129.96
"23","MACEIÓ","270430212A",201.18
"24","MACEIÓ","270430213A",294.8
"25","MACEIÓ","270430215A",297.8
"26","MACEIÓ","270430216A",255.8
"27","MACEIÓ","270430217A",238.4
"28","MACEIÓ","270430218A",237
"29","MAJOR ISIDORO","270440101C",10
"30","MARAGOGI","270450001A",397.24
"31","MARAVILHA","270460901C",41.8
"32","MARECHAL DEODORO","270470801A",234.61
"33","MATRIZ DE CAMARAGIBE","270510101A",305.2
"34","MURICI","270550701A",237.1
"35","OURO BRANCO","270610901C",19.6
"36","PALMEIRA DOS ÍNDIOS","270630701U",125.2
"37","PARIPUEIRA","270644801A",151.2
"38","PAULO JACINTO","270660401A",143.5
"39","PIRANHAS","270710701C",153.4
"40","QUEBRANGULO","270760201A",169.94
"41","SANTANA DO MUNDAÚ","270810501A",217.08
"42","SATUBA","270890701A",260.58
"43","SÃO JOSÉ DA LAJE","270830301A",206.84
"44","SÃO JOSÉ DA TAPERA","270840201C",160
"45","SÃO MIGUEL DOS CAMPOS","270860001A",234.8
"46","SÃO MIGUEL DOS CAMPOS","270860002A",193.6
"47","UNIÃO DOS PALMARES","270930101A",180.33
"48","UNIÃO DOS PALMARES","270930102A",179.37
"49","UNIÃO DOS PALMARES","270930103A",220.11
"50","VIÇOSA","270940001A",234
