"","municipio","codEstacao","PrecM"
"1","ARAPIRACA","270030001C",151.2
"2","BARRA DE SÃO MIGUEL","270060701A",247.7
"3","BRANQUINHA","270110001A",10.8
"4","CAMPESTRE","270135701A",236.4
"5","COLÔNIA LEOPOLDINA","270210801A",250.8
"6","CORURIPE","270230602A",224
"7","CORURIPE","270230603A",256.8
"8","CRAÍBAS","270235501C",104.6
"9","ESTRELA DE ALAGOAS","270255301C",62.6
"10","FELIZ DESERTO","270270201A",269
"11","INHAPI","270330401C",49.2
"12","JOAQUIM GOMES","270380901A",332.4
"13","LIMOEIRO DE ANADIA","270420301A",186.8
"14","MACEIÓ","270430202A",258.76
"15","MACEIÓ","270430203A",268.57
"16","MACEIÓ","270430207A",252.71
"17","MACEIÓ","270430209A",226.55
"18","MACEIÓ","270430210A",267.72
"19","MACEIÓ","270430211A",176.69
"20","MACEIÓ","270430216A",330.4
"21","MACEIÓ","270430217A",280.4
"22","MACEIÓ","270430218A",254
"23","MARAGOGI","270450001A",190.47
"24","MARAVILHA","270460901C",63.2
"25","MARECHAL DEODORO","270470801A",285.44
"26","MATRIZ DE CAMARAGIBE","270510101A",294
"27","PARIPUEIRA","270644801A",315.4
"28","PAULO JACINTO","270660401A",134.1
"29","PIRANHAS","270710701C",0
"30","QUEBRANGULO","270760201A",158.86
"31","SANTANA DO IPANEMA","270800601U",92.8
"32","SANTANA DO MUNDAÚ","270810501A",217.24
"33","SATUBA","270890701A",299.68
"34","SÃO JOSÉ DA TAPERA","270840201C",111
"35","SÃO LUÍS DO QUITUNDE","270850101A",367.37
"36","SÃO MIGUEL DOS CAMPOS","270860002A",216.6
"37","UNIÃO DOS PALMARES","270930101A",40.04
"38","UNIÃO DOS PALMARES","270930102A",197.26
"39","UNIÃO DOS PALMARES","270930103A",49.2
"40","VIÇOSA","270940001A",197.6
