"","municipio","codEstacao","PrecM"
"1","BARRA DE SÃO MIGUEL","270060701A",237.6
"2","BRANQUINHA","270110001A",354.52
"3","CAJUEIRO","270130801A",358.8
"4","CAPELA","270170401A",335.01
"5","COLÔNIA LEOPOLDINA","270210801A",384.4
"6","CORURIPE","270230602A",255
"7","CORURIPE","270230603A",194.4
"8","DELMIRO GOUVEIA","270240501C",96.6
"9","FELIZ DESERTO","270270201A",236.6
"10","INHAPI","270330401C",1.8
"11","JOAQUIM GOMES","270380901A",412
"12","LIMOEIRO DE ANADIA","270420301A",176
"13","MACEIÓ","270430203A",276.91
"14","MACEIÓ","270430205A",346.06
"15","MACEIÓ","270430207A",296.68
"16","MACEIÓ","270430209A",289.47
"17","MACEIÓ","270430210A",443.07
"18","MACEIÓ","270430211A",291.84
"19","MACEIÓ","270430213A",406.2
"20","MACEIÓ","270430215A",381.2
"21","MACEIÓ","270430216A",457.2
"22","MACEIÓ","270430218A",327.8
"23","MARECHAL DEODORO","270470801A",70.48
"24","MATRIZ DE CAMARAGIBE","270510101A",426.4
"25","PARIPUEIRA","270644801A",445.2
"26","PAULO JACINTO","270660401A",293.54
"27","PIRANHAS","270710701C",0.2
"28","QUEBRANGULO","270760201A",320.48
"29","SANTANA DO MUNDAÚ","270810501A",323.28
"30","SATUBA","270890701A",336.18
"31","SÃO LUÍS DO QUITUNDE","270850101A",23.6
"32","SÃO MIGUEL DOS CAMPOS","270860001A",316.6
"33","SÃO MIGUEL DOS CAMPOS","270860002A",258
"34","UNIÃO DOS PALMARES","270930101A",310.17
"35","UNIÃO DOS PALMARES","270930103A",353.66
"36","VIÇOSA","270940001A",400
