"","municipio","codEstacao","PrecM"
"1","BRANQUINHA","270110001A",277.73
"2","CAPELA","270170401A",331.89
"3","MACEIÓ","270430202A",322.33
"4","MACEIÓ","270430203A",286.2
"5","MACEIÓ","270430205A",336.28
"6","MACEIÓ","270430207A",292.04
"7","MACEIÓ","270430209A",305.14
"8","MACEIÓ","270430210A",301.04
"9","MACEIÓ","270430211A",205.74
"10","MACEIÓ","270430212A",269.52
"11","MACEIÓ","270430213A",324.4
"12","MACEIÓ","270430214A",265.8
"13","MACEIÓ","270430215A",387
"14","MACEIÓ","270430216A",295.8
"15","MACEIÓ","270430217A",346.6
"16","MACEIÓ","270430218A",324
"17","MARAGOGI","270450001A",309.81
"18","MARECHAL DEODORO","270470801A",308.32
"19","MURICI","270550701A",318.69
"20","PAULO JACINTO","270660401A",226.94
"21","QUEBRANGULO","270760201A",160.98
"22","SANTANA DO MUNDAÚ","270810501A",256.48
"23","SATUBA","270890701A",368.04
"24","SÃO JOSÉ DA LAJE","270830301A",216.02
"25","SÃO LUÍS DO QUITUNDE","270850101A",385.91
"26","UNIÃO DOS PALMARES","270930101A",245.37
"27","UNIÃO DOS PALMARES","270930102A",189.21
"28","UNIÃO DOS PALMARES","270930103A",276.12
