"","municipio","codEstacao","PrecM"
"1","ABAÍRA","290010801C",9.6
"2","ADUSTINA","290035501C",97.4
"3","ANAGÉ","290120501C",2.2
"4","ANDARAÍ","290130401C",10
"5","ANTÔNIO CARDOSO","290170001C",53.8
"6","ARACATU","290200501C",20.8
"7","BARRA DA ESTIVA","290280701U",58
"8","BARRA DO CHOÇA","290290601C",36.2
"9","BARRO ALTO","290323501C",2.4
"10","BELMONTE","290340901A",112.01
"11","BOA VISTA DO TUPIM","290380501U",22.8
"12","BOM JESUS DA SERRA","290395301C",11.6
"13","BONITO","290405001C",34.6
"14","BREJÕES","290430801C",45.8
"15","CABACEIRAS DO PARAGUAÇU","290485201C",110
"16","CACULÉ","290500801C",2.4
"17","CAETITÉ","290520601U",7.2
"18","CAMACAN","290560201A",156.46
"19","CAMACAN","290560202A",161.17
"20","CAMACAN","290560203A",138.08
"21","CAMAÇARI","290570101H",165
"22","CANARANA","290620401C",5.4
"23","CANDEIAS","290650101A",105.48
"24","CANDEIAS","290650104A",97.88
"25","CANDEIAS","290650105A",111.75
"26","CANDIBA","290660001C",0.6
"27","CANSANÇÃO","290680801C",16.6
"28","CANUDOS","290682401C",3.4
"29","CAPIM GROSSO","290687301C",23.4
"30","CARAÍBAS","290689901C",3.6
"31","CASTRO ALVES","290730101C",60
"32","CENTRAL","290760801C",0.2
"33","CHORROCHÓ","290770701C",13.6
"34","CONCEIÇÃO DO COITÉ","290840801C",32.8
"35","CONDEÚBA","290870501C",2.2
"36","CORONEL JOÃO SÁ","290920801C",47.6
"37","CRISÓPOLIS","290960401C",8.6
"38","DOM BASÍLIO","291010701C",2
"39","FÁTIMA","291075001C",27.4
"40","GANDU","291120401A",106.69
"41","GAVIÃO","291125301C",5
"42","IAÇU","291190701C",10.4
"43","IBIASSUCÊ","291200401C",2.2
"44","IBICOARA","291220201C",56.8
"45","IBITITÁ","291310101U",2
"46","ILHÉUS","291360602A",139.85
"47","IPECAETÁ","291380401C",113.4
"48","IPIRÁ","291400001C",46.4
"49","IRAJUBA","291420801C",49.8
