"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",0
"2","ABAÍRA","290010801C",24.2
"3","ADUSTINA","290035501C",18
"4","AMARGOSA","290100701C",95.8
"5","AMÉRICA DOURADA","290115501A",1.8
"6","AMÉRICA DOURADA","290115501C",4.6
"7","ANAGÉ","290120501C",0.8
"8","ANDARAÍ","290130401C",18.6
"9","ANTAS","290160101C",4.6
"10","ANTÔNIO CARDOSO","290170001C",98.4
"11","BANZAÊ","290265801C",28
"12","BARRA","290270801C",0.2
"13","BARRA DO CHOÇA","290290601C",2.6
"14","BARRA DO MENDES","290300301C",0
"15","BARRA DO ROCHA","290310201A",92.8
"16","BARRO ALTO","290323501C",1.8
"17","BELMONTE","290340901A",181.45
"18","BIRITINGA","290360701C",94
"19","BOA VISTA DO TUPIM","290380501U",45.4
"20","BOM JESUS DA LAPA","290390401C",0
"21","BONINAL","290400101C",0
"22","BONITO","290405001C",40
"23","BOQUIRA","290410001C",0
"24","BREJÕES","290430801C",48.8
"25","BRUMADO","290460501C",1
"26","CAATIBA","290480301C",40.2
"27","CABACEIRAS DO PARAGUAÇU","290485201C",97
"28","CACHOEIRA","290490201A",196.4
"29","CACULÉ","290500801C",3.2
"30","CAETANOS","290515601C",0
"31","CAFARNAUM","290530501C",1.6
"32","CALDEIRÃO GRANDE","290550301C",0
"33","CAMACAN","290560201A",170.53
"34","CAMACAN","290560202A",2.96
"35","CAMACAN","290560203A",162.78
"36","CAMAMU","290580001A",172.4
"37","CAMAÇARI","290570101H",10.4
"38","CANARANA","290620401C",0.6
"39","CANDEIAS","290650101A",141.77
"40","CANDEIAS","290650105A",105.52
"41","CANDIBA","290660001C",0
"42","CANSANÇÃO","290680801C",0
"43","CANUDOS","290682401C",15.6
"44","CAPELA DO ALTO ALEGRE","290685701C",9
"45","CAPIM GROSSO","290687301C",40.2
"46","CARAVELAS","290690701A",113
"47","CARAÍBAS","290689901C",0.6
"48","CASA NOVA","290720201U",10
"49","CASTRO ALVES","290730101C",67.2
"50","CENTRAL","290760801C",0.2
"51","CHORROCHÓ","290770701C",3.6
"52","CORONEL JOÃO SÁ","290920801C",52.8
"53","CURAÇÁ","290990101C",0
"54","CÂNDIDO SALES","290670901C",5.2
"55","CÍCERO DANTAS","290780601C",40.2
"56","DOM BASÍLIO","291010701C",4.6
"57","ELÍSIO MEDRADO","291030501C",70.2
"58","EUCLIDES DA CUNHA","291070101C",2.8
"59","FÁTIMA","291075001C",7.2
"60","GANDU","291120401A",128.02
"61","GAVIÃO","291125301C",33.6
"62","GLÓRIA","291140201C",12.4
"63","GUANAMBI","291170901C",0.2
"64","GUARATINGA","291180801A",73.4
"65","HELIÓPOLIS","291185701C",95.2
"66","IAÇU","291190701C",0
"67","IBIASSUCÊ","291200401C",0
"68","IBICOARA","291220201C",70.2
"69","IBIPITANGA","291250901C",0
"70","IBITIARA","291300201C",0
"71","IBITITÁ","291310101U",0
"72","IBOTIRAMA","291320001C",0
"73","IGRAPIÚNA","291345701A",162.6
"74","ILHÉUS","291360601A",226.02
"75","ILHÉUS","291360602A",196.99
"76","INHAMBUPE","291370501C",58
"77","IPECAETÁ","291380401C",57
"78","IPIRÁ","291400001C",0.4
"79","IRAJUBA","291420801C",18.6
"80","IRAQUARA","291440601C",4.4
"81","IRECÊ","291460401C",0
"82","ITABERABA","291470301C",34.4
"83","ITABUNA","291480201A",0.8
"84","ITABUNA","291480202A",182.03
"85","ITABUNA","291480202H",35
"86","ITABUNA","291480203A",155.63
"87","ITACARÉ","291490101A",213.4
"88","ITAETÉ","291500701C",28.8
"89","ITAGIMIRIM","291530401A",106.7
"90","ITAMARAJU","291560101A",132
"91","ITAMBÉ","291580901C",0
"92","ITAPETINGA","291640101A",30.38
"93","ITAPETINGA","291640103H",0.4
"94","ITAPICURU","291650001C",0
"95","ITIRUÇU","291690601C",39.8
"96","ITIÚBA","291700301C",22.6
"97","ITORORÓ","291710201A",65.71
"98","ITORORÓ","291710201C",43
"99","IUIÚ","291733401C",0
"100","JACOBINA","291750801A",33.4
"101","JACOBINA","291750801C",33
"102","JACOBINA","291750802A",82.6
"103","JAGUAQUARA","291760701A",35.8
"104","JAGUAQUARA","291760701C",21.6
"105","JAGUAQUARA","291760702A",28.4
"106","JAGUARARI","291770601U",28.8
"107","JEREMOABO","291810001C",13
"108","JOÃO DOURADO","291835701C",0.8
"109","JUAZEIRO","291840701A",4
"110","JUAZEIRO","291840703A",2
"111","JUAZEIRO","291840704A",2.8
"112","LAJEDINHO","291900901A",56
"113","LAJEDO DO TABOCAL","291905801C",43.6
"114","LAMARÃO","291910801C",59.4
"115","LAPÃO","291915701A",0
"116","LAURO DE FREITAS","291920701A",21.8
"117","LAURO DE FREITAS","291920702A",0
"118","LAURO DE FREITAS","291920703A",141.71
"119","LAURO DE FREITAS","291920704A",170.66
"120","LAURO DE FREITAS","291920705A",164.98
"121","LAURO DE FREITAS","291920706A",164.44
"122","LENÇÓIS","291930601C",6.4
"123","LIVRAMENTO DE NOSSA SENHORA","291950401U",11.4
"124","MACAJUBA","291960301C",14.2
"125","MACURURÉ","291990001U",18.8
"126","MAIRI","292010601C",0
"127","MANOEL VITORINO","292040301C",7
"128","MARACÁS","292050201C",30.2
"129","MARAGOGIPE","292060101A",214.18
"130","MATINA","292105401C",0
"131","MEDEIROS NETO","292110401A",14.43
"132","MIGUEL CALMON","292120301C",0
"133","MONTE SANTO","292150001U",35.4
"134","MORPARÁ","292160901C",0.4
"135","MORTUGABA","292180701C",3.8
"136","MUNDO NOVO","292210201C",27
"137","NAZARÉ","292250801A",194.34
"138","NOVA CANAÃ","292270601C",19.2
"139","NOVA FÁTIMA","292273001C",51.6
"140","NOVA ITARANA","292280501C",18.4
"141","NOVA REDENÇÃO","292285401C",24
"142","NOVA SOURE","292290401U",0
"143","NOVA VIÇOSA","292300103A",63.76
"144","OLINDINA","292310001C",21.4
"145","OLIVEIRA DOS BREJINHOS","292320901C",0
"146","PALMAS DE MONTE ALTO","292340701U",0
"147","PALMEIRAS","292350601C",48.6
"148","PARAMIRIM","292360501C",101.4
"149","PARATINGA","292370401U",0
"150","PARIPIRANGA","292380301C",23.6
"151","PAU BRASIL","292390201A",112.2
"152","PAULO AFONSO","292400901C",26
"153","PEDRO ALEXANDRE","292420701C",48
"154","PIATÃ","292430601C",32.2
"155","PILÃO ARCADO","292440501U",0.2
"156","PIRITIBA","292480101C",21.8
"157","PLANALTINO","292490001C",24.8
"158","PLANALTO","292500601C",29.2
"159","PORTO SEGURO","292530301A",197.92
"160","PORTO SEGURO","292530302A",205.41
"161","PORTO SEGURO","292530303A",198.13
"162","PORTO SEGURO","292530304A",0
"163","POÇÕES","292510501U",29.6
"164","PRADO","292550101A",143.6
"165","PÉ DE SERRA","292405801C",31
"166","QUEIMADAS","292580801C",0
"167","QUIJINGUE","292590701C",38.8
"168","QUIXABEIRA","292593101C",38
"169","REMANSO","292600401C",0
"170","RETIROLÂNDIA","292610301C",51.6
"171","RIACHO DE SANTANA","292640001C",0.2
"172","RIBEIRA DO POMBAL","292660801U",51.2
"173","RIO DO PIRES","292690501C",0
"174","RODELAS","292710101C",5.2
"175","RUY BARBOSA","292720001C",0.2
"176","SALVADOR","292740801A",217.05
"177","SALVADOR","292740802A",162.39
"178","SALVADOR","292740803A",150.33
"179","SALVADOR","292740804A",166.38
"180","SALVADOR","292740805A",206.08
"181","SALVADOR","292740806A",152.08
"182","SALVADOR","292740808A",172.56
"183","SALVADOR","292740810A",199.12
"184","SALVADOR","292740811A",205.19
"185","SALVADOR","292740812A",184.5
"186","SALVADOR","292740814A",192.38
"187","SALVADOR","292740815A",182.59
"188","SALVADOR","292740816A",170.77
"189","SALVADOR","292740817A",166.46
"190","SALVADOR","292740818A",122.65
"191","SALVADOR","292740819A",244.8
"192","SALVADOR","292740821A",191.6
"193","SALVADOR","292740822A",158.4
"194","SALVADOR","292740823A",206.2
"195","SANTA BÁRBARA","292750701C",67.2
"196","SANTA CRUZ CABRÁLIA","292770501A",183.73
"197","SANTA INÊS","292790301C",48.6
"198","SANTA LUZIA","292805901A",197.2
"199","SANTA TERESINHA","292850501C",11.2
"200","SANTANÓPOLIS","292830701C",82.8
"201","SANTO AMARO","292860401A",206.4
"202","SANTO AMARO","292860402A",207.2
"203","SANTO ESTÊVÃO","292880201C",104.6
"204","SAÚDE","292980001C",34.2
"205","SENHOR DO BONFIM","293010501A",57.52
"206","SENHOR DO BONFIM","293010501C",39.4
"207","SENTO SÉ","293020401C",28
"208","SERRA DOURADA","293030301C",0
"209","SERRA PRETA","293040201C",47
"210","SERRINHA","293050101C",104
"211","SERROLÂNDIA","293060001C",45.2
"212","SIMÕES FILHO","293070901A",190.2
"213","SIMÕES FILHO","293070902A",179.2
"214","SIMÕES FILHO","293070903A",204.6
"215","SOBRADINHO","293077401C",0.4
"216","SÃO FÉLIX","292900801A",189
"217","SÃO FÉLIX DO CORIBE","292905701C",0
"218","SÃO GABRIEL","292925501C",0
"219","SÃO JOSÉ DO JACUÍPE","292937001C",50
"220","SÍTIO DO QUINTO","293076601C",89.8
"221","TANQUE NOVO","293105301C",0
"222","TAPEROÁ","293120201A",204.4
"223","TAPIRAMUTÁ","293130101C",11.2
"224","TEOFILÂNDIA","293150901C",73.2
"225","TUCANO","293190501C",4.6
"226","UAUÁ","293200201C",0.4
"227","UBAÍRA","293210101C",70.8
"228","UIBAÍ","293240801C",0.2
"229","UMBURANAS","293245701C",0
"230","URANDI","293260601C",0
"231","UTINGA","293280401C",41.2
"232","VALENTE","293300001C",0
"233","VALENÇA","293290307H",120
"234","VITÓRIA DA CONQUISTA","293330701A",9.57
"235","VITÓRIA DA CONQUISTA","293330702A",14.71
"236","VITÓRIA DA CONQUISTA","293330703A",15.34
"237","VITÓRIA DA CONQUISTA","293330704A",13.4
"238","VITÓRIA DA CONQUISTA","293330705A",13.93
"239","VÁRZEA DA ROÇA","293305901C",34.4
"240","VÁRZEA NOVA","293315801C",5.6
"241","XIQUE-XIQUE","293360401U",13
