"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",0
"2","ANAGÉ","290120501C",0
"3","ANTAS","290160101C",30.6
"4","ANTÔNIO CARDOSO","290170001C",0.2
"5","ARACATU","290200501C",0.4
"6","BANZAÊ","290265801C",0
"7","BARRA DO CHOÇA","290290601C",0
"8","BARRA DO ROCHA","290310201A",0
"9","BARRO ALTO","290323501C",0
"10","BELMONTE","290340901A",54.93
"11","BRUMADO","290460501C",0.2
"12","CAATIBA","290480301C",11
"13","CACHOEIRA","290490201A",88
"14","CACULÉ","290500801C",0.4
"15","CAMACAN","290560201A",0
"16","CAMACAN","290560202A",41.07
"17","CAMAMU","290580001A",61.4
"18","CANARANA","290620401C",0
"19","CANDEIAS","290650101A",110.19
"20","CANDEIAS","290650104A",91.71
"21","CANDEIAS","290650105A",100.18
"22","CARAÍBAS","290689901C",0
"23","GANDU","291120401A",30.8
"24","GUAJERU","291165901C",0
"25","GUARATINGA","291180801A",8.2
"26","IBIASSUCÊ","291200401C",15.4
"27","IGAPORÃ","291340801C",1.2
"28","IGRAPIÚNA","291345701A",98.6
"29","ILHÉUS","291360601A",46.02
"30","ILHÉUS","291360602A",44.92
"31","ITABUNA","291480202A",17.19
"32","ITABUNA","291480202H",12
"33","ITABUNA","291480203A",17.41
"34","ITAGIMIRIM","291530401A",13.18
"35","ITAMARAJU","291560101A",9.8
"36","ITAMBÉ","291580901C",3
"37","ITAPETINGA","291640101A",6.73
"38","ITAPICURU","291650001C",0
"39","ITORORÓ","291710201A",12.09
"40","ITORORÓ","291710201C",10.6
"41","IUIÚ","291733401C",0
"42","JACOBINA","291750801A",16.2
"43","JACOBINA","291750802A",37.4
"44","JAGUAQUARA","291760701A",14.4
"45","JAGUAQUARA","291760702A",14.8
"46","JEQUIÉ","291800101U",3.4
"47","JUAZEIRO","291840701A",1.2
"48","JUAZEIRO","291840703A",1.4
"49","JUAZEIRO","291840704A",3.6
"50","LAJEDINHO","291900901A",11.4
"51","LAMARÃO","291910801C",10.6
"52","LAPÃO","291915701A",0
"53","LAURO DE FREITAS","291920701A",68.03
"54","LAURO DE FREITAS","291920702A",8.04
"55","LAURO DE FREITAS","291920704A",84.75
"56","LAURO DE FREITAS","291920705A",118.37
"57","LAURO DE FREITAS","291920706A",100.1
"58","LICÍNIO DE ALMEIDA","291940501C",0.2
"59","MARAGOGIPE","292060101A",127.05
"60","MUCUGÊ","292190601C",20.8
"61","NOVA VIÇOSA","292300102A",7.95
"62","NOVA VIÇOSA","292300103A",6.4
"63","OLINDINA","292310001C",12.8
"64","PAU BRASIL","292390201A",34
"65","PEDRO ALEXANDRE","292420701C",0
"66","PIRIPÁ","292470201C",0
"67","PLANALTINO","292490001C",12.2
"68","PORTO SEGURO","292530301A",31.09
"69","PORTO SEGURO","292530302A",25.33
"70","PORTO SEGURO","292530303A",31.47
"71","PORTO SEGURO","292530304A",8.94
"72","REMANSO","292600401C",0
"73","RIO DO ANTÔNIO","292680601C",0.2
"74","SALVADOR","292740801A",117.86
"75","SALVADOR","292740801G",93.8
"76","SALVADOR","292740802A",130.03
"77","SALVADOR","292740802G",91.8
"78","SALVADOR","292740803A",103.29
"79","SALVADOR","292740803G",94.8
"80","SALVADOR","292740804A",94.75
"81","SALVADOR","292740804G",128.6
"82","SALVADOR","292740805A",83.78
"83","SALVADOR","292740806A",60.68
"84","SALVADOR","292740806G",108.4
"85","SALVADOR","292740807G",99
"86","SALVADOR","292740808A",90.14
"87","SALVADOR","292740808G",90
"88","SALVADOR","292740809G",95
"89","SALVADOR","292740810A",79.68
"90","SALVADOR","292740810G",127.2
"91","SALVADOR","292740811A",92.67
"92","SALVADOR","292740811G",112.4
"93","SALVADOR","292740812A",68.63
"94","SALVADOR","292740812G",101.6
"95","SALVADOR","292740813G",94.2
"96","SALVADOR","292740814A",72.57
"97","SALVADOR","292740814G",95
"98","SALVADOR","292740814H",76.6
"99","SALVADOR","292740815A",85.35
"100","SALVADOR","292740815G",104.4
"101","SALVADOR","292740815H",71.8
"102","SALVADOR","292740816A",95.18
"103","SALVADOR","292740816G",105.6
"104","SALVADOR","292740817A",96.8
"105","SALVADOR","292740818A",74.12
"106","SALVADOR","292740819A",59
"107","SALVADOR","292740820A",107.6
"108","SALVADOR","292740821A",67.2
"109","SALVADOR","292740822A",101.4
"110","SALVADOR","292740823A",67.6
"111","SANTA LUZIA","292805901A",30
"112","SANTO AMARO","292860401A",122.2
"113","SANTO AMARO","292860402A",131.2
"114","SAÚDE","292980001C",0
"115","SENHOR DO BONFIM","293010501A",7.13
"116","SENHOR DO BONFIM","293010501C",40.6
"117","SIMÕES FILHO","293070901A",97.4
"118","SIMÕES FILHO","293070902A",107.8
"119","SIMÕES FILHO","293070903A",94.8
"120","SOBRADINHO","293077401C",0.4
"121","SÃO FÉLIX","292900801A",79.2
"122","TANHAÇU","293100401U",0
"123","TANQUE NOVO","293105301C",0.2
"124","TAPEROÁ","293120201A",96.4
"125","TAPIRAMUTÁ","293130101C",37.8
"126","TEOFILÂNDIA","293150901C",30.2
"127","URANDI","293260601C",0.2
"128","UTINGA","293280401C",6
"129","VALENÇA","293290301A",133.68
"130","VALENÇA","293290307H",132.4
"131","VITÓRIA DA CONQUISTA","293330701A",1.4
"132","VITÓRIA DA CONQUISTA","293330702A",1.2
"133","VITÓRIA DA CONQUISTA","293330703A",2.59
"134","VITÓRIA DA CONQUISTA","293330704A",0.8
"135","VITÓRIA DA CONQUISTA","293330705A",0.8
"136","VÁRZEA NOVA","293315801C",4.8
