"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",0
"2","AMÉRICA DOURADA","290115501A",0.2
"3","AMÉRICA DOURADA","290115501C",0
"4","ANAGÉ","290120501C",0
"5","ANDARAÍ","290130401C",0.8
"6","ANTAS","290160101C",17.6
"7","ANTÔNIO CARDOSO","290170001C",0
"8","ARACATU","290200501C",0
"9","BARRA DA ESTIVA","290280701U",0.6
"10","BARRA DO CHOÇA","290290601C",0
"11","BARRA DO MENDES","290300301C",0
"12","BARRA DO ROCHA","290310201A",75.6
"13","BARRO ALTO","290323501C",1.4
"14","BELMONTE","290340901A",112.47
"15","BIRITINGA","290360701C",0
"16","BONITO","290405001C",0
"17","BRUMADO","290460501C",0
"18","CACHOEIRA","290490201A",146.8
"19","CACULÉ","290500801C",0
"20","CAFARNAUM","290530501C",1
"21","CAMACAN","290560201A",60.38
"22","CAMACAN","290560202A",98.6
"23","CAMACAN","290560203A",121.75
"24","CAMAMU","290580001A",134.4
"25","CAMAÇARI","290570101H",144
"26","CANDEIAS","290650101A",77.45
"27","CANDEIAS","290650102A",70.59
"28","CANDEIAS","290650104A",142.22
"29","CANDEIAS","290650105A",118.61
"30","CANDIBA","290660001C",0
"31","CARAÍBAS","290689901C",0.6
"32","CHORROCHÓ","290770701C",2.4
"33","CURAÇÁ","290990101C",0
"34","CÂNDIDO SALES","290670901C",2.4
"35","ELÍSIO MEDRADO","291030501C",0
"36","GANDU","291120401A",77.33
"37","GUARATINGA","291180801A",37.4
"38","IBICOARA","291220201C",36
"39","IBOTIRAMA","291320001C",0
"40","IGRAPIÚNA","291345701A",127.6
"41","ILHÉUS","291360601A",184.02
"42","ILHÉUS","291360602A",143.72
"43","INHAMBUPE","291370501C",0.2
"44","IRECÊ","291460401C",0
"45","ITABERABA","291470301C",31.4
"46","ITABUNA","291480201A",102.56
"47","ITABUNA","291480202A",86.4
"48","ITABUNA","291480202H",70.4
"49","ITABUNA","291480203A",79.28
"50","ITACARÉ","291490101A",190.6
"51","ITAGIMIRIM","291530401A",69.9
"52","ITAMARAJU","291560101A",55.6
"53","ITAMBÉ","291580901C",9.2
"54","ITAPETINGA","291640101A",20.32
"55","ITAPETINGA","291640103H",30.2
"56","ITAPICURU","291650001C",0
"57","ITATIM","291685601C",0
"58","ITIRUÇU","291690601C",1.8
"59","ITORORÓ","291710201A",0
"60","ITORORÓ","291710201C",1
"61","IUIÚ","291733401C",0.4
"62","JACOBINA","291750801A",20.6
"63","JACOBINA","291750801C",0.2
"64","JACOBINA","291750802A",37
"65","JAGUAQUARA","291760701A",29.2
"66","JAGUAQUARA","291760702A",41.4
"67","JUAZEIRO","291840701A",1.4
"68","JUAZEIRO","291840703A",1.4
"69","JUAZEIRO","291840704A",4.4
"70","LAJEDINHO","291900901A",24.2
"71","LAJEDO DO TABOCAL","291905801C",6
"72","LAPÃO","291915701A",0.4
"73","LAURO DE FREITAS","291920701A",156.73
"74","LAURO DE FREITAS","291920702A",122.69
"75","LAURO DE FREITAS","291920704A",119.16
"76","LAURO DE FREITAS","291920704H",0.2
"77","LAURO DE FREITAS","291920705A",142.17
"78","LAURO DE FREITAS","291920706A",159.06
"79","LENÇÓIS","291930601C",1.2
"80","LICÍNIO DE ALMEIDA","291940501C",0
"81","MARAGOGIPE","292060101A",120.66
"82","MEDEIROS NETO","292110401A",30.79
"83","MONTE SANTO","292150001U",16.2
"84","MUNDO NOVO","292210201C",0
"85","NOVA REDENÇÃO","292285401C",0
"86","NOVA VIÇOSA","292300102A",26.96
"87","NOVA VIÇOSA","292300103A",28.96
"88","PAU BRASIL","292390201A",101.8
"89","PEDRO ALEXANDRE","292420701C",0
"90","PLANALTINO","292490001C",0
"91","PORTO SEGURO","292530301A",111.42
"92","PORTO SEGURO","292530302A",52.32
"93","PORTO SEGURO","292530303A",69.45
"94","PRADO","292550101A",5.2
"95","QUIXABEIRA","292593101C",5.6
"96","REMANSO","292600401C",0
"97","RIO DO ANTÔNIO","292680601C",15.2
"98","RUY BARBOSA","292720001C",1.2
"99","SALVADOR","292740801A",222.87
"100","SALVADOR","292740801G",47.4
"101","SALVADOR","292740802A",180.51
"102","SALVADOR","292740802G",190.6
"103","SALVADOR","292740803A",148.21
"104","SALVADOR","292740803G",191.6
"105","SALVADOR","292740804A",170.56
"106","SALVADOR","292740804G",137.2
"107","SALVADOR","292740805A",160.41
"108","SALVADOR","292740805G",155.4
"109","SALVADOR","292740806A",139.26
"110","SALVADOR","292740806G",135.2
"111","SALVADOR","292740807G",170.8
"112","SALVADOR","292740808A",150
"113","SALVADOR","292740808G",183
"114","SALVADOR","292740809G",180.4
"115","SALVADOR","292740810A",159.63
"116","SALVADOR","292740810G",230.4
"117","SALVADOR","292740811A",153.65
"118","SALVADOR","292740811G",139
"119","SALVADOR","292740812A",167.28
"120","SALVADOR","292740812G",186.4
"121","SALVADOR","292740813G",126.4
"122","SALVADOR","292740814A",119.55
"123","SALVADOR","292740814G",182.6
"124","SALVADOR","292740815A",176.96
"125","SALVADOR","292740815G",188
"126","SALVADOR","292740816A",156.17
"127","SALVADOR","292740817A",159.21
"128","SALVADOR","292740818A",139.89
"129","SALVADOR","292740819A",143.2
"130","SALVADOR","292740820A",155.8
"131","SALVADOR","292740821A",195.4
"132","SALVADOR","292740822A",112.8
"133","SALVADOR","292740823A",149.2
"134","SANTA BÁRBARA","292750701C",17.6
"135","SANTA LUZIA","292805901A",75.4
"136","SANTA TERESINHA","292850501C",0
"137","SANTANÓPOLIS","292830701C",18
"138","SANTO AMARO","292860401A",115.4
"139","SANTO AMARO","292860402A",160.4
"140","SAÚDE","292980001C",0
"141","SENHOR DO BONFIM","293010501A",8.71
"142","SENHOR DO BONFIM","293010501C",0.6
"143","SERRINHA","293050101C",0
"144","SIMÕES FILHO","293070901A",165.8
"145","SIMÕES FILHO","293070902A",165.6
"146","SIMÕES FILHO","293070903A",139.2
"147","SÃO FÉLIX","292900801A",119.8
"148","SÃO JOSÉ DO JACUÍPE","292937001C",0
"149","TANQUE NOVO","293105301C",0
"150","TAPEROÁ","293120201A",0
"151","TAPIRAMUTÁ","293130101C",0
"152","TEOFILÂNDIA","293150901C",20
"153","UAUÁ","293200201C",0
"154","UMBURANAS","293245701C",0
"155","VALENÇA","293290301A",151.51
"156","VALENÇA","293290307H",163.6
"157","VITÓRIA DA CONQUISTA","293330701A",13.1
"158","VITÓRIA DA CONQUISTA","293330702A",12.4
"159","VITÓRIA DA CONQUISTA","293330703A",15.35
"160","VITÓRIA DA CONQUISTA","293330704A",8.39
