"","municipio","codEstacao","PrecM"
"1","BELMONTE","290340901A",296.38
"2","BIRITINGA","290360701C",125.4
"3","CAMACAN","290560201A",234.35
"4","CAMACAN","290560202A",211.48
"5","CAMACAN","290560203A",211.49
"6","CANDEIAS","290650101A",427.4
"7","CANDEIAS","290650102A",415.17
"8","CANDEIAS","290650103A",422.04
"9","CANDEIAS","290650104A",404.12
"10","CANDEIAS","290650105A",333.05
"11","CANUDOS","290682401C",45.4
"12","CORONEL JOÃO SÁ","290920801C",48.6
"13","CRISÓPOLIS","290960401C",8.4
"14","EUCLIDES DA CUNHA","291070101C",87
"15","FÁTIMA","291075001C",116
"16","GANDU","291120401A",198.67
"17","ILHÉUS","291360601A",543.28
"18","ILHÉUS","291360602A",485.03
"19","ITABUNA","291480201A",296.82
"20","ITABUNA","291480202A",283.75
"21","ITABUNA","291480203A",221.83
"22","ITAGIMIRIM","291530401A",74.65
"23","ITAPETINGA","291640101A",44.46
"24","ITAPICURU","291650001C",117.2
"25","ITORORÓ","291710201A",88.69
"26","JEREMOABO","291810001C",138.6
"27","LAMARÃO","291910801C",113.6
"28","LAURO DE FREITAS","291920701A",180.41
"29","LAURO DE FREITAS","291920702A",283.63
"30","LAURO DE FREITAS","291920703A",360.32
"31","LAURO DE FREITAS","291920704A",347.53
"32","LAURO DE FREITAS","291920705A",411.82
"33","LAURO DE FREITAS","291920706A",429.37
"34","MARAGOGIPE","292060101A",227
"35","MEDEIROS NETO","292110401A",47
"36","NAZARÉ","292250801A",360.56
"37","NOVA VIÇOSA","292300102A",58.09
"38","NOVA VIÇOSA","292300103A",106.83
"39","OLINDINA","292310001C",109.6
"40","PORTO SEGURO","292530301A",255.88
"41","PORTO SEGURO","292530302A",239.14
"42","PORTO SEGURO","292530303A",266.63
"43","PORTO SEGURO","292530304A",242.19
"44","RIACHÃO DO JACUÍPE","292630101U",76.4
"45","SALVADOR","292740801A",425.09
"46","SALVADOR","292740802A",0
"47","SALVADOR","292740803A",358.12
"48","SALVADOR","292740804A",153.27
"49","SALVADOR","292740806A",152.99
"50","SALVADOR","292740808A",342.21
"51","SALVADOR","292740810A",372.84
"52","SALVADOR","292740811A",204.52
"53","SALVADOR","292740812A",429.84
"54","SALVADOR","292740814A",373.71
"55","SALVADOR","292740815A",2.58
"56","SALVADOR","292740816A",406.72
"57","SALVADOR","292740817A",376.89
"58","SALVADOR","292740818A",217.68
"59","SANTA CRUZ CABRÁLIA","292770501A",306.79
"60","SENHOR DO BONFIM","293010501A",95.37
"61","SERRINHA","293050101C",127.6
"62","TEOFILÂNDIA","293150901C",91
"63","UAUÁ","293200201C",9
"64","VALENÇA","293290301A",353.06
"65","VITÓRIA DA CONQUISTA","293330701A",15.9
"66","VITÓRIA DA CONQUISTA","293330702A",17.92
"67","VITÓRIA DA CONQUISTA","293330703A",21.72
"68","VITÓRIA DA CONQUISTA","293330704A",15.59
"69","VITÓRIA DA CONQUISTA","293330705A",18.47
