"","municipio","codEstacao","PrecM"
"1","ARAPIRACA","270030001C",48.2
"2","BARRA DE SÃO MIGUEL","270060701A",330.33
"3","BRANQUINHA","270110001A",16.8
"4","CAMPESTRE","270135701A",262.6
"5","CAPELA","270170401A",143.28
"6","COLÔNIA LEOPOLDINA","270210801A",194
"7","CORURIPE","270230602A",206.4
"8","CORURIPE","270230603A",215.6
"9","CRAÍBAS","270235501C",21
"10","DELMIRO GOUVEIA","270240501C",0.4
"11","ESTRELA DE ALAGOAS","270255301C",34.2
"12","FELIZ DESERTO","270270201A",158.8
"13","INHAPI","270330401C",0
"14","JOAQUIM GOMES","270380901A",239.4
"15","LIMOEIRO DE ANADIA","270420301A",58.8
"16","MACEIÓ","270430202A",158.34
"17","MACEIÓ","270430203A",235.39
"18","MACEIÓ","270430205A",177.86
"19","MACEIÓ","270430207A",200.73
"20","MACEIÓ","270430209A",298.58
"21","MACEIÓ","270430210A",235.73
"22","MACEIÓ","270430211A",185.28
"23","MACEIÓ","270430212A",223.51
"24","MACEIÓ","270430213A",203.4
"25","MACEIÓ","270430216A",180.8
"26","MACEIÓ","270430217A",214.8
"27","MACEIÓ","270430218A",307.8
"28","MARAGOGI","270450001A",288.25
"29","MARECHAL DEODORO","270470801A",317.79
"30","MATRIZ DE CAMARAGIBE","270510101A",265.8
"31","MURICI","270550701A",157.25
"32","PARIPUEIRA","270644801A",316.2
"33","PAULO JACINTO","270660401A",100.79
"34","PIRANHAS","270710701C",6.6
"35","QUEBRANGULO","270760201A",65.79
"36","SANTANA DO MUNDAÚ","270810501A",146.39
"37","SATUBA","270890701A",205.42
"38","SÃO LUÍS DO QUITUNDE","270850101A",271.69
"39","SÃO MIGUEL DOS CAMPOS","270860002A",185.2
"40","UNIÃO DOS PALMARES","270930101A",59.98
"41","UNIÃO DOS PALMARES","270930102A",59.62
"42","UNIÃO DOS PALMARES","270930103A",14.75
"43","VIÇOSA","270940001A",126.8
