"","municipio","codEstacao","PrecM"
"1","ARAPIRACA","270030001C",132.8
"2","BARRA DE SÃO MIGUEL","270060701A",113.8
"3","BRANQUINHA","270110001A",5.12
"4","CAJUEIRO","270130801A",174.2
"5","CAMPESTRE","270135701A",195.8
"6","CANAPI","270160501C",44.2
"7","CAPELA","270170401A",199.77
"8","DELMIRO GOUVEIA","270240501C",53.2
"9","GIRAU DO PONCIANO","270290001C",3.6
"10","MACEIÓ","270430202A",246.24
"11","MACEIÓ","270430203A",88.02
"12","MACEIÓ","270430205A",1.78
"13","MACEIÓ","270430207A",101.45
"14","MACEIÓ","270430209A",121.63
"15","MACEIÓ","270430210A",203.72
"16","MACEIÓ","270430211A",59.9
"17","MACEIÓ","270430212A",82.63
"18","MACEIÓ","270430213A",252.2
"19","MACEIÓ","270430214A",85.2
"20","MACEIÓ","270430215A",231.8
"21","MACEIÓ","270430216A",192.2
"22","MACEIÓ","270430217A",135.2
"23","MACEIÓ","270430218A",109.6
"24","MAJOR ISIDORO","270440101C",138.8
"25","MARAGOGI","270450001A",10.95
"26","MARAVILHA","270460901C",43.2
"27","MATRIZ DE CAMARAGIBE","270510101A",186.4
"28","MATRIZ DE CAMARAGIBE","270510101H",186
"29","MURICI","270550701A",105.11
"30","MURICI","270550702H",60.8
"31","OLHO D'ÁGUA DAS FLORES","270570501C",129.4
"32","PALMEIRA DOS ÍNDIOS","270630701U",92.2
"33","PARIPUEIRA","270644801A",92.6
"34","PAULO JACINTO","270660401A",143.48
"35","PIRANHAS","270710701C",55.2
"36","QUEBRANGULO","270760201A",103.36
"37","QUEBRANGULO","270760203H",106.6
"38","SANTANA DO MUNDAÚ","270810501A",122.77
"39","SATUBA","270890701A",175.89
"40","SENADOR RUI PALMEIRA","270895601C",90
"41","SÃO JOSÉ DA TAPERA","270840201C",69.4
"42","SÃO LUÍS DO QUITUNDE","270850101A",21.4
"43","SÃO LUÍS DO QUITUNDE","270850104H",260.2
"44","UNIÃO DOS PALMARES","270930101A",106.72
"45","UNIÃO DOS PALMARES","270930102A",91.27
"46","UNIÃO DOS PALMARES","270930103A",80.48
