"","municipio","codEstacao","PrecM"
"1","ARAPIRACA","270030001C",150.6
"2","BARRA DE SÃO MIGUEL","270060701A",315.21
"3","BRANQUINHA","270110001A",0
"4","CAJUEIRO","270130801A",335
"5","CAMPESTRE","270135701A",323
"6","CANAPI","270160501C",50.6
"7","CAPELA","270170401A",346.2
"8","COLÔNIA LEOPOLDINA","270210801A",268.2
"9","CORURIPE","270230602A",33.8
"10","CORURIPE","270230603A",32.8
"11","CRAÍBAS","270235501C",129.8
"12","DELMIRO GOUVEIA","270240501C",77.6
"13","ESTRELA DE ALAGOAS","270255301C",58
"14","FELIZ DESERTO","270270201A",83.4
"15","GIRAU DO PONCIANO","270290001C",109.4
"16","INHAPI","270330401C",46.8
"17","JOAQUIM GOMES","270380901A",66.4
"18","LIMOEIRO DE ANADIA","270420301A",155
"19","MACEIÓ","270430202A",411.17
"20","MACEIÓ","270430203A",6
"21","MACEIÓ","270430205A",443.32
"22","MACEIÓ","270430207A",208.27
"23","MACEIÓ","270430209A",311.51
"24","MACEIÓ","270430210A",385.54
"25","MACEIÓ","270430211A",298.11
"26","MACEIÓ","270430212A",379.87
"27","MACEIÓ","270430213A",468.4
"28","MACEIÓ","270430215A",495.4
"29","MACEIÓ","270430216A",441
"30","MACEIÓ","270430217A",402.4
"31","MACEIÓ","270430218A",179.2
"32","MAJOR ISIDORO","270440101C",51
"33","MARAGOGI","270450001A",716.52
"34","MARAVILHA","270460901C",24.6
"35","MARECHAL DEODORO","270470801A",345.74
"36","MATRIZ DE CAMARAGIBE","270510101A",286.8
"37","MATRIZ DE CAMARAGIBE","270510101H",0
"38","MURICI","270550701A",387.46
"39","OURO BRANCO","270610901C",0
"40","PARIPUEIRA","270644801A",304.2
"41","PAULO JACINTO","270660401A",114.1
"42","PIRANHAS","270710701C",25.4
"43","QUEBRANGULO","270760201A",149.51
"44","SANTANA DO MUNDAÚ","270810501A",264.84
"45","SATUBA","270890701A",514.46
"46","SENADOR RUI PALMEIRA","270895601C",81.4
"47","SÃO JOSÉ DA LAJE","270830301A",253.12
"48","SÃO JOSÉ DA TAPERA","270840201C",75.6
"49","SÃO LUÍS DO QUITUNDE","270850101A",457.66
"50","SÃO LUÍS DO QUITUNDE","270850104H",7.4
"51","SÃO MIGUEL DOS CAMPOS","270860001A",229.8
"52","SÃO MIGUEL DOS CAMPOS","270860002A",161.2
"53","TRAIPU","270920201C",74.8
"54","UNIÃO DOS PALMARES","270930101A",259.04
"55","UNIÃO DOS PALMARES","270930102A",283.34
"56","UNIÃO DOS PALMARES","270930103A",298.08
"57","VIÇOSA","270940001A",265
