;municipio;codEstacao;Dia;PrecD
1;ALCÂNTARA;210020401A;1;0
2;ALCÂNTARA;210020401A;2;2,4
3;ALCÂNTARA;210020401A;3;0,8
4;ALCÂNTARA;210020401A;4;0,6
5;ALCÂNTARA;210020401A;5;0
6;ALCÂNTARA;210020401A;6;0
7;ALCÂNTARA;210020401A;7;0
8;ALCÂNTARA;210020401A;8;0,4
9;ALCÂNTARA;210020401A;9;1,6
10;ALCÂNTARA;210020401A;10;1,2
11;ALCÂNTARA;210020401A;11;1
12;ALCÂNTARA;210020401A;12;1,4
13;ALCÂNTARA;210020401A;13;2,2
14;ALCÂNTARA;210020401A;14;1,2
15;ALCÂNTARA;210020401A;15;1,2
16;ALCÂNTARA;210020401A;16;1
17;ALCÂNTARA;210020401A;17;1
18;ALCÂNTARA;210020401A;18;1
19;ALCÂNTARA;210020401A;19;1
20;ALCÂNTARA;210020401A;20;1
21;ALCÂNTARA;210020401A;21;1
22;ALCÂNTARA;210020401A;22;1
23;ALCÂNTARA;210020401A;23;0,8
24;ALCÂNTARA;210020401A;24;0,8
25;ALCÂNTARA;210020401A;25;0,6
26;ALCÂNTARA;210020401A;26;0,4
27;ALCÂNTARA;210020401A;27;0,4
28;ALCÂNTARA;210020401A;28;0,2
29;ALCÂNTARA;210020401A;29;0
30;ALCÂNTARA;210020401A;30;0
31;ALCÂNTARA;210020401A;31;0
32;ALTO ALEGRE DO MARANHÃO;210043601A;1;0
33;ALTO ALEGRE DO MARANHÃO;210043601A;2;6,2
34;ALTO ALEGRE DO MARANHÃO;210043601A;3;0,2
35;ALTO ALEGRE DO MARANHÃO;210043601A;4;0
36;ALTO ALEGRE DO MARANHÃO;210043601A;5;0
37;ALTO ALEGRE DO MARANHÃO;210043601A;6;0
38;ALTO ALEGRE DO MARANHÃO;210043601A;7;0
39;ALTO ALEGRE DO MARANHÃO;210043601A;8;0
40;ALTO ALEGRE DO MARANHÃO;210043601A;9;0
41;ALTO ALEGRE DO MARANHÃO;210043601A;10;0
42;ALTO ALEGRE DO MARANHÃO;210043601A;11;0
43;ALTO ALEGRE DO MARANHÃO;210043601A;12;9,8
44;ALTO ALEGRE DO MARANHÃO;210043601A;13;0
45;ALTO ALEGRE DO MARANHÃO;210043601A;14;0
46;ALTO ALEGRE DO MARANHÃO;210043601A;15;0
47;ALTO ALEGRE DO MARANHÃO;210043601A;16;4,8
48;ALTO ALEGRE DO MARANHÃO;210043601A;17;0,2
49;ALTO ALEGRE DO MARANHÃO;210043601A;18;0,4
50;ALTO ALEGRE DO MARANHÃO;210043601A;26;0
51;ALTO ALEGRE DO MARANHÃO;210043601A;27;0
52;ALTO ALEGRE DO MARANHÃO;210043601A;29;0
53;ALTO ALEGRE DO MARANHÃO;210043601A;30;0
54;ALTO ALEGRE DO MARANHÃO;210043601A;31;0
55;ALTO ALEGRE DO PINDARÉ;210047701A;1;0
56;ALTO ALEGRE DO PINDARÉ;210047701A;2;0
57;ALTO ALEGRE DO PINDARÉ;210047701A;3;0
58;ALTO ALEGRE DO PINDARÉ;210047701A;4;0
59;ALTO ALEGRE DO PINDARÉ;210047701A;5;0
60;ALTO ALEGRE DO PINDARÉ;210047701A;6;0
61;ALTO ALEGRE DO PINDARÉ;210047701A;7;0
62;ALTO ALEGRE DO PINDARÉ;210047701A;8;0
63;ALTO ALEGRE DO PINDARÉ;210047701A;9;7,6
64;ALTO ALEGRE DO PINDARÉ;210047701A;10;0
65;ALTO ALEGRE DO PINDARÉ;210047701A;11;0
66;ALTO ALEGRE DO PINDARÉ;210047701A;12;1,2
67;ALTO ALEGRE DO PINDARÉ;210047701A;13;5,6
68;ALTO ALEGRE DO PINDARÉ;210047701A;14;0
69;ALTO ALEGRE DO PINDARÉ;210047701A;15;0
70;ALTO ALEGRE DO PINDARÉ;210047701A;16;4
71;ALTO ALEGRE DO PINDARÉ;210047701A;17;0,4
72;ALTO ALEGRE DO PINDARÉ;210047701A;18;6,4
73;ALTO ALEGRE DO PINDARÉ;210047701A;26;0
74;ALTO ALEGRE DO PINDARÉ;210047701A;27;0
75;ALTO ALEGRE DO PINDARÉ;210047701A;29;0
76;ALTO ALEGRE DO PINDARÉ;210047701A;30;0
77;ALTO ALEGRE DO PINDARÉ;210047701A;31;0
78;ALTO PARNAÍBA;210050102A;1;0
79;ALTO PARNAÍBA;210050102A;2;0
80;ALTO PARNAÍBA;210050102A;3;0
81;ALTO PARNAÍBA;210050102A;4;0
82;ALTO PARNAÍBA;210050102A;5;0
83;ALTO PARNAÍBA;210050102A;6;0
84;ALTO PARNAÍBA;210050102A;7;0
85;ALTO PARNAÍBA;210050102A;8;0
86;ALTO PARNAÍBA;210050102A;9;0
87;ALTO PARNAÍBA;210050102A;10;0
88;ALTO PARNAÍBA;210050102A;11;0
89;ALTO PARNAÍBA;210050102A;12;0
90;ALTO PARNAÍBA;210050102A;13;0
91;ALTO PARNAÍBA;210050102A;14;0
92;ALTO PARNAÍBA;210050102A;15;0
93;ALTO PARNAÍBA;210050102A;26;0
94;ALTO PARNAÍBA;210050102A;27;0
95;ALTO PARNAÍBA;210050102A;29;0
96;ALTO PARNAÍBA;210050102A;30;0
97;ALTO PARNAÍBA;210050102A;31;0
98;APICUM-AÇU;210083201A;1;4,4
99;APICUM-AÇU;210083201A;2;1,4
100;APICUM-AÇU;210083201A;3;2
101;APICUM-AÇU;210083201A;4;0
102;APICUM-AÇU;210083201A;5;0
103;APICUM-AÇU;210083201A;6;0
104;APICUM-AÇU;210083201A;7;0
105;APICUM-AÇU;210083201A;8;0
106;APICUM-AÇU;210083201A;9;13
107;APICUM-AÇU;210083201A;10;23,8
108;APICUM-AÇU;210083201A;11;1,6
109;APICUM-AÇU;210083201A;12;0,6
110;APICUM-AÇU;210083201A;13;9,6
111;APICUM-AÇU;210083201A;14;0
112;APICUM-AÇU;210083201A;15;0
113;APICUM-AÇU;210083201A;18;29,8
114;APICUM-AÇU;210083201A;19;3,8
115;APICUM-AÇU;210083201A;20;25,2
116;APICUM-AÇU;210083201A;21;5,6
117;APICUM-AÇU;210083201A;22;3
118;APICUM-AÇU;210083201A;23;0,4
119;APICUM-AÇU;210083201A;25;5,2
120;APICUM-AÇU;210083201A;26;5,4
121;APICUM-AÇU;210083201A;27;0,4
122;APICUM-AÇU;210083201A;29;16,2
123;APICUM-AÇU;210083201A;30;0,2
124;APICUM-AÇU;210083201A;31;0
125;ARAIOSES;210090701A;1;0
126;ARAIOSES;210090701A;2;0
127;ARAIOSES;210090701A;3;0
128;ARAIOSES;210090701A;4;0
129;ARAIOSES;210090701A;5;0
130;ARAIOSES;210090701A;6;0
131;ARAIOSES;210090701A;7;0
132;ARAIOSES;210090701A;8;0
133;ARAIOSES;210090701A;9;10
134;ARAIOSES;210090701A;10;0
135;ARAIOSES;210090701A;11;68,2
136;ARAIOSES;210090701A;12;0,2
137;ARAIOSES;210090701A;13;0
138;ARAIOSES;210090701A;14;0
139;ARAIOSES;210090701A;15;0
140;ARAIOSES;210090701A;18;16
141;ARAIOSES;210090701A;19;0,2
142;ARAIOSES;210090701A;20;3,2
143;ARAIOSES;210090701A;23;0,4
144;ARAIOSES;210090701A;26;0
145;ARAIOSES;210090701A;27;0
146;ARAIOSES;210090701A;29;0
147;ARAIOSES;210090701A;30;0
148;ARAIOSES;210090701A;31;0
149;ARAME;210095601A;1;0
150;ARAME;210095601A;2;0
151;ARAME;210095601A;3;0
152;ARAME;210095601A;4;3,6
153;ARAME;210095601A;5;0,2
154;ARAME;210095601A;6;0
155;ARAME;210095601A;7;0,6
156;ARAME;210095601A;8;9
157;ARAME;210095601A;9;0,2
158;ARAME;210095601A;10;0
159;ARAME;210095601A;11;0
160;ARAME;210095601A;12;0
161;ARAME;210095601A;13;0
162;ARAME;210095601A;14;0
163;ARAME;210095601A;15;0
164;ARAME;210095601A;26;0
165;ARAME;210095601A;27;0
166;ARAME;210095601A;29;0
167;ARAME;210095601A;30;0
168;ARAME;210095601A;31;0
169;ARARI;210100401A;10;0,2
170;ARARI;210100401A;11;0
171;ARARI;210100401A;12;27,6
172;ARARI;210100401A;13;1,6
173;ARARI;210100401A;14;0
174;ARARI;210100401A;15;0
175;ARARI;210100401A;16;16,4
176;ARARI;210100401A;17;4,6
177;ARARI;210100401A;18;21,4
178;ARARI;210100401A;19;0,4
179;ARARI;210100401A;21;6
180;ARARI;210100401A;26;0
181;ARARI;210100401A;27;0
182;ARARI;210100401A;29;0
183;ARARI;210100401A;30;0
184;ARARI;210100401A;31;0
185;BACABAL;210120201A;1;1
186;BACABAL;210120201A;4;0,2
187;BACABAL;210120201A;5;0
188;BACABAL;210120201A;6;0
189;BACABAL;210120201A;7;0
190;BACABAL;210120201A;8;0,2
191;BACABAL;210120201A;9;0
192;BACABAL;210120202A;1;0,6
193;BACABAL;210120202A;2;3,6
194;BACABAL;210120202A;3;0
195;BACABAL;210120202A;4;0
196;BACABAL;210120202A;5;0
197;BACABAL;210120202A;6;0,8
198;BACABAL;210120202A;7;0
199;BACABAL;210120202A;10;0
200;BACABAL;210120202A;11;0,2
201;BACABAL;210120202A;12;0,6
202;BACABAL;210120202A;13;1
203;BACURI;210130101A;1;7,2
204;BACURI;210130101A;2;1,4
205;BACURI;210130101A;3;0
206;BACURI;210130101A;4;0
207;BACURI;210130101A;5;0
208;BACURI;210130101A;6;0
209;BACURI;210130101A;7;0
210;BACURI;210130101A;8;0
211;BACURI;210130101A;9;6,4
212;BACURI;210130101A;10;8,2
213;BACURI;210130101A;11;0,6
214;BACURI;210130101A;12;5
215;BACURI;210130101A;13;17,4
216;BACURI;210130101A;14;0
217;BACURI;210130101A;15;0
218;BACURI;210130101A;18;24,6
219;BACURI;210130101A;19;1,8
220;BACURI;210130101A;20;31,2
221;BACURI;210130101A;21;8,2
222;BACURI;210130101A;22;8,2
223;BACURI;210130101A;25;15
224;BACURI;210130101A;26;4
