"","municipio","codEstacao","Dia","PrecD"
"1","AQUIDABÃ","280020901C","01",7
"2","AQUIDABÃ","280020901C","02",3.6
"3","AQUIDABÃ","280020901C","03",0.8
"4","AQUIDABÃ","280020901C","05",3.2
"5","AQUIDABÃ","280020901C","06",0.6
"6","ARACAJU","280030801A","01",25.8
"7","ARACAJU","280030801A","02",9.4
"8","ARACAJU","280030801A","03",25.8
"9","ARACAJU","280030801A","04",10.8
"10","ARACAJU","280030801A","05",5.4
"11","ARACAJU","280030801A","06",9.6
"12","ARACAJU","280030801A","07",4.8
"13","ARACAJU","280030801A","08",11.8
"14","ARACAJU","280030801A","09",2.2
"15","ARACAJU","280030801A","10",7
"16","ARACAJU","280030801A","11",3.6
"17","ARACAJU","280030801A","12",0.2
"18","ARACAJU","280030801A","13",6.6
"19","ARACAJU","280030801A","14",0
"20","ARACAJU","280030801A","15",4.8
"21","ARACAJU","280030801A","16",0
"22","ARACAJU","280030801A","17",2.2
"23","ARACAJU","280030801A","18",0.2
"24","ARACAJU","280030801A","19",0
"25","ARACAJU","280030801A","20",1.8
"26","ARACAJU","280030801A","21",0.2
"27","ARACAJU","280030801A","22",0
"28","ARACAJU","280030801A","23",1.6
"29","ARACAJU","280030801A","24",2.6
"30","ARACAJU","280030801A","25",3.4
"31","ARACAJU","280030801A","26",1
"32","ARACAJU","280030801A","27",0
"33","ARACAJU","280030801A","28",11.6
"34","ARACAJU","280030801A","29",13.6
"35","ARACAJU","280030801A","30",13.8
"36","ARACAJU","280030801A","31",0
"37","ARACAJU","280030802A","01",28.6
"38","ARACAJU","280030802A","02",7.8
"39","ARACAJU","280030802A","03",9
"40","ARACAJU","280030802A","04",4
"41","ARACAJU","280030802A","05",2.6
"42","ARACAJU","280030802A","06",4.6
"43","ARACAJU","280030802A","07",7.8
"44","ARACAJU","280030802A","08",10.2
"45","ARACAJU","280030802A","09",6
"46","ARACAJU","280030802A","10",1
"47","ARACAJU","280030802A","11",7.6
"48","ARACAJU","280030802A","12",2.2
"49","ARACAJU","280030802A","13",7.4
"50","ARACAJU","280030802A","14",0
"51","ARACAJU","280030802A","15",2.2
"52","ARACAJU","280030802A","16",0
"53","ARACAJU","280030802A","17",1
"54","ARACAJU","280030802A","18",5.2
"55","ARACAJU","280030802A","19",0
"56","ARACAJU","280030802A","20",3
"57","ARACAJU","280030802A","21",0
"58","ARACAJU","280030802A","22",0
"59","ARACAJU","280030802A","23",0.8
"60","ARACAJU","280030802A","24",2.8
"61","ARACAJU","280030802A","25",2.6
"62","ARACAJU","280030802A","26",1.2
"63","ARACAJU","280030802A","27",0
"64","ARACAJU","280030802A","28",15.2
"65","ARACAJU","280030802A","29",6.2
"66","ARACAJU","280030802A","30",11.8
"67","ARACAJU","280030802A","31",8
"68","ARACAJU","280030803A","01",18
"69","ARACAJU","280030803A","02",2.4
"70","ARACAJU","280030803A","03",7
"71","ARACAJU","280030803A","04",5
"72","ARACAJU","280030803A","05",4.8
"73","ARACAJU","280030803A","06",7
"74","ARACAJU","280030803A","07",8.4
"75","ARACAJU","280030803A","08",8.2
"76","ARACAJU","280030803A","09",8
"77","ARACAJU","280030803A","10",0
"78","ARACAJU","280030803A","11",15.2
"79","ARACAJU","280030803A","12",1.6
"80","ARACAJU","280030803A","13",6.6
"81","ARACAJU","280030803A","14",0
"82","ARACAJU","280030803A","15",0.8
"83","ARACAJU","280030803A","16",0.2
"84","ARACAJU","280030803A","17",0.8
"85","ARACAJU","280030803A","18",4
"86","ARACAJU","280030803A","19",0.8
"87","ARACAJU","280030803A","20",2.2
"88","ARACAJU","280030803A","21",0
"89","ARACAJU","280030803A","22",0
"90","ARACAJU","280030803A","23",1.2
"91","ARACAJU","280030803A","24",1.8
"92","ARACAJU","280030803A","25",4
"93","ARACAJU","280030803A","26",0.8
"94","ARACAJU","280030803A","27",0.2
"95","ARACAJU","280030803A","28",19.2
"96","ARACAJU","280030803A","29",6.8
"97","ARACAJU","280030803A","30",12.4
"98","ARACAJU","280030803A","31",4
"99","MARUIM","280400301A","01",31
"100","MARUIM","280400301A","02",16.6
"101","MARUIM","280400301A","03",10
"102","MARUIM","280400301A","04",18.2
"103","MARUIM","280400301A","05",19.8
"104","MARUIM","280400301A","06",6.2
"105","MARUIM","280400301A","07",4
"106","MARUIM","280400301A","08",15
"107","MARUIM","280400301A","09",6
"108","MARUIM","280400301A","10",3
"109","MARUIM","280400301A","11",6.2
"110","MARUIM","280400301A","12",2.6
"111","MARUIM","280400301A","13",11
"112","MARUIM","280400301A","14",0.6
"113","MARUIM","280400301A","15",5.6
"114","MARUIM","280400301A","16",0
"115","MARUIM","280400301A","17",1.6
"116","MARUIM","280400301A","18",3.6
"117","MARUIM","280400301A","19",0.4
"118","MARUIM","280400301A","20",1.2
"119","MARUIM","280400301A","21",0
"120","MARUIM","280400301A","22",0.4
"121","MARUIM","280400301A","23",10.8
"122","MARUIM","280400301A","24",3
"123","MARUIM","280400301A","25",2.8
"124","MARUIM","280400301A","26",2.6
"125","MARUIM","280400301A","27",13.8
"126","MARUIM","280400301A","28",16.2
"127","MARUIM","280400301A","29",6.4
"128","MARUIM","280400301A","30",7.2
"129","MARUIM","280400301A","31",0.2
"130","POÇO REDONDO","280540601A","01",1.4
"131","POÇO REDONDO","280540601A","02",0.4
"132","POÇO REDONDO","280540601A","03",3
"133","POÇO REDONDO","280540601A","04",0
"134","POÇO REDONDO","280540601A","05",0.6
"135","POÇO REDONDO","280540601A","06",0
"136","POÇO REDONDO","280540601A","07",0.2
"137","POÇO REDONDO","280540601A","08",1.8
"138","POÇO REDONDO","280540601A","09",0.6
"139","POÇO REDONDO","280540601A","10",5.4
"140","POÇO REDONDO","280540601A","11",0
"141","POÇO REDONDO","280540601A","12",0.8
"142","POÇO REDONDO","280540601A","13",9.2
"143","POÇO REDONDO","280540601A","14",0.8
"144","POÇO REDONDO","280540601A","15",0.4
"145","POÇO REDONDO","280540601A","16",3.4
"146","POÇO REDONDO","280540601A","17",0.4
"147","POÇO REDONDO","280540601A","18",1.4
"148","POÇO REDONDO","280540601A","19",1.4
"149","POÇO REDONDO","280540601A","20",0
"150","POÇO REDONDO","280540601A","21",2
"151","PROPRIÁ","280570301C","08",1
"152","PROPRIÁ","280570301C","11",0.6
"153","PROPRIÁ","280570301C","15",0.2
"154","PROPRIÁ","280570301C","24",1.8
"155","RIBEIRÓPOLIS","280600801C","01",3.4
"156","RIBEIRÓPOLIS","280600801C","02",5.2
"157","RIBEIRÓPOLIS","280600801C","03",3.6
"158","RIBEIRÓPOLIS","280600801C","04",2.2
"159","RIBEIRÓPOLIS","280600801C","05",1.8
"160","RIBEIRÓPOLIS","280600801C","08",8.4
"161","RIBEIRÓPOLIS","280600801C","09",0.4
"162","RIBEIRÓPOLIS","280600801C","13",0.4
"163","RIBEIRÓPOLIS","280600801C","14",0
"164","RIBEIRÓPOLIS","280600801C","15",0
"165","RIBEIRÓPOLIS","280600801C","16",0
"166","RIBEIRÓPOLIS","280600801C","17",0
"167","RIBEIRÓPOLIS","280600801C","19",0.2
"168","RIBEIRÓPOLIS","280600801C","22",0.2
"169","RIBEIRÓPOLIS","280600801C","23",4.2
"170","RIBEIRÓPOLIS","280600801C","24",0.2
"171","RIBEIRÓPOLIS","280600801C","30",1.2
"172","TOBIAS BARRETO","280740201C","03",4.6
"173","TOBIAS BARRETO","280740201C","04",1
"174","TOBIAS BARRETO","280740201C","05",2.8
"175","TOBIAS BARRETO","280740201C","08",6.2
"176","TOBIAS BARRETO","280740201C","09",0.2
"177","TOBIAS BARRETO","280740201C","15",0.4
"178","TOBIAS BARRETO","280740201C","18",0.6
"179","TOBIAS BARRETO","280740201C","20",0.4
"180","TOBIAS BARRETO","280740201C","23",0.8
"181","TOBIAS BARRETO","280740201C","24",5.4
"182","TOBIAS BARRETO","280740201C","25",0.4
"183","TOBIAS BARRETO","280740201C","26",0.6
"184","TOBIAS BARRETO","280740201C","27",0.2
"185","TOBIAS BARRETO","280740201C","28",1.4
"186","TOBIAS BARRETO","280740201C","30",0.6
