"","municipio","codEstacao","PrecM"
"1","ALAGOINHA DO PIAUÍ","220025101C",0
"2","ALTO LONGÁ","220030101A",305
"3","ALVORADA DO GURGUÉIA","220045901C",4.2
"4","ASSUNÇÃO DO PIAUÍ","220105101C",172.4
"5","AVELINO LOPES","220110101C",0
"6","BATALHA","220150701A",427.6
"7","BETÂNIA DO PIAUÍ","220173901C",12
"8","BOQUEIRÃO DO PIAUÍ","220194501A",284.2
"9","BURITI DOS LOPES","220200001A",308.4
"10","BURITI DOS MONTES","220202601C",0
"11","CAJUEIRO DA PRAIA","220208301A",373.2
"12","CANTO DO BURITI","220230701C",0
"13","CASTELO DO PIAUÍ","220260401C",7.2
"14","CAXINGÓ","220265301A",262.8
"15","COCAL","220270301A",174
"16","COLÔNIA DO PIAUÍ","220277801C",220.4
"17","CURIMATÁ","220320601C",0
"18","DIRCEU ARCOVERDE","220335401C",34.8
"19","FLORESTA DO PIAUÍ","220385901C",0
"20","FLORIANO","220390901A",217.6
"21","FLORIANO","220390902A",242.4
"22","FRONTEIRAS","220430301C",3.8
"23","ILHA GRANDE","220465901A",278.2
"24","JACOBINA DO PIAUÍ","220515101C",1.8
"25","LUZILÂNDIA","220580501A",233.4
"26","MASSAPÊ DO PIAUÍ","220605001C",0
"27","MATIAS OLÍMPIO","220610001A",375.6
"28","MIGUEL ALVES","220620901A",373.2
"29","OEIRAS","220700901C",0
"30","PALMEIRAIS","220750402A",222.19
"31","PARNAÍBA","220770201A",247.4
"32","PARNAÍBA","220770202A",271
"33","PARNAÍBA","220770203A",231.6
"34","PICOS","220800701C",5.8
"35","PIRACURUCA","220830401A",333.8
"36","PIRACURUCA","220830401C",313
"37","SANTA CRUZ DOS MILAGRES","220915301A",286.4
"38","SANTA ROSA DO PIAUÍ","220937701C",0
"39","SÃO FRANCISCO DE ASSIS DO PIAUÍ","220965801C",37.2
"40","SÃO JOSÉ DO DIVINO","221005201A",442.4
"41","SÃO JOSÉ DO PIAUÍ","221020101C",0
"42","SÃO JULIÃO","221030001C",135.4
"43","SÃO LOURENÇO DO PIAUÍ","221035901C",0.6
"44","TERESINA","221100101A",189.4
"45","TERESINA","221100103A",263.2
"46","TERESINA","221100104A",233.2
"47","UNIÃO","221110001A",406.6
"48","URUÇUÍ","221120901A",170.6
"49","WALL FERRAZ","221170401C",120.2
