"","municipio","codEstacao","PrecM"
"1","ALTO LONGÁ","220030101A",71.2
"2","ALVORADA DO GURGUÉIA","220045901C",0.4
"3","BATALHA","220150701A",136.2
"4","BOM JESUS","220190301U",112.4
"5","BOQUEIRÃO DO PIAUÍ","220194501A",88.4
"6","BURITI DOS LOPES","220200001A",143
"7","BURITI DOS MONTES","220202601C",39.4
"8","CAJUEIRO DA PRAIA","220208301A",171.6
"9","CAMPO MAIOR","220220801A",80.15
"10","CANTO DO BURITI","220230701C",1.6
"11","CASTELO DO PIAUÍ","220260401A",62.2
"12","CASTELO DO PIAUÍ","220260401C",111
"13","CAXINGÓ","220265301A",157.4
"14","COCAL","220270301A",139.6
"15","COLÔNIA DO PIAUÍ","220277801C",23.6
"16","CURIMATÁ","220320601C",61.6
"17","CURRAIS","220323001C",94.8
"18","ESPERANTINA","220370101A",139.19
"19","FARTURA DO PIAUÍ","220375001C",0.4
"20","FLORESTA DO PIAUÍ","220385901C",20.2
"21","FLORIANO","220390901A",80
"22","FLORIANO","220390902A",0
"23","FRONTEIRAS","220430301C",4.6
"24","ILHA GRANDE","220465901A",150.8
"25","INHUMA","220470901C",6.6
"26","IPIRANGA DO PIAUÍ","220480801U",7.4
"27","JAICÓS","220520101U",31.8
"28","JUREMA","220553201C",4.2
"29","MANOEL EMÍDIO","220590401C",47.6
"30","MASSAPÊ DO PIAUÍ","220605001C",42.4
"31","MATIAS OLÍMPIO","220610001A",257.2
"32","MIGUEL ALVES","220620901A",231
"33","NAZARÉ DO PIAUÍ","220670401C",33.8
"34","NOVA SANTA RITA","220795901C",7.2
"35","OEIRAS","220700901C",4.8
"36","PADRE MARCOS","220720701C",0.2
"37","PARNAÍBA","220770201A",162.4
"38","PARNAÍBA","220770202A",101.6
"39","PARNAÍBA","220770203A",183.6
"40","PATOS DO PIAUÍ","220777701C",9.4
"41","PICOS","220800701C",6.6
"42","PIMENTEIRAS","220810601C",15.6
"43","PIRACURUCA","220830401A",120.8
"44","PIRACURUCA","220830401C",165.6
"45","SANTA CRUZ DO PIAUÍ","220910401C",15.6
"46","SANTA CRUZ DOS MILAGRES","220915301A",93.6
"47","SANTA ROSA DO PIAUÍ","220937701C",23.2
"48","SANTO INÁCIO DO PIAUÍ","220950001C",18.4
"49","SEBASTIÃO LEAL","221063101C",10.2
"50","SIMPLÍCIO MENDES","221080501U",2.6
"51","SIMÕES","221070601C",10.4
"52","SÃO FRANCISCO DO PIAUÍ","220970801C",0.4
"53","SÃO JOSÉ DO DIVINO","221005201A",177.8
"54","SÃO JOÃO DA FRONTEIRA","220987201C",156.6
"55","SÃO JOÃO DO PIAUÍ","221000301C",5.8
"56","SÃO JULIÃO","221030001C",10
"57","SÃO LOURENÇO DO PIAUÍ","221035901C",0.4
"58","TERESINA","221100101A",136.2
"59","TERESINA","221100102A",154.6
"60","TERESINA","221100103A",0
"61","TERESINA","221100104A",124.6
"62","UNIÃO","221110001A",212.4
"63","URUÇUÍ","221120901A",50
"64","VALENÇA DO PIAUÍ","221130801C",30
"65","WALL FERRAZ","221170401C",9.2
