"","municipio","codEstacao","PrecM"
"1","ACAUÃ","220005301U",7.4
"2","ALAGOINHA DO PIAUÍ","220025101C",4.6
"3","ALTO LONGÁ","220030101A",335.6
"4","ALVORADA DO GURGUÉIA","220045901C",0.8
"5","ASSUNÇÃO DO PIAUÍ","220105101C",81.2
"6","AVELINO LOPES","220110101C",0
"7","BARRAS","220120001A",449.62
"8","BATALHA","220150701A",481
"9","BELA VISTA DO PIAUÍ","220155601C",4.2
"10","BETÂNIA DO PIAUÍ","220173901C",153.6
"11","BOM JESUS","220190301U",0
"12","BOQUEIRÃO DO PIAUÍ","220194501A",358.8
"13","BURITI DOS LOPES","220200001A",231.4
"14","BURITI DOS MONTES","220202601C",177.2
"15","CAMPO MAIOR","220220801A",436.29
"16","CANTO DO BURITI","220230701C",2
"17","CASTELO DO PIAUÍ","220260401A",261.8
"18","CASTELO DO PIAUÍ","220260401C",290.4
"19","CAXINGÓ","220265301A",297.2
"20","COCAL","220270301A",311.6
"21","COLÔNIA DO PIAUÍ","220277801C",0
"22","CURIMATÁ","220320601C",0.6
"23","CURRAIS","220323001C",0.2
"24","DIRCEU ARCOVERDE","220335401C",0
"25","ESPERANTINA","220370101A",343.14
"26","FARTURA DO PIAUÍ","220375001C",5
"27","FLORES DO PIAUÍ","220380001C",22.2
"28","FLORESTA DO PIAUÍ","220385901C",7.2
"29","FLORIANO","220390901A",69.4
"30","FLORIANO","220390902A",81.8
"31","FRONTEIRAS","220430301C",20.2
"32","ILHA GRANDE","220465901A",290.8
"33","INHUMA","220470901C",6
"34","JACOBINA DO PIAUÍ","220515101C",243
"35","JUREMA","220553201C",1
"36","LAGOA DO BARRO DO PIAUÍ","220556501C",65.6
"37","MANOEL EMÍDIO","220590401C",0
"38","MASSAPÊ DO PIAUÍ","220605001C",3.6
"39","MIGUEL ALVES","220620901A",432
"40","NAZARÉ DO PIAUÍ","220670401C",0.8
"41","NOVA SANTA RITA","220795901C",82.2
"42","OEIRAS","220700901C",42
"43","PADRE MARCOS","220720701C",0
"44","PARNAÍBA","220770201A",259.6
"45","PARNAÍBA","220770202A",208.6
"46","PARNAÍBA","220770203A",263
"47","PATOS DO PIAUÍ","220777701C",74.6
"48","PICOS","220800701C",14.4
"49","PIMENTEIRAS","220810601C",110.4
"50","PIRACURUCA","220830401A",351.4
"51","PIRACURUCA","220830401C",338
"52","PORTO","220850202A",30.46
"53","SANTA CRUZ DO PIAUÍ","220910401C",34.4
"54","SANTA LUZ","220930201C",0.2
"55","SANTA ROSA DO PIAUÍ","220937701C",98.4
"56","SANTO INÁCIO DO PIAUÍ","220950001C",83
"57","SEBASTIÃO LEAL","221063101C",0
"58","SIMÕES","221070601C",4
"59","SÃO FRANCISCO DE ASSIS DO PIAUÍ","220965801C",81.2
"60","SÃO JOSÉ DO DIVINO","221005201A",493.8
"61","SÃO JOSÉ DO PIAUÍ","221020101C",0
"62","SÃO JOÃO DA FRONTEIRA","220987201C",0
"63","SÃO JOÃO DO PIAUÍ","221000301C",14.6
"64","SÃO JULIÃO","221030001C",116.2
"65","SÃO LOURENÇO DO PIAUÍ","221035901C",0
"66","SÃO MIGUEL DO TAPUIO","221040901C",189.8
"67","SÃO RAIMUNDO NONATO","221060701C",3
"68","TERESINA","221100101A",330.8
"69","TERESINA","221100102A",328.8
"70","TERESINA","221100103A",300
"71","TERESINA","221100104A",242.8
"72","UNIÃO","221110001A",362.2
"73","URUÇUÍ","221120901A",134.6
"74","VALENÇA DO PIAUÍ","221130801C",110.8
"75","WALL FERRAZ","221170401C",60.8
