"","municipio","codEstacao","PrecM"
"1","ALAGOINHA DO PIAUÍ","220025101C",0.2
"2","ALTO LONGÁ","220030101A",172.2
"3","ASSUNÇÃO DO PIAUÍ","220105101C",54.4
"4","AVELINO LOPES","220110101C",61.2
"5","BARRAS","220120001A",303.97
"6","BATALHA","220150701A",254.4
"7","BOQUEIRÃO DO PIAUÍ","220194501A",248.8
"8","BURITI DOS LOPES","220200001A",150
"9","BURITI DOS MONTES","220202601C",0
"10","CAJUEIRO DA PRAIA","220208301A",61.8
"11","CAMPO MAIOR","220220801A",197.58
"12","CANTO DO BURITI","220230701C",0
"13","CASTELO DO PIAUÍ","220260401A",171
"14","CAXINGÓ","220265301A",289.6
"15","COCAL","220270301A",158
"16","COLÔNIA DO PIAUÍ","220277801C",15
"17","CURIMATÁ","220320601C",0
"18","DIRCEU ARCOVERDE","220335401C",0
"19","ESPERANTINA","220370101A",188.79
"20","FLORIANO","220390901A",191
"21","FLORIANO","220390902A",185.4
"22","ILHA GRANDE","220465901A",117.4
"23","LUZILÂNDIA","220580501A",172.2
"24","MASSAPÊ DO PIAUÍ","220605001C",0
"25","MATIAS OLÍMPIO","220610001A",255.8
"26","MIGUEL ALVES","220620901A",337.2
"27","PALMEIRAIS","220750402A",161.05
"28","PARNAÍBA","220770201A",71.4
"29","PARNAÍBA","220770202A",77.2
"30","PARNAÍBA","220770203A",75.2
"31","PICOS","220800701C",0
"32","PIRACURUCA","220830401A",138.6
"33","PIRACURUCA","220830401C",59.8
"34","PORTO","220850202A",340.82
"35","SANTA CRUZ DOS MILAGRES","220915301A",141.6
"36","SANTA ROSA DO PIAUÍ","220937701C",79.8
"37","SÃO JOSÉ DO DIVINO","221005201A",156.8
"38","SÃO JOSÉ DO PIAUÍ","221020101C",0
"39","SÃO LOURENÇO DO PIAUÍ","221035901C",3
"40","TERESINA","221100101A",121.6
"41","TERESINA","221100102A",75.2
"42","TERESINA","221100103A",93.6
"43","TERESINA","221100104A",53.4
"44","UNIÃO","221110001A",146.6
"45","URUÇUÍ","221120901A",108.4
"46","WALL FERRAZ","221170401C",215.8
