"","municipio","codEstacao","PrecM"
"1","ARAPIRACA","270030001C",103.8
"2","BARRA DE SÃO MIGUEL","270060701A",172.51
"3","BRANQUINHA","270110001A",152.62
"4","CAJUEIRO","270130801A",200.2
"5","CAMPESTRE","270135701A",142.2
"6","CAPELA","270170401A",219.09
"7","COLÔNIA LEOPOLDINA","270210801A",94
"8","CORURIPE","270230602A",117.2
"9","CORURIPE","270230603A",7.8
"10","DELMIRO GOUVEIA","270240501C",43.2
"11","FELIZ DESERTO","270270201A",114.8
"12","GIRAU DO PONCIANO","270290001C",0
"13","JOAQUIM GOMES","270380901A",147.6
"14","LIMOEIRO DE ANADIA","270420301A",113.4
"15","MACEIÓ","270430202A",172.45
"16","MACEIÓ","270430203A",170.27
"17","MACEIÓ","270430205A",196.08
"18","MACEIÓ","270430207A",167.84
"19","MACEIÓ","270430209A",196.03
"20","MACEIÓ","270430210A",183.91
"21","MACEIÓ","270430211A",80.49
"22","MACEIÓ","270430212A",147.73
"23","MACEIÓ","270430213A",218
"24","MACEIÓ","270430214A",128.2
"25","MACEIÓ","270430215A",238.2
"26","MACEIÓ","270430216A",211.2
"27","MACEIÓ","270430217A",213.8
"28","MACEIÓ","270430218A",18.8
"29","MAJOR ISIDORO","270440101C",2.6
"30","MARAGOGI","270450001A",139.96
"31","MARAVILHA","270460901C",47
"32","MARECHAL DEODORO","270470801A",208.23
"33","MATRIZ DE CAMARAGIBE","270510101A",129.6
"34","MATRIZ DE CAMARAGIBE","270510101H",117
"35","MURICI","270550701A",155.68
"36","OLHO D'ÁGUA DAS FLORES","270570501C",103.2
"37","OURO BRANCO","270610901C",0
"38","PALMEIRA DOS ÍNDIOS","270630701U",84.4
"39","PARIPUEIRA","270644801A",115.6
"40","PAULO JACINTO","270660401A",65.41
"41","PIRANHAS","270710701C",0.4
"42","QUEBRANGULO","270760201A",120.47
"43","QUEBRANGULO","270760203H",132.6
"44","SANTANA DO MUNDAÚ","270810501A",139.57
"45","SATUBA","270890701A",246.18
"46","SÃO JOSÉ DA LAJE","270830301A",108.71
"47","SÃO JOSÉ DA TAPERA","270840201C",45.6
"48","SÃO LUÍS DO QUITUNDE","270850101A",146.87
"49","SÃO LUÍS DO QUITUNDE","270850104H",148.2
"50","SÃO MIGUEL DOS CAMPOS","270860001A",165.8
"51","SÃO MIGUEL DOS CAMPOS","270860002A",198
"52","UNIÃO DOS PALMARES","270930101A",133.53
"53","UNIÃO DOS PALMARES","270930102A",118.84
"54","UNIÃO DOS PALMARES","270930103A",111.46
"55","VIÇOSA","270940001A",152
