"","municipio","codEstacao","PrecM"
"1","BARRA DE SÃO MIGUEL","270060701A",105
"2","BRANQUINHA","270110001A",35.6
"3","CAJUEIRO","270130801A",154.8
"4","CAMPESTRE","270135701A",189.6
"5","CAPELA","270170401A",141.85
"6","COLÔNIA LEOPOLDINA","270210801A",182.8
"7","CORURIPE","270230602A",113
"8","CORURIPE","270230603A",117
"9","DELMIRO GOUVEIA","270240501C",22.8
"10","FELIZ DESERTO","270270201A",107.4
"11","INHAPI","270330401C",5.6
"12","JOAQUIM GOMES","270380901A",282.8
"13","LIMOEIRO DE ANADIA","270420301A",84.6
"14","MACEIÓ","270430203A",308.36
"15","MACEIÓ","270430205A",300.7
"16","MACEIÓ","270430207A",294.65
"17","MACEIÓ","270430209A",233.74
"18","MACEIÓ","270430210A",247.28
"19","MACEIÓ","270430211A",148.6
"20","MACEIÓ","270430212A",208.46
"21","MACEIÓ","270430213A",312.8
"22","MACEIÓ","270430215A",282.6
"23","MACEIÓ","270430216A",366.6
"24","MACEIÓ","270430217A",364.8
"25","MACEIÓ","270430218A",280.8
"26","MARAGOGI","270450001A",319.71
"27","MARECHAL DEODORO","270470801A",95.22
"28","MATRIZ DE CAMARAGIBE","270510101A",262.8
"29","MURICI","270550701A",1.8
"30","MURICI","270550702H",24.2
"31","OURO BRANCO","270610901C",0
"32","PALMEIRA DOS ÍNDIOS","270630701U",67.6
"33","PARIPUEIRA","270644801A",191.6
"34","PAULO JACINTO","270660401A",64.35
"35","PIRANHAS","270710701C",0.8
"36","QUEBRANGULO","270760201A",88.32
"37","SANTANA DO MUNDAÚ","270810501A",154.65
"38","SATUBA","270890701A",224.24
"39","SÃO JOSÉ DA LAJE","270830301A",199.81
"40","SÃO JOSÉ DA TAPERA","270840201C",14.4
"41","SÃO LUÍS DO QUITUNDE","270850101A",284.26
"42","SÃO MIGUEL DOS CAMPOS","270860001A",131.8
"43","SÃO MIGUEL DOS CAMPOS","270860002A",126.2
"44","UNIÃO DOS PALMARES","270930101A",195.74
"45","UNIÃO DOS PALMARES","270930102A",185.51
"46","UNIÃO DOS PALMARES","270930103A",148.86
"47","VIÇOSA","270940001A",140.8
