"","municipio","codEstacao","PrecM"
"1","BARRA DE SÃO MIGUEL","270060701A",0.993571956
"2","BRANQUINHA","270110001A",11.38081113
"3","CAPELA","270170401A",6.827469366
"4","MACEIÓ","270430203A",138.639296805
"5","MACEIÓ","270430205A",150.988838469
"6","MACEIÓ","270430207A",128.538682468
"7","MACEIÓ","270430209A",0.8
"8","MACEIÓ","270430210A",6.929928029
"9","MACEIÓ","270430212A",2.005969759
"10","MARAGOGI","270450001A",25.75445257
"11","MARECHAL DEODORO","270470801A",151.202877342
"12","MURICI","270550701A",148.691261918
"13","PAULO JACINTO","270660401A",3.99398
"14","QUEBRANGULO","270760201A",2.2196
"15","SANTANA DO MUNDAÚ","270810501A",6.06122693
"16","SATUBA","270890701A",4.812668037
"17","SÃO JOSÉ DA LAJE","270830301A",13.750018049
"18","SÃO LUÍS DO QUITUNDE","270850101A",13.420302129
"19","UNIÃO DOS PALMARES","270930101A",166.565015134
"20","UNIÃO DOS PALMARES","270930102A",6.25644
"21","UNIÃO DOS PALMARES","270930103A",8.636164481
