"","municipio","codEstacao","Dia","PrecD"
"1","Camacan","290560201A","01",0
"2","Camacan","290560201A","02",0
"3","Camacan","290560201A","03",0
"4","Camacan","290560201A","04",0.59268
"5","Camacan","290560201A","05",0
"6","Camacan","290560201A","06",0.2
"7","Camacan","290560201A","07",0
"8","Camacan","290560201A","08",1.5817
"9","Camacan","290560201A","09",3.959374466
"10","Camacan","290560201A","10",1.781578572
"11","Camacan","290560201A","11",1.58621805
"12","Camacan","290560201A","12",16.387898625
"13","Camacan","290560201A","13",31.503031434
"14","Camacan","290560201A","14",2.168766667
"15","Camacan","290560201A","15",26.386535921
"16","Camacan","290560201A","16",13.608673413
"17","Camacan","290560201A","17",2.780180457
"18","Camacan","290560201A","18",0.2
"19","Camacan","290560201A","19",0
"20","Camacan","290560201A","20",10.234446857
"21","Camacan","290560201A","21",0
"22","Camacan","290560201A","22",21.889268802
"23","Camacan","290560201A","23",1.98536
"24","Camacan","290560201A","24",0.4
"25","Camacan","290560201A","25",1.97072
"26","Camacan","290560201A","26",8.084982896
"27","Camacan","290560201A","27",5.15242
"28","Camacan","290560201A","28",0
"29","Camacan","290560201A","29",11.457530593
"30","Camacan","290560201A","30",0.2
"31","Candeias","290650101A","01",0.2
"32","Candeias","290650101A","02",0
"33","Candeias","290650101A","03",0
"34","Candeias","290650101A","04",3.743462158
"35","Candeias","290650101A","05",2.373952617
"36","Candeias","290650101A","06",0.2
"37","Candeias","290650101A","07",0
"38","Candeias","290650101A","08",2.574703769
"39","Candeias","290650101A","09",12.223951514
"40","Candeias","290650101A","10",5.915747304
"41","Candeias","290650101A","11",2.17314876
"42","Candeias","290650101A","12",8.276895329
"43","Candeias","290650101A","13",4.346109862
"44","Candeias","290650101A","14",3.564045534
"45","Candeias","290650101A","15",3.156863652
"46","Candeias","290650101A","16",1.378306933
"47","Candeias","290650101A","17",0
"48","Candeias","290650101A","18",0
"49","Candeias","290650101A","19",0.2
"50","Candeias","290650101A","20",2.362597301
"51","Candeias","290650101A","21",1.38351346
"52","Candeias","290650101A","22",11.60712906
"53","Candeias","290650101A","23",6.908727216
"54","Candeias","290650101A","24",2.370906366
"55","Candeias","290650101A","25",2.968238313
"56","Candeias","290650101A","26",3.353469166
"57","Candeias","290650101A","27",3.945204883
"58","Candeias","290650101A","28",0.2
"59","Candeias","290650101A","29",6.69386
"60","Candeias","290650101A","30",0
"61","Candeias","290650102A","01",0.2
"62","Candeias","290650102A","02",0
"63","Candeias","290650102A","03",0
"64","Candeias","290650102A","04",8.265455538
"65","Candeias","290650102A","05",0.4
"66","Candeias","290650102A","06",0.392903857
"67","Candeias","290650102A","07",0
"68","Candeias","290650102A","08",1.57804
"69","Candeias","290650102A","09",13.201301888
"70","Candeias","290650102A","10",5.325692835
"71","Candeias","290650102A","11",1.97072
"72","Candeias","290650102A","12",5.909020338
"73","Candeias","290650102A","13",4.937623303
"74","Candeias","290650102A","14",6.709768385
"75","Candeias","290650102A","15",1.386797271
"76","Candeias","290650102A","16",1.179294752
"77","Candeias","290650102A","17",0
"78","Candeias","290650102A","18",0
"79","Candeias","290650102A","19",0.78902
"80","Candeias","290650102A","20",1.775256935
"81","Candeias","290650102A","21",1.968301431
"82","Candeias","290650102A","22",9.6524346
"83","Candeias","290650102A","23",7.290749808
"84","Candeias","290650102A","24",3.154627209
"85","Candeias","290650102A","25",2.960911854
"86","Candeias","290650102A","26",5.530286418
"87","Candeias","290650102A","27",4.729472691
"88","Candeias","290650102A","28",0.4
"89","Candeias","290650102A","29",6.8902
"90","Candeias","290650102A","30",0
"91","Candeias","290650104A","01",0
"92","Candeias","290650104A","02",0
"93","Candeias","290650104A","03",0
"94","Candeias","290650104A","04",3.742466789
"95","Candeias","290650104A","05",0.393724691
"96","Candeias","290650104A","06",0
"97","Candeias","290650104A","07",0
"98","Candeias","290650104A","08",2.164698475
"99","Candeias","290650104A","09",10.261089277
"100","Candeias","290650104A","10",2.766177232
"101","Candeias","290650104A","11",1.776986768
"102","Candeias","290650104A","12",8.282955665
"103","Candeias","290650104A","13",4.346310589
"104","Candeias","290650104A","14",5.523931023
"105","Candeias","290650104A","15",3.551071695
"106","Candeias","290650104A","16",2.165273665
"107","Candeias","290650104A","17",0.2
"108","Candeias","290650104A","18",0
"109","Candeias","290650104A","19",0.39268
"110","Candeias","290650104A","20",1.590936243
"111","Candeias","290650104A","21",0.79268
"112","Candeias","290650104A","22",15.747209657
"113","Candeias","290650104A","23",6.300208584
"114","Candeias","290650104A","24",1.586606712
"115","Candeias","290650104A","25",5.51548713
"116","Candeias","290650104A","26",1.97438
"117","Candeias","290650104A","27",6.503854309
"118","Candeias","290650104A","28",0.4
"119","Candeias","290650104A","29",6.13046
"120","Candeias","290650104A","30",0
"121","Candeias","290650105A","01",0.2
"122","Candeias","290650105A","02",0
"123","Candeias","290650105A","03",0
"124","Candeias","290650105A","04",0
"125","Candeias","290650105A","05",1
"126","Candeias","290650105A","06",0
"127","Candeias","290650105A","07",0
"128","Candeias","290650105A","08",3.548442884
"129","Candeias","290650105A","09",6.330539662
"130","Candeias","290650105A","10",3.370870587
"131","Candeias","290650105A","11",2.169640341
"132","Candeias","290650105A","12",6.91446462
"133","Candeias","290650105A","13",3.358327318
"134","Candeias","290650105A","14",1.39268
"135","Candeias","290650105A","15",3.346728368
