"","municipio","codEstacao","PrecM"
"1","AFONSO BEZERRA","240030701C",46.4
"2","ALTO DO RODRIGUES","240070301A",32.3
"3","ANTÔNIO MARTINS","240090101C",35.6
"4","APODI","240100801A",37.41
"5","AUGUSTO SEVERO","240130501C",73.8
"6","AÇU","240020801A",92.38
"7","CAICÓ","240200601C",91.6
"8","CANGUARETAMA","240220401A",216.53
"9","CANGUARETAMA","240220402A",223.71
"10","CARAÚBAS","240230301C",61.4
"11","CEARÁ-MIRIM","240260001A",139.81
"12","CEARÁ-MIRIM","240260002A",128.59
"13","GOIANINHA","240420001A",175.73
"14","IPANGUAÇU","240470501A",100.65
"15","JARDIM DE PIRANHAS","240560301A",31.1
"16","JOÃO CÂMARA","240580101C",67.8
"17","JOÃO CÂMARA","260810701A",66.39
"18","MONTE ALEGRE","240780701C",127.8
"19","MOSSORÓ","240800302A",38.62
"20","MOSSORÓ","240800303A",43.64
"21","MOSSORÓ","240800304A",64.45
"22","MOSSORÓ","240800305A",28.14
"23","MOSSORÓ","240800306A",34.67
"24","MOSSORÓ","240800307A",51.97
"25","MOSSORÓ","240800308A",51.59
"26","NATAL","240810201A",112.03
"27","NATAL","240810202A",154.24
"28","NATAL","240810203A",164.06
"29","NATAL","240810204A",149.27
"30","NATAL","240810205A",146.16
"31","NATAL","240810206A",155.82
"32","NATAL","240810207A",210.34
"33","NATAL","240810208A",116.64
"34","NOVA CRUZ","240830001C",137.6
"35","PATU","240930801A",41.26
"36","PENDÊNCIAS","240990201A",49.03
"37","SÃO BENTO DO NORTE","241160101C",48.2
"38","SÃO MIGUEL","241250001C",70.4
"39","SÃO PAULO DO POTENGI","241260901C",34.8
"40","SÃO RAFAEL","241280701U",67.6
"41","SÃO TOMÉ","241290601C",23.6
"42","TAIPU","241390401C",104.4
"43","VÁRZEA","241470401A",7.99
