"","municipio","codEstacao","PrecM"
"1","APODI","240100801A",138.58
"2","AÇU","240020801A",167.89
"3","BAÍA FORMOSA","240140401A",256.93
"4","CAICÓ","240200601A",66.29
"5","CAICÓ","240200601C",78.8
"6","CAICÓ","240200602A",102.83
"7","CANGUARETAMA","240220402A",276.24
"8","CARAÚBAS","240230301C",22.6
"9","CEARÁ-MIRIM","240260001A",162.4
"10","CURRAIS NOVOS","240310301U",59.4
"11","EXTREMOZ","240360801A",188.2
"12","GOIANINHA","240420001A",238.14
"13","GUAMARÉ","240450701A",147.65
"14","IPANGUAÇU","240470501A",177
"15","ITAJÁ","240485301A",116.9
"16","JOÃO CÂMARA","240580101A",36.11
"17","JUCURUTU","240610601A",105.46
"18","LAGOA NOVA","240650201C",75.2
"19","MACAU","240720301A",209.64
"20","MOSSORÓ","240800303A",218.62
"21","MOSSORÓ","240800304A",46.89
"22","MOSSORÓ","240800306A",0
"23","MOSSORÓ","240800308A",169.07
"24","NATAL","240810201A",50.8
"25","NATAL","240810202A",223.94
"26","NATAL","240810203A",3.39
"27","NATAL","240810204A",17
"28","NATAL","240810205A",152.51
"29","NATAL","240810206A",159.33
"30","NATAL","240810207A",141.81
"31","NATAL","240810208A",109.23
"32","PATU","240930801A",0
"33","PENDÊNCIAS","240990201A",209.81
"34","PORTO DO MANGUE","241025601A",180.74
"35","SÃO JOSÉ DE MIPIBU","241220301A",201.96
"36","SÃO JOSÉ DE MIPIBU","241220302A",129.84
"37","SÃO TOMÉ","241290601C",0
"38","TOUROS","241440701A",276.6
"39","UPANEMA","241460501A",30.61
"40","VÁRZEA","241470401A",93.1
