"","municipio","codEstacao","PrecM"
"1","AFONSO BEZERRA","240030701C",5.6
"2","ALTO DO RODRIGUES","240070301A",0
"3","APODI","240100801A",108.98
"4","AUGUSTO SEVERO","240130501C",9
"5","AÇU","240020801A",41.05
"6","BAÍA FORMOSA","240140401A",215.9
"7","CAICÓ","240200601A",181.71
"8","CAICÓ","240200601C",200.2
"9","CANGUARETAMA","240220401A",207.95
"10","CANGUARETAMA","240220402A",3.5
"11","CARAÚBAS","240230301C",59.4
"12","CARNAUBAIS","240250101A",0.2
"13","CEARÁ-MIRIM","240260001A",259.05
"14","CURRAIS NOVOS","240310301U",220.2
"15","GOIANINHA","240420001A",88.72
"16","GUAMARÉ","240450701A",122.7
"17","ITAJÁ","240485301A",115.54
"18","JARDIM DE PIRANHAS","240560301A",131.54
"19","JARDIM DO SERIDÓ","240570201C",32.4
"20","JOÃO CÂMARA","240580101A",75.55
"21","JOÃO CÂMARA","240580101C",155.8
"22","LAGOA NOVA","240650201C",6.4
"23","MACAU","240720301A",156.98
"24","MAXARANGUAPE","240750001A",357.38
"25","MOSSORÓ","240800302A",206.31
"26","MOSSORÓ","240800303A",4.4
"27","MOSSORÓ","240800306A",0
"28","MOSSORÓ","240800307A",7.8
"29","NATAL","240810201A",386.05
"30","NATAL","240810202A",333.58
"31","NATAL","240810203A",0.8
"32","NATAL","240810205A",383.71
"33","NATAL","240810206A",365.24
"34","NATAL","240810207A",0
"35","NATAL","240810208A",469.77
"36","NOVA CRUZ","240830001C",144.8
"37","PARELHAS","240890401C",0
"38","PATU","240930801A",0
"39","PENDÊNCIAS","240990201A",311.27
"40","PORTO DO MANGUE","241025601A",7.9
"41","RIACHO DE SANTANA","241080101C",105.6
"42","SANTA CRUZ","241120501C",141.4
"43","SERRA DO MEL","241335901U",132
"44","SÃO JOSÉ DE MIPIBU","241220301A",259.33
"45","SÃO JOSÉ DE MIPIBU","241220302A",218.65
"46","SÃO MIGUEL","241250001C",25.2
"47","SÃO PAULO DO POTENGI","241260901C",199
"48","SÃO RAFAEL","241280701A",11.03
"49","SÃO TOMÉ","241290601C",164.6
"50","TOUROS","241440701A",394.83
"51","VÁRZEA","241470401A",12.4
