"","municipio","codEstacao","PrecM"
"1","ALTO DO RODRIGUES","240070301A",99.78
"2","AÇU","240020801A",37.35
"3","CANGUARETAMA","240220401A",42.2
"4","CANGUARETAMA","240220402A",30.52
"5","CEARÁ-MIRIM","240260001A",110.66
"6","CEARÁ-MIRIM","240260002A",207.12
"7","GOIANINHA","240420001A",32.92
"8","IPANGUAÇU","240470501A",67.03
"9","JARDIM DE PIRANHAS","240560301A",72.87
"10","MOSSORÓ","240800302A",59.67
"11","MOSSORÓ","240800303A",40.99
"12","MOSSORÓ","240800304A",48.87
"13","MOSSORÓ","240800306A",50.69
"14","MOSSORÓ","240800307A",53.62
"15","MOSSORÓ","240800308A",59.48
"16","NATAL","240810201A",63.12
"17","NATAL","240810202A",151.74
"18","NATAL","240810203A",184.74
"19","NATAL","240810205A",108.58
"20","NATAL","240810206A",146.63
"21","NATAL","240810207A",77.56
"22","NATAL","240810208A",57.91
"23","PENDÊNCIAS","240990201A",146.24
"24","VÁRZEA","241470401A",24.03
