"","municipio","codEstacao","PrecM"
"1","Alto do Rodrigues","240070301A",131.583865375
"2","Apodi","240100801A",91.721785384
"3","Açu","250135101A",66.515191276
"4","Canguaretama","240220401A",58.762373829
"5","Canguaretama","240220402A",48.086286058
"6","Ceará-Mirim","240260001A",41.588814731
"7","Ceará-Mirim","240260002A",45.172239843
"8","Goianinha","240420001A",10.252571412
"9","Ipanguaçu","240470501A",135.853872982
"10","Jardim de Piranhas","240560301A",28.375697861
"11","Mossoró","240800302A",156.802188784
"12","Mossoró","240800303A",157.927875882
"13","Mossoró","240800304A",147.031485792
"14","Mossoró","240800305A",98.102049468
"15","Mossoró","240800306A",116.604858913
"16","Mossoró","240800307A",143.161903291
"17","Mossoró","240800308A",152.809027898
"18","Natal","240810201A",75.447972244
"19","Natal","240810202A",58.849238077
"20","Natal","240810203A",65.252431103
"21","Natal","240810204A",56.407291543
"22","Natal","240810205A",75.911442479
"23","Natal","240810206A",47.534753256
"24","Natal","240810207A",62.370519612
"25","Natal","240810208A",70.459404258
"26","Pendências","240990201A",109.103166539
