"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",0
"2","AMÉRICA DOURADA","290115501A",0.4
"3","AMÉRICA DOURADA","290115501C",0
"4","ANAGÉ","290120501C",0
"5","ANDARAÍ","290130401C",0
"6","ANTAS","290160101C",30.2
"7","ANTÔNIO CARDOSO","290170001C",0
"8","ARACATU","290200501C",0
"9","BARRA DA ESTIVA","290280701U",0.4
"10","BARRA DO CHOÇA","290290601C",0
"11","BARRA DO ROCHA","290310201A",9.4
"12","BARRO ALTO","290323501C",0
"13","BELMONTE","290340901A",75.67
"14","BIRITINGA","290360701C",0
"15","BONITO","290405001C",0.6
"16","BRUMADO","290460501C",0
"17","CACHOEIRA","290490201A",101.6
"18","CACULÉ","290500801C",0
"19","CAFARNAUM","290530501C",0
"20","CAMACAN","290560201A",27.32
"21","CAMACAN","290560202A",28.89
"22","CAMACAN","290560203A",23.1
"23","CAMAMU","290580001A",41.4
"24","CAMAÇARI","290570101H",190.8
"25","CANDEIAS","290650101A",205.66
"26","CANDEIAS","290650102A",254.09
"27","CANDEIAS","290650104A",200.02
"28","CANDEIAS","290650105A",156.61
"29","CANDIBA","290660001C",0
"30","CARAÍBAS","290689901C",0
"31","CHORROCHÓ","290770701C",18.4
"32","CURAÇÁ","290990101C",0
"33","CÂNDIDO SALES","290670901C",3.4
"34","ELÍSIO MEDRADO","291030501C",0.2
"35","GANDU","291120401A",10.86
"36","GUANAMBI","291170901C",0
"37","GUARATINGA","291180801A",12.4
"38","IBICOARA","291220201C",11.6
"39","IBOTIRAMA","291320001C",0
"40","IGRAPIÚNA","291345701A",57.2
"41","ILHÉUS","291360601A",28
"42","ILHÉUS","291360602A",17.36
"43","INHAMBUPE","291370501C",14.8
"44","IRECÊ","291460401C",0
"45","ITABERABA","291470301C",14.2
"46","ITABUNA","291480201A",10.09
"47","ITABUNA","291480202A",16.82
"48","ITABUNA","291480202H",13
"49","ITABUNA","291480203A",9.5
"50","ITACARÉ","291490101A",78
"51","ITAGIMIRIM","291530401A",5.34
"52","ITAMARAJU","291560101A",52.6
"53","ITAMBÉ","291580901C",2.2
"54","ITAPETINGA","291640101A",2.39
"55","ITAPETINGA","291640103H",7.6
"56","ITAPICURU","291650001C",0
"57","ITATIM","291685601C",0
"58","ITIRUÇU","291690601C",0
"59","ITORORÓ","291710201A",0
"60","ITORORÓ","291710201C",0
"61","IUIÚ","291733401C",0
"62","JACOBINA","291750801A",16.6
"63","JACOBINA","291750801C",0.4
"64","JACOBINA","291750802A",30.4
"65","JAGUAQUARA","291760701A",17
"66","JAGUAQUARA","291760702A",12
"67","JUAZEIRO","291840701A",0
"68","JUAZEIRO","291840703A",0
"69","JUAZEIRO","291840704A",0
"70","LAJEDINHO","291900901A",3.4
"71","LAJEDO DO TABOCAL","291905801C",0.2
"72","LAPÃO","291915701A",0.8
"73","LAURO DE FREITAS","291920701A",94.22
"74","LAURO DE FREITAS","291920702A",110.13
"75","LAURO DE FREITAS","291920704A",109.33
"76","LAURO DE FREITAS","291920704H",3
"77","LAURO DE FREITAS","291920705A",168.17
"78","LAURO DE FREITAS","291920706A",107.57
"79","LENÇÓIS","291930601C",0
"80","LICÍNIO DE ALMEIDA","291940501C",0
"81","MARAGOGIPE","292060101A",59.79
"82","MEDEIROS NETO","292110401A",29.85
"83","MONTE SANTO","292150001U",45.8
"84","MORPARÁ","292160901C",0
"85","MUNDO NOVO","292210201C",0
"86","NOVA CANAÃ","292270601C",4.8
"87","NOVA ITARANA","292280501C",0
"88","NOVA REDENÇÃO","292285401C",0
"89","NOVA VIÇOSA","292300102A",95.87
"90","NOVA VIÇOSA","292300103A",104.92
"91","PAU BRASIL","292390201A",21.6
"92","PEDRO ALEXANDRE","292420701C",0
"93","PIRITIBA","292480101C",0
"94","PORTO SEGURO","292530301A",78.82
"95","PORTO SEGURO","292530302A",75.37
"96","PORTO SEGURO","292530303A",77.45
"97","PORTO SEGURO","292530304A",66.71
"98","PRADO","292550101A",48.2
"99","QUIXABEIRA","292593101C",5.6
"100","REMANSO","292600401C",0
"101","RIO DO ANTÔNIO","292680601C",0.2
"102","RODELAS","292710101C",0
"103","RUY BARBOSA","292720001C",1.8
"104","SALVADOR","292740801A",172.49
"105","SALVADOR","292740801G",21.2
"106","SALVADOR","292740802A",99.66
"107","SALVADOR","292740802G",100
"108","SALVADOR","292740803A",112.29
"109","SALVADOR","292740803G",77.8
"110","SALVADOR","292740804A",116.15
"111","SALVADOR","292740804G",145.8
"112","SALVADOR","292740805A",176.97
"113","SALVADOR","292740805G",148.6
"114","SALVADOR","292740806A",179.16
"115","SALVADOR","292740807G",70.8
"116","SALVADOR","292740808A",163.21
"117","SALVADOR","292740808G",99
"118","SALVADOR","292740809G",84.8
"119","SALVADOR","292740810A",165.94
"120","SALVADOR","292740810G",149.4
"121","SALVADOR","292740811A",183.17
"122","SALVADOR","292740811G",138.6
"123","SALVADOR","292740812A",154.51
"124","SALVADOR","292740812G",30.8
"125","SALVADOR","292740813G",6.6
"126","SALVADOR","292740814A",146.31
"127","SALVADOR","292740814G",48.6
"128","SALVADOR","292740815A",157.21
"129","SALVADOR","292740815G",112.2
"130","SALVADOR","292740816A",134.38
"131","SALVADOR","292740817A",196.89
"132","SALVADOR","292740818A",165.7
"133","SALVADOR","292740819A",118.8
"134","SALVADOR","292740820A",216.6
"135","SALVADOR","292740821A",128.2
"136","SALVADOR","292740822A",178.6
"137","SALVADOR","292740823A",138
"138","SANTA BÁRBARA","292750701C",16.6
"139","SANTA LUZIA","292805901A",35.4
"140","SANTA TERESINHA","292850501C",0
"141","SANTANÓPOLIS","292830701C",51.4
"142","SANTO AMARO","292860401A",248
"143","SANTO AMARO","292860402A",240.4
"144","SAÚDE","292980001C",0
"145","SENHOR DO BONFIM","293010501A",4.35
"146","SENHOR DO BONFIM","293010501C",0.6
"147","SERRINHA","293050101C",0
"148","SIMÕES FILHO","293070901A",154.8
"149","SIMÕES FILHO","293070902A",199.2
"150","SIMÕES FILHO","293070903A",166.4
"151","SÃO FÉLIX","292900801A",87
"152","SÃO JOSÉ DO JACUÍPE","292937001C",0.2
"153","TANQUE NOVO","293105301C",0
"154","TAPEROÁ","293120201A",0
"155","TAPIRAMUTÁ","293130101C",0
"156","TEOFILÂNDIA","293150901C",35.6
"157","UAUÁ","293200201C",0
"158","UMBURANAS","293245701C",0
"159","VALENÇA","293290301A",58.19
"160","VALENÇA","293290307H",51.4
"161","VITÓRIA DA CONQUISTA","293330701A",9.14
"162","VITÓRIA DA CONQUISTA","293330702A",2.39
"163","VITÓRIA DA CONQUISTA","293330703A",2.8
"164","VITÓRIA DA CONQUISTA","293330704A",2.61
