"","municipio","codEstacao","PrecM"
"1","ABAÍRA","290010801C",20.4
"2","ADUSTINA","290035501C",97
"3","ANAGÉ","290120501C",7.2
"4","ANDARAÍ","290130401C",13.8
"5","ANTÔNIO CARDOSO","290170001C",71
"6","ARACATU","290200501C",9.4
"7","BARRA DA ESTIVA","290280701U",86.2
"8","BARRA DO CHOÇA","290290601C",29.4
"9","BARRO ALTO","290323501C",6.2
"10","BELMONTE","290340901A",173.07
"11","BOA VISTA DO TUPIM","290380501U",14.2
"12","BOM JESUS DA SERRA","290395301C",11
"13","BONITO","290405001C",70.8
"14","BREJÕES","290430801C",22.8
"15","CABACEIRAS DO PARAGUAÇU","290485201C",73.6
"16","CACULÉ","290500801C",8.4
"17","CAETITÉ","290520601U",31.2
"18","CAMACAN","290560201A",139.11
"19","CAMACAN","290560202A",168.14
"20","CAMACAN","290560203A",132.88
"21","CAMAÇARI","290570101H",313.6
"22","CANARANA","290620401C",3.6
"23","CANDEIAS","290650101A",312.3
"24","CANDEIAS","290650104A",281.52
"25","CANDEIAS","290650105A",297.26
"26","CANSANÇÃO","290680801C",10.6
"27","CANUDOS","290682401C",4.4
"28","CAPIM GROSSO","290687301C",15.2
"29","CARAÍBAS","290689901C",10
"30","CASTRO ALVES","290730101C",48
"31","CENTRAL","290760801C",0.4
"32","CHORROCHÓ","290770701C",21.4
"33","CONCEIÇÃO DO COITÉ","290840801C",34.4
"34","CONDEÚBA","290870501C",0.2
"35","CORONEL JOÃO SÁ","290920801C",83.6
"36","CRISÓPOLIS","290960401C",19.4
"37","CÂNDIDO SALES","290670901C",10.8
"38","DOM BASÍLIO","291010701C",9.8
"39","FEIRA DE SANTANA","291080001U",0.4
"40","FÁTIMA","291075001C",35
"41","GANDU","291120401A",74.23
"42","GAVIÃO","291125301C",4.6
"43","IAÇU","291190701C",11.8
"44","IBICOARA","291220201C",80.2
"45","IBITITÁ","291310101U",2.4
"46","ILHÉUS","291360602A",114.75
"47","IPECAETÁ","291380401C",71.6
"48","IPIRÁ","291400001C",57.8
"49","IRAJUBA","291420801C",29.6
"50","IRAMAIA","291430701U",24.4
"51","IRAQUARA","291440601C",19.2
"52","ITABERABA","291470301C",31
"53","ITABUNA","291480201A",0
"54","ITABUNA","291480202A",116.03
"55","ITABUNA","291480202H",118.2
"56","ITABUNA","291480203A",80.11
"57","ITAETÉ","291500701C",24.2
"58","ITAGIMIRIM","291530401A",94.78
"59","ITAMBÉ","291580901C",34.4
"60","ITAPETINGA","291640101A",54.36
"61","ITAPETINGA","291640103H",76.4
"62","ITAPICURU","291650001C",26.2
"63","ITARANTIM","291680701C",72.8
"64","ITATIM","291685601C",6.4
"65","ITORORÓ","291710201A",110.34
"66","ITORORÓ","291710201C",112
"67","JAGUARARI","291770601U",37.8
"68","JEREMOABO","291810001C",115
"69","JUAZEIRO","291840701A",0.8
"70","JUAZEIRO","291840702A",0.8
"71","JUAZEIRO","291840703A",3.2
"72","JUAZEIRO","291840704A",0.8
"73","LAFAIETE COUTINHO","291870401C",30
"74","LAJEDINHO","291900901A",35.6
"75","LAJEDO DO TABOCAL","291905801C",22.6
"76","LAMARÃO","291910801C",11.8
"77","LAPÃO","291915701A",0.6
"78","LAURO DE FREITAS","291920701A",278.99
"79","LAURO DE FREITAS","291920702A",0
"80","LAURO DE FREITAS","291920703A",305.39
"81","LAURO DE FREITAS","291920704H",190.8
"82","LAURO DE FREITAS","291920705A",244.26
"83","LAURO DE FREITAS","291920706A",259.01
"84","LENÇÓIS","291930601C",7.8
"85","LICÍNIO DE ALMEIDA","291940501C",1.6
"86","MACAJUBA","291960301C",50.4
"87","MACARANI","291970201C",1
"88","MACAÚBAS","291980101U",34.4
"89","MAIRI","292010601C",64.8
"90","MANOEL VITORINO","292040301C",0.2
"91","MARACÁS","292050201C",15.4
"92","MARAGOGIPE","292060101A",217.08
"93","MEDEIROS NETO","292110401A",37.46
"94","MORPARÁ","292160901C",0.8
"95","MUCUGÊ","292190601C",76.6
"96","MUNDO NOVO","292210201C",97.2
"97","NAZARÉ","292250801A",266.08
"98","NOVA CANAÃ","292270601C",74.4
"99","NOVA ITARANA","292280501C",40.8
"100","NOVA REDENÇÃO","292285401C",11.6
"101","NOVA VIÇOSA","292300102A",142.57
"102","NOVA VIÇOSA","292300103A",137.94
"103","OLINDINA","292310001C",51.6
"104","OLIVEIRA DOS BREJINHOS","292320901C",0.4
"105","PARATINGA","292370401U",4.2
"106","PAULO AFONSO","292400901C",24.6
"107","PEDRO ALEXANDRE","292420701C",72.6
"108","PIATÃ","292430601C",14
"109","PILÃO ARCADO","292440501U",0.6
"110","PINTADAS","292465201C",14.4
"111","PIRIPÁ","292470201C",1.6
"112","PLANALTINO","292490001C",9.8
"113","PORTO SEGURO","292530301A",217.98
"114","PORTO SEGURO","292530302A",217.4
"115","PORTO SEGURO","292530303A",142.69
"116","PORTO SEGURO","292530304A",267.68
"117","POÇÕES","292510501U",22.6
"118","RAFAEL JAMBEIRO","292595601U",39.2
