"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",31.6
"2","AMÉRICA DOURADA","290115501A",10
"3","AMÉRICA DOURADA","290115501C",19.4
"4","ANTAS","290160101C",50.6
"5","ARACATU","290200501C",12.8
"6","BARRA","290270801C",4.6
"7","BARRA DA ESTIVA","290280701U",46.8
"8","BARRA DO CHOÇA","290290601C",0
"9","BARRO ALTO","290323501C",18.8
"10","BELMONTE","290340901A",0
"11","BIRITINGA","290360701C",99
"12","BOM JESUS DA LAPA","290390401C",30.2
"13","BOQUIRA","290410001C",31.6
"14","BROTAS DE MACAÚBAS","290450601C",34.2
"15","CABACEIRAS DO PARAGUAÇU","290485201C",0
"16","CACHOEIRA","290490201A",0
"17","CAETANOS","290515601C",13.6
"18","CAMACAN","290560201A",85.77
"19","CAMACAN","290560202A",97.95
"20","CAMAMU","290580001A",108.2
"21","CANDEIAS","290650101A",165.45
"22","CANDEIAS","290650102A",297.79
"23","CANDEIAS","290650104A",60.6
"24","CANDEIAS","290650105A",236.32
"25","CAPELA DO ALTO ALEGRE","290685701C",0
"26","CARINHANHA","290710301C",0
"27","CASTRO ALVES","290730101C",53
"28","COCOS","290810101C",3
"29","CORONEL JOÃO SÁ","290920801C",32.8
"30","ELÍSIO MEDRADO","291030501C",29.8
"31","FÁTIMA","291075001C",0.2
"32","GANDU","291120401A",69.3
"33","GAVIÃO","291125301C",75
"34","GENTIO DO OURO","291130301C",58.2
"35","GUAJERU","291165901C",24.8
"36","GUANAMBI","291170901C",3.8
"37","GUARATINGA","291180801A",57.8
"38","IAÇU","291190701C",1.6
"39","IBIASSUCÊ","291200401C",1.2
"40","IBIPITANGA","291250901C",5
"41","IGAPORÃ","291340801C",17.6
"42","IGRAPIÚNA","291345701A",119.8
"43","ILHÉUS","291360601A",155.3
"44","ILHÉUS","291360602A",0
"45","ITABUNA","291480201A",2.4
"46","ITABUNA","291480202A",93.84
"47","ITABUNA","291480202H",42.6
"48","ITABUNA","291480203A",65.05
"49","ITAGIMIRIM","291530401A",42.21
