"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",0
"2","AMÉRICA DOURADA","290115501C",0
"3","ANAGÉ","290120501C",2.2
"4","ANTAS","290160101C",32.6
"5","ANTÔNIO CARDOSO","290170001C",11.4
"6","ARACATU","290200501C",1.6
"7","BANZAÊ","290265801C",0
"8","BARRA DO CHOÇA","290290601C",0
"9","BARRA DO MENDES","290300301C",0
"10","BARRA DO ROCHA","290310201A",0
"11","BARRO ALTO","290323501C",0
"12","BELMONTE","290340901A",161.32
"13","BRUMADO","290460501C",1.8
"14","CAATIBA","290480301C",16.6
"15","CACHOEIRA","290490201A",101.8
"16","CACULÉ","290500801C",0
"17","CAMACAN","290560201A",0
"18","CAMACAN","290560202A",59.68
"19","CAMAMU","290580001A",76.4
"20","CANARANA","290620401C",7.4
"21","CANDEIAS","290650101A",206
"22","CANDEIAS","290650104A",181.93
"23","CANDEIAS","290650105A",203.38
"24","CARAÍBAS","290689901C",1.8
"25","ELÍSIO MEDRADO","291030501C",0
"26","GANDU","291120401A",68.53
"27","GUAJERU","291165901C",0.2
"28","GUANAMBI","291170901C",0
"29","GUARATINGA","291180801A",70.4
"30","IGRAPIÚNA","291345701A",87.8
"31","ILHÉUS","291360601A",86.7
"32","ILHÉUS","291360602A",74.37
"33","ITABUNA","291480202A",42.09
"34","ITABUNA","291480202H",26.6
"35","ITABUNA","291480203A",37.71
"36","ITAGIMIRIM","291530401A",54.29
"37","ITAMARAJU","291560101A",0.4
"38","ITAMBÉ","291580901C",10
"39","ITAPETINGA","291640101A",8.88
"40","ITAPICURU","291650001C",0
"41","ITORORÓ","291710201A",10.73
"42","ITORORÓ","291710201C",0.2
"43","IUIÚ","291733401C",0
"44","JACOBINA","291750801A",21.4
"45","JACOBINA","291750802A",34.4
"46","JAGUAQUARA","291760701A",26.8
"47","JAGUAQUARA","291760702A",18.2
"48","JEQUIÉ","291800101U",10
"49","JUAZEIRO","291840701A",35.4
"50","JUAZEIRO","291840703A",31.2
"51","JUAZEIRO","291840704A",39.6
"52","LAJEDINHO","291900901A",19.4
"53","LAMARÃO","291910801C",88.4
"54","LAPÃO","291915701A",2.4
"55","LAURO DE FREITAS","291920701A",93.22
"56","LAURO DE FREITAS","291920702A",7.31
"57","LAURO DE FREITAS","291920704A",193.28
"58","LAURO DE FREITAS","291920704H",0
"59","LAURO DE FREITAS","291920705A",174.61
"60","LAURO DE FREITAS","291920706A",190.73
"61","MARAGOGIPE","292060101A",73.06
"62","MUCUGÊ","292190601C",17.4
"63","NOVA VIÇOSA","292300102A",240.89
"64","NOVA VIÇOSA","292300103A",225.69
"65","OLINDINA","292310001C",16.2
"66","PAU BRASIL","292390201A",43.8
"67","PEDRO ALEXANDRE","292420701C",0
"68","PIRIPÁ","292470201C",0
"69","PIRITIBA","292480101C",3.8
"70","PLANALTINO","292490001C",11.4
"71","PORTO SEGURO","292530301A",165.17
"72","QUEIMADAS","292580801C",0
"73","REMANSO","292600401C",0
"74","SALVADOR","292740801A",307.5
"75","SALVADOR","292740801G",223.8
"76","SALVADOR","292740802A",263.98
"77","SALVADOR","292740802G",196.4
"78","SALVADOR","292740803A",188.48
"79","SALVADOR","292740803G",206.2
"80","SALVADOR","292740804A",312.93
"81","SALVADOR","292740804G",249.4
"82","SALVADOR","292740805A",260.32
"83","SALVADOR","292740806A",267.17
"84","SALVADOR","292740806G",231.8
"85","SALVADOR","292740807G",207.4
"86","SALVADOR","292740808A",170.97
"87","SALVADOR","292740808G",222
"88","SALVADOR","292740809G",223.2
"89","SALVADOR","292740810A",182.18
"90","SALVADOR","292740810G",266.6
"91","SALVADOR","292740811A",196.14
"92","SALVADOR","292740811G",256.8
"93","SALVADOR","292740812A",191
"94","SALVADOR","292740812G",218
"95","SALVADOR","292740813G",245.8
"96","SALVADOR","292740814A",199.79
"97","SALVADOR","292740814G",207.4
"98","SALVADOR","292740814H",184.2
"99","SALVADOR","292740815A",179.57
"100","SALVADOR","292740815G",253.4
"101","SALVADOR","292740815H",165.6
"102","SALVADOR","292740816A",251.59
"103","SALVADOR","292740816G",243.6
"104","SALVADOR","292740817A",0
"105","SALVADOR","292740818A",182.98
"106","SALVADOR","292740819A",177.6
"107","SALVADOR","292740820A",214.8
"108","SALVADOR","292740821A",191.6
"109","SALVADOR","292740822A",219.8
"110","SALVADOR","292740823A",187.8
"111","SANTA LUZIA","292805901A",48
"112","SANTO AMARO","292860401A",130
"113","SANTO AMARO","292860402A",139
"114","SAÚDE","292980001C",0
"115","SENHOR DO BONFIM","293010501A",9.48
"116","SENHOR DO BONFIM","293010501C",45
"117","SIMÕES FILHO","293070901A",146.6
"118","SIMÕES FILHO","293070902A",212.8
"119","SIMÕES FILHO","293070903A",163
"120","SOBRADINHO","293077401C",40
"121","SÃO FÉLIX","292900801A",87.6
"122","TANHAÇU","293100401U",0.8
"123","TANQUE NOVO","293105301C",0
"124","TAPEROÁ","293120201A",109.2
"125","TAPIRAMUTÁ","293130101C",31.4
"126","TEOFILÂNDIA","293150901C",73
"127","UMBURANAS","293245701C",0
"128","UTINGA","293280401C",18.2
"129","VALENÇA","293290301A",99.45
"130","VALENÇA","293290307H",88.6
"131","VITÓRIA DA CONQUISTA","293330701A",5.17
"132","VITÓRIA DA CONQUISTA","293330702A",6.73
"133","VITÓRIA DA CONQUISTA","293330703A",11.53
"134","VITÓRIA DA CONQUISTA","293330704A",8.51
"135","VITÓRIA DA CONQUISTA","293330705A",6.73
"136","VÁRZEA NOVA","293315801C",9.8
