"","municipio","codEstacao","PrecM"
"1","Camacan","290560201A",104.953076559
"2","Candeias","290650101A",272.672834468
"3","Candeias","290650102A",269.993646742
"4","Candeias","290650103A",249.130070148
"5","Candeias","290650104A",273.976562931
"6","Candeias","290650105A",203.378674233
"7","Itabuna","291480201A",95.399547093
"8","Lauro de Freitas","291920701A",210.900305034
"9","Lauro de Freitas","291920702A",195.271014361
"10","Lauro de Freitas","291920703A",254.198892369
"11","Lauro de Freitas","291920704A",290.173977183
"12","Lauro de Freitas","291920705A",275.624913198
"13","Lauro de Freitas","291920706A",247.691315597
"14","Salvador","292740801A",341.817911036
"15","Salvador","292740802A",262.110280658
"16","Salvador","292740803A",236.431562844
"17","Salvador","292740804A",104.612476289
"18","Salvador","292740805A",358.08840956
"19","Salvador","292740806A",263.712987541
"20","Salvador","292740808A",325.547883583
"21","Salvador","292740810A",312.882612572
"22","Salvador","292740811A",366.65307393
"23","Salvador","292740812A",342.085295143
"24","Salvador","292740814A",322.410062975
"25","Salvador","292740815A",283.228656293
"26","Salvador","292740816A",257.738708921
"27","Salvador","292740817A",342.295890683
"28","Salvador","292740818A",275.267300961
"29","Senhor do Bonfim","293010501A",44.713550628
"30","Vitória da Conquista","293330701A",7.53046
