"","municipio","codEstacao","PrecM"
"1","ABAÍRA","290010801C",0.8
"2","ADUSTINA","290035501C",124.4
"3","AMARGOSA","290100701C",45
"4","AMÉRICA DOURADA","290115501C",3.6
"5","ANDARAÍ","290130401C",3.2
"6","ANTÔNIO CARDOSO","290170001C",78.4
"7","ARACATU","290200501C",0.6
"8","BARRA DA ESTIVA","290280701U",12.8
"9","BARRA DO CHOÇA","290290601C",7.4
"10","BARRO ALTO","290323501C",0.8
"11","BELMONTE","290340901A",281.36
"12","BOA VISTA DO TUPIM","290380501U",9.2
"13","BOM JESUS DA SERRA","290395301C",2.6
"14","BONITO","290405001C",58.6
"15","BREJÕES","290430801C",21.8
"16","CABACEIRAS DO PARAGUAÇU","290485201C",64.8
"17","CALDEIRÃO GRANDE","290550301C",27.6
"18","CAMACAN","290560202A",66.59
"19","CAMACAN","290560203A",65.56
"20","CAMAÇARI","290570101H",218.8
"21","CANARANA","290620401C",2.2
"22","CANDEIAS","290650101A",111.14
"23","CANDEIAS","290650102A",173.76
"24","CANDEIAS","290650103A",151.24
"25","CANDEIAS","290650104A",0.4
"26","CANDEIAS","290650105A",3.94
"27","CANDIBA","290660001C",1.4
"28","CANSANÇÃO","290680801C",55.2
"29","CANUDOS","290682401C",27.6
"30","CAPIM GROSSO","290687301C",26.2
"31","CARAÍBAS","290689901C",1.8
"32","CASTRO ALVES","290730101C",44.2
"33","CENTRAL","290760801C",2.2
"34","CHORROCHÓ","290770701C",59.8
"35","COCOS","290810101C",0.2
"36","CONCEIÇÃO DO COITÉ","290840801C",66.2
"37","CORONEL JOÃO SÁ","290920801C",43.6
"38","CURAÇÁ","290990101C",8.4
"39","EUCLIDES DA CUNHA","291070101C",3.6
"40","FEIRA DE SANTANA","291080001U",73.8
"41","FÁTIMA","291075001C",140.8
"42","GANDU","291120401A",30.23
"43","GAVIÃO","291125301C",24
"44","IAÇU","291190701C",5.4
"45","IBICOARA","291220201C",26.8
"46","IBITITÁ","291310101U",2.6
"47","ILHÉUS","291360602A",79.16
"48","IPECAETÁ","291380401C",59.4
"49","IPIRÁ","291400001C",88.8
"50","IRAJUBA","291420801C",11.2
"51","IRAMAIA","291430701U",6.8
"52","IRAQUARA","291440601C",5.8
"53","IRECÊ","291460401C",10.4
"54","ITABUNA","291480202A",50.45
"55","ITABUNA","291480202H",41.2
"56","ITABUNA","291480203A",31.03
"57","ITAETÉ","291500701C",2
"58","ITAGIMIRIM","291530401A",55.71
"59","ITAMBÉ","291580901C",8
"60","ITAPETINGA","291640101A",18.6
"61","ITAPETINGA","291640103H",24.8
"62","ITAPICURU","291650001C",213.6
"63","ITARANTIM","291680701C",7.6
"64","ITATIM","291685601C",5.6
"65","ITIRUÇU","291690601C",9.8
"66","ITIÚBA","291700301C",59.6
"67","ITORORÓ","291710201A",14.96
"68","ITORORÓ","291710201C",18.4
"69","JACOBINA","291750801C",69
"70","JAGUAQUARA","291760701C",11.6
"71","JAGUARARI","291770601U",58.2
"72","JEQUIÉ","291800101U",7.2
"73","JEREMOABO","291810001C",91
"74","JOÃO DOURADO","291835701C",10
"75","JUAZEIRO","291840701A",0.6
"76","JUAZEIRO","291840702A",0
"77","JUAZEIRO","291840703A",0.6
"78","JUAZEIRO","291840704A",0.2
"79","LAFAIETE COUTINHO","291870401C",11.6
"80","LAJEDINHO","291900901A",0.2
"81","LAJEDO DO TABOCAL","291905801C",19.4
"82","LAMARÃO","291910801C",94.2
"83","LAPÃO","291915701A",6
"84","LAURO DE FREITAS","291920701A",222.59
"85","LAURO DE FREITAS","291920702A",233.09
"86","LAURO DE FREITAS","291920703A",289.76
"87","LAURO DE FREITAS","291920704A",204.58
"88","LAURO DE FREITAS","291920704H",245.4
"89","LAURO DE FREITAS","291920705A",264.29
"90","LAURO DE FREITAS","291920706A",302.74
"91","LENÇÓIS","291930601C",7.2
"92","MACAJUBA","291960301C",89.8
"93","MACURURÉ","291990001U",64
"94","MAIRI","292010601C",129.2
"95","MANOEL VITORINO","292040301C",1.4
"96","MARACÁS","292050201C",13.6
"97","MARAGOGIPE","292060101A",1.18
"98","MIGUEL CALMON","292120301C",127.2
"99","MIRANGABA","292140101C",16
"100","MUCUGÊ","292190601C",15.6
"101","MUNDO NOVO","292210201C",50.4
"102","NAZARÉ","292250801A",3.79
"103","NOVA CANAÃ","292270601C",34.4
"104","NOVA ITARANA","292280501C",10.4
"105","NOVA REDENÇÃO","292285401C",0.6
"106","NOVA VIÇOSA","292300102A",107.01
"107","NOVA VIÇOSA","292300103A",108.51
"108","OLINDINA","292310001C",185.4
"109","PARATINGA","292370401U",1
"110","PAULO AFONSO","292400901C",50.6
"111","PEDRO ALEXANDRE","292420701C",40.6
"112","PIATÃ","292430601C",50.4
"113","PILÃO ARCADO","292440501U",0.6
"114","PINTADAS","292465201C",46
"115","PLANALTINO","292490001C",8.8
"116","PLANALTO","292500601C",0.4
