"","municipio","codEstacao","PrecM"
"1","BELMONTE","290340901A",185.82
"2","BIRITINGA","290360701C",167.4
"3","CAMACAN","290560201A",117.22
"4","CAMACAN","290560202A",128.32
"5","CAMACAN","290560203A",112.97
"6","CANDEIAS","290650101A",449.61
"7","CANDEIAS","290650102A",506.23
"8","CANDEIAS","290650103A",503.96
"9","CANDEIAS","290650104A",464.01
"10","CANDEIAS","290650105A",385.08
"11","CANUDOS","290682401C",71.4
"12","CONCEIÇÃO DO COITÉ","290840801C",30.6
"13","CORONEL JOÃO SÁ","290920801C",93.2
"14","CRISÓPOLIS","290960401C",160
"15","EUCLIDES DA CUNHA","291070101C",131.2
"16","FÁTIMA","291075001C",223.2
"17","GANDU","291120401A",73.38
"18","ILHÉUS","291360601A",149.03
"19","ILHÉUS","291360602A",144
"20","ITABUNA","291480201A",49.36
"21","ITABUNA","291480202A",51.29
"22","ITABUNA","291480203A",49.95
"23","ITAGIMIRIM","291530401A",58.27
"24","ITAPETINGA","291640101A",11.94
"25","ITAPICURU","291650001C",160.2
"26","ITORORÓ","291710201A",35.29
"27","JEREMOABO","291810001C",112.4
"28","LAMARÃO","291910801C",91.4
"29","LAURO DE FREITAS","291920701A",802.63
"30","LAURO DE FREITAS","291920702A",501.33
"31","LAURO DE FREITAS","291920703A",613.57
"32","LAURO DE FREITAS","291920704A",355.18
"33","LAURO DE FREITAS","291920705A",521.97
"34","LAURO DE FREITAS","291920706A",530.94
"35","MARAGOGIPE","292060101A",364.3
"36","MEDEIROS NETO","292110401A",35.15
"37","NAZARÉ","292250801A",411.68
"38","NOVA VIÇOSA","292300102A",200.87
"39","NOVA VIÇOSA","292300103A",215.28
"40","OLINDINA","292310001C",137.4
"41","PORTO SEGURO","292530301A",191.95
"42","PORTO SEGURO","292530302A",190.75
"43","PORTO SEGURO","292530303A",358.71
"44","PORTO SEGURO","292530304A",214.09
"45","RIACHÃO DO JACUÍPE","292630101U",100.8
"46","SALVADOR","292740801A",684.78
"47","SALVADOR","292740802A",449.14
"48","SALVADOR","292740803A",585.34
"49","SALVADOR","292740804A",201.97
"50","SALVADOR","292740805A",640.5
"51","SALVADOR","292740806A",465.04
"52","SALVADOR","292740808A",581.2
"53","SALVADOR","292740810A",697.67
"54","SALVADOR","292740811A",593.3
"55","SALVADOR","292740812A",745.97
"56","SALVADOR","292740814A",594.94
"57","SALVADOR","292740815A",607.48
"58","SALVADOR","292740816A",647.61
"59","SALVADOR","292740817A",632.88
"60","SALVADOR","292740818A",504.03
"61","SANTA CRUZ CABRÁLIA","292770501A",156.63
"62","SENHOR DO BONFIM","293010501A",78.76
"63","SERRINHA","293050101C",122.8
"64","TEOFILÂNDIA","293150901C",100.8
"65","UAUÁ","293200201C",31.8
"66","VALENÇA","293290301A",272.63
"67","VITÓRIA DA CONQUISTA","293330701A",13.33
"68","VITÓRIA DA CONQUISTA","293330702A",10.4
"69","VITÓRIA DA CONQUISTA","293330703A",11.37
"70","VITÓRIA DA CONQUISTA","293330704A",7.84
"71","VITÓRIA DA CONQUISTA","293330705A",14.43
