"","municipio","codEstacao","PrecM"
"1","ABARÉ","290020701C",0
"2","ABAÍRA","290010801C",25
"3","ADUSTINA","290035501C",28
"4","AMARGOSA","290100701C",92.6
"5","AMÉRICA DOURADA","290115501A",1.6
"6","AMÉRICA DOURADA","290115501C",5.8
"7","ANAGÉ","290120501C",0
"8","ANDARAÍ","290130401C",23.4
"9","ANTAS","290160101C",12.4
"10","ANTÔNIO CARDOSO","290170001C",159
"11","ARACI","290210401U",0
"12","BANZAÊ","290265801C",40.6
"13","BARRA","290270801C",0
"14","BARRA DA ESTIVA","290280701U",29.6
"15","BARRA DO CHOÇA","290290601C",49
"16","BARRA DO MENDES","290300301C",4.6
"17","BARRA DO ROCHA","290310201A",121.4
"18","BARRO ALTO","290323501C",0.2
"19","BELMONTE","290340901A",358.32
"20","BIRITINGA","290360701C",114.2
"21","BOA VISTA DO TUPIM","290380501U",26.4
"22","BOM JESUS DA LAPA","290390401C",0
"23","BONINAL","290400101C",0.2
"24","BONITO","290405001C",47
"25","BOQUIRA","290410001C",14.8
"26","BREJOLÂNDIA","290440701U",8.8
"27","BREJÕES","290430801C",55.8
"28","BRUMADO","290460501C",0
"29","CAATIBA","290480301C",45
"30","CABACEIRAS DO PARAGUAÇU","290485201C",86.2
"31","CACHOEIRA","290490201A",258.8
"32","CACULÉ","290500801C",15.8
"33","CAETANOS","290515601C",0
"34","CAETITÉ","290520601U",15.8
"35","CAFARNAUM","290530501C",2.4
"36","CALDEIRÃO GRANDE","290550301C",0
"37","CAMACAN","290560201A",216.95
"38","CAMACAN","290560202A",2.95
"39","CAMACAN","290560203A",221.82
"40","CAMAMU","290580001A",202.4
"41","CAMAÇARI","290570101H",69.8
"42","CAMPO ALEGRE DE LOURDES","290590901C",0
"43","CAMPO FORMOSO","290600601C",0
"44","CANARANA","290620401C",1.8
"45","CANDEIAS","290650101A",234.09
"46","CANDEIAS","290650104A",10.25
"47","CANDEIAS","290650105A",184.74
"48","CANDIBA","290660001C",0.4
"49","CANSANÇÃO","290680801C",0
"50","CANUDOS","290682401C",17.6
"51","CAPELA DO ALTO ALEGRE","290685701C",23
"52","CAPIM GROSSO","290687301C",52.8
"53","CARAVELAS","290690701A",78.4
"54","CARAÍBAS","290689901C",8.8
"55","CASTRO ALVES","290730101C",67.4
"56","CENTRAL","290760801C",0.2
"57","CHORROCHÓ","290770701C",2
"58","CORONEL JOÃO SÁ","290920801C",38
"59","CURAÇÁ","290990101C",18.4
"60","CÂNDIDO SALES","290670901C",1.8
"61","CÍCERO DANTAS","290780601C",60
"62","DOM BASÍLIO","291010701C",20.4
"63","ELÍSIO MEDRADO","291030501C",116.8
"64","EUCLIDES DA CUNHA","291070101C",8.6
"65","FÁTIMA","291075001C",7.2
"66","GANDU","291120401A",108.34
"67","GAVIÃO","291125301C",49.4
"68","GLÓRIA","291140201C",9.2
"69","GUANAMBI","291170901C",7.6
"70","GUARATINGA","291180801A",88.2
"71","HELIÓPOLIS","291185701C",58.4
"72","IAÇU","291190701C",0
"73","IBIASSUCÊ","291200401C",0
"74","IBICOARA","291220201C",79
"75","IBIPITANGA","291250901C",0.2
"76","IBITIARA","291300201C",9.4
"77","IBITITÁ","291310101U",16.2
"78","IBOTIRAMA","291320001C",0
"79","IGRAPIÚNA","291345701A",184.8
"80","ILHÉUS","291360601A",229.7
"81","ILHÉUS","291360602A",187.42
"82","INHAMBUPE","291370501C",61.2
"83","IPECAETÁ","291380401C",137.6
"84","IPIRÁ","291400001C",22.8
"85","IRAJUBA","291420801C",14.4
"86","IRAQUARA","291440601C",7.8
"87","IRECÊ","291460401C",2
"88","ITABERABA","291470301C",32
"89","ITABUNA","291480201A",10.37
"90","ITABUNA","291480202A",180.25
"91","ITABUNA","291480202H",160.8
"92","ITABUNA","291480203A",134.67
"93","ITACARÉ","291490101A",311.6
"94","ITAETÉ","291500701C",25.2
"95","ITAGIMIRIM","291530401A",109.42
"96","ITAMARAJU","291560101A",95
"97","ITAMBÉ","291580901C",0
"98","ITAPETINGA","291640101A",47.01
"99","ITAPETINGA","291640103H",58.6
"100","ITAPICURU","291650001C",0.4
"101","ITIRUÇU","291690601C",37.8
"102","ITIÚBA","291700301C",71.2
"103","ITORORÓ","291710201A",85.47
"104","ITORORÓ","291710201C",54.6
"105","IUIÚ","291733401C",0
"106","JACOBINA","291750801A",38.2
"107","JACOBINA","291750801C",48
"108","JACOBINA","291750802A",86.4
"109","JAGUAQUARA","291760701A",58.8
"110","JAGUAQUARA","291760701C",46.6
"111","JAGUAQUARA","291760702A",54.2
"112","JAGUARARI","291770601U",44.2
"113","JEREMOABO","291810001C",5.4
"114","JOÃO DOURADO","291835701C",0.8
"115","JUAZEIRO","291840701A",9.6
"116","JUAZEIRO","291840703A",8.4
"117","JUAZEIRO","291840704A",4
"118","LAJEDINHO","291900901A",41.2
"119","LAJEDO DO TABOCAL","291905801C",30.2
"120","LAMARÃO","291910801C",55.8
"121","LAPÃO","291915701A",6.8
"122","LAURO DE FREITAS","291920701A",50.45
"123","LAURO DE FREITAS","291920702A",0
"124","LAURO DE FREITAS","291920703A",172.83
"125","LAURO DE FREITAS","291920704A",137.56
"126","LAURO DE FREITAS","291920704H",78
"127","LAURO DE FREITAS","291920705A",216.45
"128","LAURO DE FREITAS","291920706A",224.73
"129","LENÇÓIS","291930601C",5.4
"130","LIVRAMENTO DE NOSSA SENHORA","291950401U",41.6
"131","MACAJUBA","291960301C",15.8
"132","MAIRI","292010601C",0
"133","MANOEL VITORINO","292040301C",14.8
"134","MARACÁS","292050201C",40.8
"135","MARAGOGIPE","292060101A",243.98
"136","MATINA","292105401C",0
"137","MEDEIROS NETO","292110401A",37.4
"138","MIGUEL CALMON","292120301C",0
"139","MORPARÁ","292160901C",0
"140","MORRO DO CHAPÉU","292170801U",1.4
"141","MORTUGABA","292180701C",27.8
"142","MUNDO NOVO","292210201C",24.6
"143","NAZARÉ","292250801A",266.81
"144","NOVA CANAÃ","292270601C",13
"145","NOVA FÁTIMA","292273001C",73.6
"146","NOVA ITARANA","292280501C",13.6
"147","NOVA REDENÇÃO","292285401C",19.8
"148","NOVA SOURE","292290401U",0
"149","NOVA VIÇOSA","292300102A",0.79
"150","NOVA VIÇOSA","292300103A",161.67
"151","OLINDINA","292310001C",31
"152","OLIVEIRA DOS BREJINHOS","292320901C",1.6
"153","PALMAS DE MONTE ALTO","292340701U",14.6
"154","PALMEIRAS","292350601C",10.2
"155","PARAMIRIM","292360501C",14
"156","PARATINGA","292370401U",15.6
"157","PARIPIRANGA","292380301C",5.8
"158","PAU BRASIL","292390201A",153.4
"159","PAULO AFONSO","292400901C",18.2
"160","PEDRO ALEXANDRE","292420701C",37.8
"161","PIATÃ","292430601C",91.4
"162","PILÃO ARCADO","292440501U",0
"163","PIRITIBA","292480101C",19.4
"164","PLANALTINO","292490001C",20.8
"165","PLANALTO","292500601C",51.4
"166","PORTO SEGURO","292530301A",254.02
"167","PORTO SEGURO","292530302A",384.02
"168","PORTO SEGURO","292530303A",349.38
"169","PORTO SEGURO","292530304A",85.03
"170","POÇÕES","292510501U",44.8
"171","PRADO","292550101A",138.2
"172","PRESIDENTE JÂNIO QUADROS","292570901U",9
"173","PÉ DE SERRA","292405801C",59.8
"174","QUEIMADAS","292580801C",0
"175","QUIJINGUE","292590701C",40.6
"176","QUIXABEIRA","292593101C",65.6
"177","REMANSO","292600401C",0
"178","RETIROLÂNDIA","292610301C",68
"179","RIACHO DE SANTANA","292640001C",4.6
"180","RIBEIRA DO POMBAL","292660801U",12.8
"181","RIO DO PIRES","292690501C",1.6
"182","RODELAS","292710101C",7.4
"183","RUY BARBOSA","292720001C",0
"184","SALVADOR","292740801A",244.32
"185","SALVADOR","292740802A",228.63
"186","SALVADOR","292740803A",189.7
"187","SALVADOR","292740804A",124.31
"188","SALVADOR","292740805A",168.47
"189","SALVADOR","292740806A",196.76
