"","municipio","codEstacao","PrecM"
"1","ACAUÃ","220005301U",0
"2","ALTO LONGÁ","220030101A",1.2
"3","ALVORADA DO GURGUÉIA","220045901C",0
"4","AVELINO LOPES","220110101C",0
"5","BARRAS","220120001A",25.28
"6","BATALHA","220150701A",8.4
"7","BELA VISTA DO PIAUÍ","220155601C",0
"8","BETÂNIA DO PIAUÍ","220173901C",1.4
"9","BOM JESUS","220190301U",0
"10","BOQUEIRÃO DO PIAUÍ","220194501A",10.4
"11","BURITI DOS LOPES","220200001A",19.4
"12","BURITI DOS MONTES","220202601C",0
"13","CAJUEIRO DA PRAIA","220208301A",0
"14","CAMPO MAIOR","220220801A",21.59
"15","CANTO DO BURITI","220230701C",0
"16","CASTELO DO PIAUÍ","220260401A",0
"17","CASTELO DO PIAUÍ","220260401C",0
"18","CAXINGÓ","220265301A",0.4
"19","COCAL","220270301A",7.4
"20","CURIMATÁ","220320601C",0
"21","CURRAIS","220323001C",0
"22","ESPERANTINA","220370101A",2.96
"23","FARTURA DO PIAUÍ","220375001C",0
"24","FLORESTA DO PIAUÍ","220385901C",0
"25","FLORIANO","220390901A",0
"26","FLORIANO","220390902A",0
"27","FRONTEIRAS","220430301C",0
"28","ILHA GRANDE","220465901A",4.2
"29","INHUMA","220470901C",0
"30","IPIRANGA DO PIAUÍ","220480801U",0
"31","JACOBINA DO PIAUÍ","220515101C",0
"32","LAGOA DO BARRO DO PIAUÍ","220556501C",0.4
"33","MANOEL EMÍDIO","220590401C",0
"34","MASSAPÊ DO PIAUÍ","220605001C",0
"35","MATIAS OLÍMPIO","220610001A",0.6
"36","MIGUEL ALVES","220620901A",3.4
"37","NAZARÉ DO PIAUÍ","220670401C",0
"38","NOVA SANTA RITA","220795901C",0
"39","OEIRAS","220700901C",0
"40","PADRE MARCOS","220720701C",0
"41","PARNAÍBA","220770201A",4.6
"42","PARNAÍBA","220770202A",3
"43","PARNAÍBA","220770203A",7
"44","PATOS DO PIAUÍ","220777701C",0
"45","PAULISTANA","220780101C",0.8
"46","PEDRO II","220790001U",0
"47","PICOS","220800701C",0.2
"48","PIMENTEIRAS","220810601C",0
"49","PIRACURUCA","220830401A",0.2
"50","PIRACURUCA","220830401C",0
"51","SANTA CRUZ DO PIAUÍ","220910401C",0.2
"52","SANTA CRUZ DOS MILAGRES","220915301A",11
"53","SANTA ROSA DO PIAUÍ","220937701C",0
"54","SANTO INÁCIO DO PIAUÍ","220950001C",0
"55","SEBASTIÃO LEAL","221063101C",0
"56","SIMÕES","221070601C",0
"57","SÃO FRANCISCO DE ASSIS DO PIAUÍ","220965801C",0
"58","SÃO JOSÉ DO DIVINO","221005201A",0
"59","SÃO JOÃO DA FRONTEIRA","220987201C",0.4
"60","SÃO JOÃO DO PIAUÍ","221000301C",0
"61","SÃO JULIÃO","221030001C",1.4
"62","SÃO LOURENÇO DO PIAUÍ","221035901C",0
"63","SÃO RAIMUNDO NONATO","221060701C",0
"64","TERESINA","221100101A",39.8
"65","TERESINA","221100103A",10.8
"66","TERESINA","221100104A",22.4
"67","UNIÃO","221110001A",29.2
"68","URUÇUÍ","221120901A",0
"69","WALL FERRAZ","221170401C",0
