;municipio;codEstacao;PrecM
abr/15;ABREU E LIMA;260005401A;440,7
abr/15;BARREIROS;260140901A;14,82
abr/15;BARREIROS;260140902A;15,83
abr/15;BELÉM DE MARIA;260150802A;10,63
abr/15;BEZERROS;260190401A;6,11
abr/15;CABO DE SANTO AGOSTINHO;260290202A;16,96
abr/15;CABO DE SANTO AGOSTINHO;260290203A;18,21
abr/15;CABO DE SANTO AGOSTINHO;260290204A;9,28
abr/15;CABO DE SANTO AGOSTINHO;260290205A;63,88
abr/15;CABROBÓ;260300901A;22,47
abr/15;CACHOEIRINHA;260310801A;53,4
abr/15;CAMARAGIBE;260345401A;9,08
abr/15;CAMARAGIBE;260345402A;44,44
abr/15;CAMARAGIBE;260345403A;47,84
abr/15;CAMARAGIBE;260345404A;49,9
abr/15;CAMARAGIBE;260345405A;3,35
abr/15;CAMARAGIBE;260345406A;16,42
abr/15;CARUARU;260410601A;4,73
abr/15;CARUARU;260410602A;17,79
abr/15;CARUARU;260410603A;43,06
abr/15;CARUARU;260410604A;2,38
abr/15;CARUARU;260410605A;25,64
abr/15;CARUARU;260410606A;5,35
abr/15;CARUARU;260410607A;2
abr/15;CATENDE;260420501A;20,76
abr/15;CATENDE;260420502A;0,6
abr/15;CATENDE;260420503A;12,67
abr/15;CORRENTES;260470001A;21,7
abr/15;CORTÊS;260480901A;8,91
abr/15;ESCADA;260520201A;18,28
abr/15;GAMELEIRA;260590501A;5,76
abr/15;IBIMIRIM;260660601A;48,34
abr/15;IGARASSU;260680402A;73,87
abr/15;IGARASSU;260680403A;40,43
abr/15;IGARASSU;260680404A;43,89
abr/15;IGARASSU;260680405A;41,6
abr/15;IPOJUCA;260720801A;14,83
abr/15;IPOJUCA;260720802A;26,61
abr/15;IPOJUCA;260720803A;28,85
abr/15;IPOJUCA;260720804A;28,7
abr/15;IPUBI;260730701A;66,49
abr/15;IPUBI;260730702A;123,28
abr/15;JABOATÃO DOS GUARARAPES;260790101A;0
abr/15;JABOATÃO DOS GUARARAPES;260790102A;36,85
abr/15;JABOATÃO DOS GUARARAPES;260790103A;13,15
abr/15;JABOATÃO DOS GUARARAPES;260790104A;46,78
abr/15;JABOATÃO DOS GUARARAPES;260790106A;25,83
abr/15;JABOATÃO DOS GUARARAPES;260790107A;0,2
abr/15;JABOATÃO DOS GUARARAPES;260790108A;35,17
abr/15;JABOATÃO DOS GUARARAPES;260790109A;27,56
abr/15;JABOATÃO DOS GUARARAPES;260790110A;22,4
abr/15;JAQUEIRA;260795001A;0,2
abr/15;JOAQUIM NABUCO;260820601A;14,77
abr/15;JUREMA;260840401A;28,2
abr/15;LAGOA GRANDE;260875001A;47,85
abr/15;MARAIAL;260920401A;43,87
abr/15;MARAIAL;260920402A;12,2
abr/15;MORENO;260940201A;9,7
abr/15;MORENO;260940202A;41,42
abr/15;NAZARÉ DA MATA;260950101A;18,73
abr/15;NAZARÉ DA MATA;260950102A;16,2
abr/15;NAZARÉ DA MATA;260950103A;16,82
abr/15;OLINDA;260960001A;37,28
abr/15;OLINDA;260960002A;50,44
abr/15;OLINDA;260960003A;69,57
abr/15;OLINDA;260960004A;67,61
abr/15;OLINDA;260960005A;59,79
abr/15;OROCÓ;260980801A;46,87
abr/15;PALMARES;261000401A;0,8
abr/15;PALMARES;261000402A;3,36
abr/15;PAULISTA;261070702A;35,85
abr/15;PAULISTA;261070703A;50,72
abr/15;PAULISTA;261070704A;117,25
abr/15;PAULISTA;261070705A;112,18
abr/15;PAULISTA;261070706A;43,69
abr/15;POÇÃO;261120001A;200,6
abr/15;QUIPAPÁ;261150701A;65,97
abr/15;QUIPAPÁ;261150702A;22,14
abr/15;QUIPAPÁ;261150703A;13,45
abr/15;RECIFE;261160601A;41,23
abr/15;RECIFE;261160603A;53,64
abr/15;RECIFE;261160604A;57,73
abr/15;RECIFE;261160605A;35,51
abr/15;RECIFE;261160606A;41,4
abr/15;RECIFE;261160607A;61,2
abr/15;RECIFE;261160608A;39,9
abr/15;RECIFE;261160609A;44,63
abr/15;RECIFE;261160610A;71,19
abr/15;RECIFE;261160612A;40,29
abr/15;RECIFE;261160613A;58,27
abr/15;RECIFE;261160614A;66,75
abr/15;RECIFE;261160615A;0,2
abr/15;RECIFE;261160616A;54,54
abr/15;RECIFE;261160617A;56,12
abr/15;RECIFE;261160618A;0,2
abr/15;RECIFE;261160619A;40,3
abr/15;RECIFE;261160621A;48,4
abr/15;RECIFE;261160622A;0,4
abr/15;RIBEIRÃO;261180401A;0,81
abr/15;RIO FORMOSO;261190301A;10,83
abr/15;RIO FORMOSO;261190302A;5,97
abr/15;SANHARÓ;261240601A;21,2
abr/15;SIRINHAÉM;261420401A;6,2
abr/15;SÃO BENEDITO DO SUL;261290101A;67,73
abr/15;SÃO JOAQUIM DO MONTE;261330501A;18,54
abr/15;SÃO LOURENÇO DA MATA;261370101A;35,2
abr/15;SÃO LOURENÇO DA MATA;261370102A;35,67
abr/15;SÃO LOURENÇO DA MATA;261370103A;17,18
abr/15;SÃO LOURENÇO DA MATA;261370104A;47,2
abr/15;VICÊNCIA;261630801A;8,3
abr/15;VITÓRIA DE SANTO ANTÃO;261640702A;8,3
abr/15;VITÓRIA DE SANTO ANTÃO;261640703A;12,07
abr/15;VITÓRIA DE SANTO ANTÃO;261640704A;12,1
abr/15;XEXÉU;261650601A;6,51
abr/15;ÁGUA PRETA;260040101A;2,97
abr/15;ÁGUAS BELAS;260050001A;55,68
abr/15;ÁGUAS BELAS;260050002A;47,88
