;municipio;codEstacao;PrecM
197;RECIFE;261160609A;180,8
198;RECIFE;261160610A;243,82
199;RECIFE;261160613A;259
200;RECIFE;261160614A;256,35
201;RECIFE;261160615A;136
202;RECIFE;261160617A;178,69
203;RECIFE;261160618A;201,94
204;RECIFE;261160619A;259,35
205;RECIFE;261160620A;191,6
206;RECIFE;261160621A;138,2
207;RECIFE;261160622A;215
208;RECIFE;261160623A;170,93
209;RIBEIRÃO;261180401A;114,04
210;RIBEIRÃO;261180402A;126,57
211;RIO FORMOSO;261190301A;216,61
212;RIO FORMOSO;261190302A;0,6
213;RIO FORMOSO;261190303A;246,79
214;SAIRÉ;261200001A;102,8
215;SALGADINHO;261210901C;13,6
216;SALOÁ;261230701A;36,9
217;SANHARÓ;261240601A;116,2
218;SANHARÓ;261240601C;39,4
219;SANHARÓ;261240602A;111,73
220;SANTA CRUZ DA BAIXA VERDE;261247101A;6,2
221;SANTA CRUZ DO CAPIBARIBE;261250501A;27,92
222;SANTA CRUZ DO CAPIBARIBE;261250501U;32,8
223;SANTA MARIA DO CAMBUCÁ;261270301A;0,2
224;SERRA TALHADA;261390901C;162,4
225;SERRITA;261400601A;126,09
226;SERRITA;261400601U;8
227;SERTÂNIA;261410501A;23,11
228;SERTÂNIA;261410501C;88,8
229;SERTÂNIA;261410502C;1,4
230;SIRINHAÉM;261420401A;177,55
231;SIRINHAÉM;261420402A;199,73
232;SÃO BENEDITO DO SUL;261290101A;78,91
233;SÃO BENEDITO DO SUL;261290102A;82,4
234;SÃO BENTO DO UNA;261300801C;111,6
235;SÃO CAITANO;261310701A;58,77
236;SÃO JOAQUIM DO MONTE;261330501A;55,65
237;SÃO JOAQUIM DO MONTE;261330502A;93,76
238;SÃO JOSÉ DA COROA GRANDE;261340401A;314,7
239;SÃO JOSÉ DO BELMONTE;261350301A;125,14
240;SÃO JOSÉ DO BELMONTE;261350302A;109,09
241;SÃO JOSÉ DO EGITO;261360201C;0,2
242;SÃO JOÃO;261320601A;27,2
243;SÃO LOURENÇO DA MATA;261370101A;29,97
244;SÃO LOURENÇO DA MATA;261370102A;116,07
245;SÃO LOURENÇO DA MATA;261370103A;133,38
246;SÃO VICENTE FERRER;261380001A;114,92
247;TACAIMBÓ;261470901A;62,6
248;TACAIMBÓ;261470902A;67,72
249;TACARATU;261480801C;38
250;TAMANDARÉ;261485701A;155,99
251;TAMANDARÉ;261485702A;287,82
252;TAQUARITINGA DO NORTE;261500301C;12,6
253;TERRA NOVA;261520101A;50,52
254;TERRA NOVA;261520101C;5,4
255;TIMBAÚBA;261530001A;114,63
256;TIMBAÚBA;261530002A;130,84
257;TORITAMA;261540901A;93,49
258;TRACUNHAÉM;261550801A;71,42
259;TRIUNFO;261570601A;244,64
260;TUPARETAMA;261590401C;1,4
261;VENTUROSA;261600101C;0
262;VICÊNCIA;261630801A;114,77
263;VITÓRIA DE SANTO ANTÃO;261640702A;62,37
264;VITÓRIA DE SANTO ANTÃO;261640703A;0
265;VITÓRIA DE SANTO ANTÃO;261640704A;62,04
266;VITÓRIA DE SANTO ANTÃO;261640705A;83,06
267;XEXÉU;261650601A;110,44
268;XEXÉU;261650602A;121,29
269;ÁGUA PRETA;260040101A;26,43
270;ÁGUA PRETA;260040102A;120,64
271;ÁGUAS BELAS;260050001A;20,68
272;ÁGUAS BELAS;260050002A;9,09
