"","municipio","codEstacao","PrecM"
"1","ARAPIRACA","270030001C",264
"2","BARRA DE SÃO MIGUEL","270060701A",410.87
"3","BRANQUINHA","270110001A",20.4
"4","CAMPESTRE","270135701A",359.2
"5","COLÔNIA LEOPOLDINA","270210801A",354.4
"6","CORURIPE","270230602A",327.4
"7","CORURIPE","270230603A",357
"8","CRAÍBAS","270235501C",149.4
"9","ESTRELA DE ALAGOAS","270255301C",142.8
"10","FELIZ DESERTO","270270201A",426.6
"11","INHAPI","270330401C",85.4
"12","JOAQUIM GOMES","270380901A",343.4
"13","LIMOEIRO DE ANADIA","270420301A",259.6
"14","MACEIÓ","270430202A",402.29
"15","MACEIÓ","270430203A",427.68
"16","MACEIÓ","270430205A",0
"17","MACEIÓ","270430207A",411.08
"18","MACEIÓ","270430209A",416.85
"19","MACEIÓ","270430210A",361.73
"20","MACEIÓ","270430211A",255.5
"21","MACEIÓ","270430213A",160.2
"22","MACEIÓ","270430216A",410
"23","MACEIÓ","270430217A",462.4
"24","MACEIÓ","270430218A",392
"25","MARAGOGI","270450001A",304.57
"26","MARAVILHA","270460901C",92
"27","MARECHAL DEODORO","270470801A",448.31
"28","MATRIZ DE CAMARAGIBE","270510101A",349.8
"29","PARIPUEIRA","270644801A",423
"30","PAULO JACINTO","270660401A",212.95
"31","PIRANHAS","270710701C",0
"32","QUEBRANGULO","270760201A",235.48
"33","SANTANA DO IPANEMA","270800601U",187.6
"34","SANTANA DO MUNDAÚ","270810501A",269.49
"35","SATUBA","270890701A",386.02
"36","SÃO JOSÉ DA TAPERA","270840201C",111.2
"37","SÃO LUÍS DO QUITUNDE","270850101A",294.2
"38","SÃO MIGUEL DOS CAMPOS","270860002A",300.8
"39","UNIÃO DOS PALMARES","270930101A",83.11
"40","UNIÃO DOS PALMARES","270930102A",288.95
"41","UNIÃO DOS PALMARES","270930103A",75.86
"42","VIÇOSA","270940001A",300
