"","municipio","codEstacao","PrecM"
"1","BARRA DE SÃO MIGUEL","270060701A",323.26
"2","BRANQUINHA","270110001A",317.13
"3","CAJUEIRO","270130801A",423.6
"4","CAPELA","270170401A",391.63
"5","COLÔNIA LEOPOLDINA","270210801A",355.4
"6","CORURIPE","270230602A",314.8
"7","CORURIPE","270230603A",259.8
"8","DELMIRO GOUVEIA","270240501C",58.2
"9","FELIZ DESERTO","270270201A",270
"10","INHAPI","270330401C",9.4
"11","JOAQUIM GOMES","270380901A",534.4
"12","LIMOEIRO DE ANADIA","270420301A",396.8
"13","MACEIÓ","270430203A",429.8
"14","MACEIÓ","270430205A",496.47
"15","MACEIÓ","270430207A",415.5
"16","MACEIÓ","270430209A",315.75
"17","MACEIÓ","270430210A",378.68
"18","MACEIÓ","270430211A",282.07
"19","MACEIÓ","270430213A",458.4
"20","MACEIÓ","270430215A",549.4
"21","MACEIÓ","270430216A",395.4
"22","MACEIÓ","270430218A",465.4
"23","MARECHAL DEODORO","270470801A",21.14
"24","MATRIZ DE CAMARAGIBE","270510101A",653.4
"25","OURO BRANCO","270610901C",0
"26","PARIPUEIRA","270644801A",591.6
"27","PAULO JACINTO","270660401A",298.34
"28","PIRANHAS","270710701C",0.6
"29","QUEBRANGULO","270760201A",375.93
"30","SANTANA DO MUNDAÚ","270810501A",349.07
"31","SATUBA","270890701A",481.9
"32","SÃO LUÍS DO QUITUNDE","270850101A",28.39
"33","SÃO MIGUEL DOS CAMPOS","270860001A",412.8
"34","SÃO MIGUEL DOS CAMPOS","270860002A",362.2
"35","UNIÃO DOS PALMARES","270930101A",425.57
"36","UNIÃO DOS PALMARES","270930103A",422.96
"37","VIÇOSA","270940001A",370
