"","municipio","codEstacao","PrecM"
"1","BRANQUINHA","270110001A",267.35
"2","CAPELA","270170401A",254.33
"3","MACEIÓ","270430202A",376.86
"4","MACEIÓ","270430203A",326.24
"5","MACEIÓ","270430205A",367.91
"6","MACEIÓ","270430207A",298.72
"7","MACEIÓ","270430209A",334.84
"8","MACEIÓ","270430210A",328.49
"9","MACEIÓ","270430211A",218.5
"10","MACEIÓ","270430212A",274.67
"11","MACEIÓ","270430213A",362.4
"12","MACEIÓ","270430214A",284.2
"13","MACEIÓ","270430215A",365.6
"14","MACEIÓ","270430216A",353.4
"15","MACEIÓ","270430217A",356.4
"16","MACEIÓ","270430218A",377.4
"17","MARAGOGI","270450001A",346.17
"18","MARECHAL DEODORO","270470801A",332.59
"19","MURICI","270550701A",304.37
"20","PAULO JACINTO","270660401A",207.24
"21","QUEBRANGULO","270760201A",201.21
"22","SANTANA DO MUNDAÚ","270810501A",229.71
"23","SATUBA","270890701A",342.6
"24","SÃO JOSÉ DA LAJE","270830301A",223.6
"25","SÃO LUÍS DO QUITUNDE","270850101A",462.71
"26","UNIÃO DOS PALMARES","270930101A",235.02
"27","UNIÃO DOS PALMARES","270930102A",22.97
"28","UNIÃO DOS PALMARES","270930103A",232.15
