;municipio;codEstacao;Dia;PrecD
1;ALAGOA GRANDE;250030401A;1;0
2;ALAGOA GRANDE;250030401A;2;18,2
3;ALAGOA GRANDE;250030401A;3;5
4;ALAGOA GRANDE;250030401A;4;0,4
5;ALAGOA GRANDE;250030401A;5;3,6
6;ALAGOA GRANDE;250030401A;6;18,6
7;ALAGOA GRANDE;250030401A;7;1,6
8;ALAGOA GRANDE;250030401A;8;0,2
9;ALAGOA GRANDE;250030401A;9;0
10;ALAGOA GRANDE;250030401A;10;0
11;ALAGOA GRANDE;250030401A;11;3,2
12;ALAGOA GRANDE;250030401A;12;0,2
13;ALAGOA GRANDE;250030401A;13;16,6
14;ALAGOA GRANDE;250030401A;14;9,6
15;ALAGOA GRANDE;250030401A;15;1
16;ALAGOA GRANDE;250030401A;16;0,2
17;ALAGOA GRANDE;250030401A;17;0
18;ALAGOA GRANDE;250030401A;18;0
19;ALAGOA GRANDE;250030401A;19;0
20;ALAGOA GRANDE;250030401A;20;0
21;ALAGOA GRANDE;250030401A;21;0,2
22;ALAGOA GRANDE;250030401A;22;0
23;ALAGOA GRANDE;250030401A;23;3,2
24;ALAGOA GRANDE;250030401A;24;19,2
25;ALAGOA GRANDE;250030401A;25;30
26;ALAGOA GRANDE;250030401A;26;10,8
27;ALAGOA GRANDE;250030401A;27;13,6
28;ALAGOA GRANDE;250030401A;28;51,4
29;ALAGOA GRANDE;250030401A;29;1,8
30;ALAGOA GRANDE;250030401A;30;6,8
31;ALAGOA GRANDE;250030401A;31;16,4
32;ALAGOINHA;250050201A;1;0
33;ALAGOINHA;250050201A;2;21,6
34;ALAGOINHA;250050201A;3;8,2
35;ALAGOINHA;250050201A;4;0,2
36;ALAGOINHA;250050201A;5;4
37;ALAGOINHA;250050201A;6;15
38;ALAGOINHA;250050201A;7;3,8
39;ALAGOINHA;250050201A;8;0
40;ALAGOINHA;250050201A;9;0
41;ALAGOINHA;250050201A;10;0
42;ALAGOINHA;250050201A;11;0
43;ALAGOINHA;250050201A;12;0
44;ALAGOINHA;250050201A;13;4,2
45;ALAGOINHA;250050201A;14;1,2
46;ALAGOINHA;250050201A;15;5,4
47;ALAGOINHA;250050201A;16;0,2
48;ALAGOINHA;250050201A;17;0,8
49;ALAGOINHA;250050201A;18;0
50;ALAGOINHA;250050201A;19;0
51;ALAGOINHA;250050201A;20;4,6
52;ALAGOINHA;250050201A;21;0,4
53;ALAGOINHA;250050201A;22;2,4
54;ALAGOINHA;250050201A;23;6
55;ALAGOINHA;250050201A;24;34,8
56;ALAGOINHA;250050201A;25;67
57;ALAGOINHA;250050201A;26;7,4
58;ALAGOINHA;250050201A;27;29,2
59;ALAGOINHA;250050201A;28;40,4
60;ALAGOINHA;250050201A;29;12,8
61;ALAGOINHA;250050201A;30;3,4
62;ALAGOINHA;250050201A;31;24,2
63;BARRA DE SANTANA;250157501C;1;0
64;BARRA DE SANTANA;250157501C;2;7,4
65;BARRA DE SANTANA;250157501C;3;0
66;BARRA DE SANTANA;250157501C;4;0
67;BARRA DE SANTANA;250157501C;5;0
68;BARRA DE SANTANA;250157501C;6;0
69;BARRA DE SANTANA;250157501C;7;1,6
70;BARRA DE SANTANA;250157501C;8;0,2
71;BARRA DE SANTANA;250157501C;9;0
72;BARRA DE SANTANA;250157501C;10;0
73;BARRA DE SANTANA;250157501C;11;0
74;BARRA DE SANTANA;250157501C;12;0
75;BARRA DE SANTANA;250157501C;13;1,4
76;BARRA DE SANTANA;250157501C;14;0
77;BARRA DE SANTANA;250157501C;15;1
78;BARRA DE SANTANA;250157501C;16;0,6
79;BARRA DE SANTANA;250157501C;17;0
80;BARRA DE SANTANA;250157501C;18;0
81;BARRA DE SANTANA;250157501C;19;0
82;BARRA DE SANTANA;250157501C;20;65,4
83;BARRA DE SANTANA;250157501C;21;0
84;BARRA DE SANTANA;250157501C;22;0,4
85;BARRA DE SANTANA;250157501C;23;0
86;BARRA DE SANTANA;250157501C;24;17,2
87;BARRA DE SANTANA;250157501C;25;14,8
88;BARRA DE SANTANA;250157501C;26;2,2
89;BARRA DE SANTANA;250157501C;27;3,2
90;BARRA DE SANTANA;250157501C;28;57,6
91;BARRA DE SANTANA;250157501C;29;3,6
92;BARRA DE SANTANA;250157501C;30;5,6
93;BARRA DE SANTANA;250157501C;31;18,8
94;BAYEUX;250180701A;1;1,8
95;BAYEUX;250180701A;2;5,2
96;BAYEUX;250180701A;3;4,4
97;BAYEUX;250180701A;4;0
98;BAYEUX;250180701A;5;29,4
99;BAYEUX;250180701A;6;29
100;BAYEUX;250180701A;7;24,2
101;BAYEUX;250180701A;8;4,8
102;BAYEUX;250180701A;9;2,4
103;BAYEUX;250180701A;10;3
104;BAYEUX;250180701A;11;0
105;BAYEUX;250180701A;12;1,8
106;BAYEUX;250180701A;13;0,8
107;BAYEUX;250180701A;14;12,4
108;BAYEUX;250180701A;15;18,8
109;BAYEUX;250180701A;16;8,2
110;BAYEUX;250180701A;17;2,2
111;BAYEUX;250180701A;18;0
112;BAYEUX;250180701A;19;0
113;BAYEUX;250180701A;20;3,6
114;BAYEUX;250180701A;21;86,8
115;BAYEUX;250180701A;22;51
116;BAYEUX;250180701A;23;60,4
117;BAYEUX;250180701A;24;24,6
118;BAYEUX;250180701A;25;57,8
119;BAYEUX;250180701A;26;1
120;BAYEUX;250180701A;27;5
121;BAYEUX;250180701A;28;63
122;BAYEUX;250180701A;29;4,2
123;BAYEUX;250180701A;30;1,6
124;BAYEUX;250180701A;31;87,8
125;BAYEUX;250180702A;1;5,6
126;BAYEUX;250180702A;2;10,8
127;BAYEUX;250180702A;3;2
128;BAYEUX;250180702A;4;1
129;BAYEUX;250180702A;5;16,2
130;BAYEUX;250180702A;6;13,2
131;BAYEUX;250180702A;7;18,4
132;BAYEUX;250180702A;8;5,6
133;BAYEUX;250180702A;9;2,6
134;BAYEUX;250180702A;10;2,4
135;BAYEUX;250180702A;11;0
136;BAYEUX;250180702A;12;20
137;BAYEUX;250180702A;13;3,8
138;BAYEUX;250180702A;14;14,6
139;BAYEUX;250180702A;15;21,2
140;BAYEUX;250180702A;16;2,2
141;BAYEUX;250180702A;17;0,6
142;BAYEUX;250180702A;18;0
143;BAYEUX;250180702A;19;0
144;BAYEUX;250180702A;20;7,4
145;BAYEUX;250180702A;21;51,4
146;BAYEUX;250180702A;22;41
147;BAYEUX;250180702A;23;50,8
148;BAYEUX;250180702A;24;19,8
149;BAYEUX;250180702A;25;56
150;BAYEUX;250180702A;26;3,2
151;BAYEUX;250180702A;27;1,6
152;BAYEUX;250180702A;28;57,6
153;BAYEUX;250180702A;29;7,8
154;BAYEUX;250180702A;30;3,4
155;BAYEUX;250180702A;31;89
156;BAYEUX;250180703A;1;6
157;BAYEUX;250180703A;2;6,6
158;BAYEUX;250180703A;3;1,8
159;BAYEUX;250180703A;4;1
160;BAYEUX;250180703A;5;28,2
161;BAYEUX;250180703A;6;15,4
162;BAYEUX;250180703A;7;18,2
163;BAYEUX;250180703A;8;3,2
164;BAYEUX;250180703A;9;1
165;BAYEUX;250180703A;10;1,8
166;BAYEUX;250180703A;11;0
167;BAYEUX;250180703A;12;7,8
168;BAYEUX;250180703A;13;7,4
169;BAYEUX;250180703A;14;15,4
170;BAYEUX;250180703A;15;16,4
171;BAYEUX;250180703A;16;2
172;BAYEUX;250180703A;17;0,6
173;BAYEUX;250180703A;18;0
174;BAYEUX;250180703A;19;0
175;BAYEUX;250180703A;20;3,2
176;BAYEUX;250180703A;21;61,2
177;BAYEUX;250180703A;22;41,4
178;BAYEUX;250180703A;23;63,4
179;BAYEUX;250180703A;24;20
180;BAYEUX;250180703A;25;52
181;BAYEUX;250180703A;26;1,2
182;BAYEUX;250180703A;27;2,4
183;BAYEUX;250180703A;28;57,8
184;BAYEUX;250180703A;29;5,6
185;BAYEUX;250180703A;30;3
186;BAYEUX;250180703A;31;87,2
187;CAAPORÃ;250300101A;1;22,6
188;CAAPORÃ;250300101A;2;5,2
189;CAAPORÃ;250300101A;3;2,4
190;CAAPORÃ;250300101A;4;0
191;CAAPORÃ;250300101A;5;0,4
192;CAAPORÃ;250300101A;6;7,4
193;CAAPORÃ;250300101A;7;32,6
194;CAAPORÃ;250300101A;8;0,4
195;CAAPORÃ;250300101A;9;0,4
196;CAAPORÃ;250300101A;10;2,4
197;CAAPORÃ;250300101A;11;0
198;CAAPORÃ;250300101A;12;0
199;CAAPORÃ;250300101A;13;2,6
200;CAAPORÃ;250300101A;14;14,4
201;CAAPORÃ;250300101A;15;16,6
202;CAAPORÃ;250300101A;16;16,8
203;CAAPORÃ;250300101A;17;2,6
204;CAAPORÃ;250300101A;18;0
205;CAAPORÃ;250300101A;19;0
206;CAAPORÃ;250300101A;20;0
207;CAAPORÃ;250300101A;21;17,4
208;CAAPORÃ;250300101A;22;1,6
209;CAAPORÃ;250300101A;23;85,4
210;CAAPORÃ;250300101A;24;25,8
211;CAAPORÃ;250300101A;25;76,6
212;CAAPORÃ;250300101A;26;3,4
213;CAAPORÃ;250300101A;27;11,4
214;CAAPORÃ;250300101A;28;65,4
215;CAAPORÃ;250300101A;29;21,2
216;CAAPORÃ;250300101A;30;11,4
217;CAAPORÃ;250300101A;31;83
218;CABEDELO;250320901A;1;0
219;CABEDELO;250320901A;2;8,8
220;CABEDELO;250320901A;3;7,2
221;CABEDELO;250320901A;4;0
222;CABEDELO;250320901A;5;17,8
223;CABEDELO;250320901A;6;8,2
224;CABEDELO;250320901A;7;15,2
225;CABEDELO;250320901A;8;1,4
226;CABEDELO;250320901A;9;0,8
227;CABEDELO;250320901A;10;1
228;CABEDELO;250320901A;11;1,2
229;CABEDELO;250320901A;12;0
230;CABEDELO;250320901A;13;0,8
231;CABEDELO;250320901A;14;3
232;CABEDELO;250320901A;15;15,8
233;CABEDELO;250320901A;16;2
234;CABEDELO;250320901A;17;1,4
235;CABEDELO;250320901A;18;0
236;CABEDELO;250320901A;19;0
237;CABEDELO;250320901A;20;0
238;CABEDELO;250320901A;21;60,6
239;CABEDELO;250320901A;22;23,2
240;CABEDELO;250320901A;23;36,2
241;CABEDELO;250320901A;24;6,6
242;CABEDELO;250320901A;25;62,4
243;CABEDELO;250320901A;26;2,4
244;CABEDELO;250320901A;27;7,6
245;CABEDELO;250320901A;28;105,2
246;CABEDELO;250320901A;29;8,2
247;CABEDELO;250320901A;30;1,4
248;CABEDELO;250320901A;31;112,8
249;CABEDELO;250320902A;1;1,8
250;CABEDELO;250320902A;2;4,4
251;CABEDELO;250320902A;3;4,4
252;CABEDELO;250320902A;4;0,8
253;CABEDELO;250320902A;5;22,6
254;CABEDELO;250320902A;6;23,4
255;CABEDELO;250320902A;7;25
256;CABEDELO;250320902A;8;5,8
257;CABEDELO;250320902A;9;0,4
258;CABEDELO;250320902A;10;0,2
259;CABEDELO;250320902A;11;2,8
260;CABEDELO;250320902A;12;2
261;CABEDELO;250320902A;13;0
262;CABEDELO;250320902A;14;8,4
263;CABEDELO;250320902A;15;24
264;CABEDELO;250320902A;16;0,6
265;CABEDELO;250320902A;17;2
266;CABEDELO;250320902A;18;0
267;CABEDELO;250320902A;19;0
268;CABEDELO;250320902A;20;4,4
269;CABEDELO;250320902A;21;88
270;CABEDELO;250320902A;22;18,8
271;CABEDELO;250320902A;23;30,4
272;CABEDELO;250320902A;24;25
273;CABEDELO;250320902A;25;77,6
274;CABEDELO;250320902A;26;2
275;CABEDELO;250320902A;27;0,8
276;CABEDELO;250320902A;28;79,4
277;CABEDELO;250320902A;29;4,4
278;CABEDELO;250320902A;30;3,8
279;CABEDELO;250320902A;31;101,2
280;CABEDELO;250320903A;1;1
281;CABEDELO;250320903A;2;1
282;CABEDELO;250320903A;3;0,4
283;CABEDELO;250320903A;4;0,2
284;CABEDELO;250320903A;5;0
285;CABEDELO;250320903A;6;1,2
286;CABEDELO;250320903A;7;11
287;CABEDELO;250320903A;8;8
288;CABEDELO;250320903A;9;1
289;CABEDELO;250320903A;10;0
290;CABEDELO;250320903A;11;0
291;CABEDELO;250320903A;12;0
292;CABEDELO;250320903A;13;0
293;CABEDELO;250320903A;14;0
294;CABEDELO;250320903A;15;0
295;CABEDELO;250320903A;16;0
296;CABEDELO;250320903A;17;0
297;CABEDELO;250320903A;18;0
298;CABEDELO;250320903A;19;0
299;CABEDELO;250320903A;20;0
300;CABEDELO;250320903A;21;0
301;CABEDELO;250320903A;22;0
302;CABEDELO;250320903A;23;0
303;CABEDELO;250320903A;24;0
304;CABEDELO;250320903A;25;0
305;CABEDELO;250320903A;26;0,2
306;CABEDELO;250320903A;27;0
307;CABEDELO;250320903A;28;0
308;CABEDELO;250320903A;29;0
309;CABEDELO;250320903A;30;0
310;CABEDELO;250320903A;31;0
311;CAMPINA GRANDE;250400901A;1;0
312;CAMPINA GRANDE;250400901A;2;7,6
313;CAMPINA GRANDE;250400901A;3;0,2
314;CAMPINA GRANDE;250400901A;4;0,2
315;CAMPINA GRANDE;250400901A;5;1,2
316;CAMPINA GRANDE;250400901A;6;10,8
317;CAMPINA GRANDE;250400901A;7;2,4
318;CAMPINA GRANDE;250400901A;8;0,2
319;CAMPINA GRANDE;250400901A;9;0
320;CAMPINA GRANDE;250400901A;10;0
321;CAMPINA GRANDE;250400901A;11;0
322;CAMPINA GRANDE;250400901A;12;1,6
323;CAMPINA GRANDE;250400901A;13;1
324;CAMPINA GRANDE;250400901A;14;0,6
325;CAMPINA GRANDE;250400901A;15;2,6
326;CAMPINA GRANDE;250400901A;16;4
327;CAMPINA GRANDE;250400901A;17;3,8
328;CAMPINA GRANDE;250400901A;18;0
329;CAMPINA GRANDE;250400901A;19;0
330;CAMPINA GRANDE;250400901A;20;9,8
331;CAMPINA GRANDE;250400901A;21;0,2
332;CAMPINA GRANDE;250400901A;22;0
333;CAMPINA GRANDE;250400901A;23;0
334;CAMPINA GRANDE;250400901A;24;15,2
335;CAMPINA GRANDE;250400901A;25;17
336;CAMPINA GRANDE;250400901A;26;6,2
337;CAMPINA GRANDE;250400901A;27;14,6
338;CAMPINA GRANDE;250400901A;28;57,2
339;CAMPINA GRANDE;250400901A;29;13,6
340;CAMPINA GRANDE;250400901A;30;3
341;CAMPINA GRANDE;250400901A;31;35
342;CAMPINA GRANDE;250400902A;1;0
343;CAMPINA GRANDE;250400902A;2;3,2
344;CAMPINA GRANDE;250400902A;3;2,2
345;CAMPINA GRANDE;250400902A;4;0,8
346;CAMPINA GRANDE;250400902A;5;2,2
347;CAMPINA GRANDE;250400902A;6;10,2
348;CAMPINA GRANDE;250400902A;7;3,8
349;CAMPINA GRANDE;250400902A;8;0
350;CAMPINA GRANDE;250400902A;9;0
351;CAMPINA GRANDE;250400902A;10;0
352;CAMPINA GRANDE;250400902A;11;0
